"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-2.361541665E-3,-2.578537903E0,5.124443665E0,6.389912109E0
1.755345833E-2,-2.494712219E0,5.037624207E0,6.349346466E0
3.746945834E-2,-2.058070221E0,4.363126831E0,5.624703369E0
5.738545833E-2,-2.043251038E0,4.234095154E0,5.317991180E0
7.730045833E-2,-2.095791779E0,4.273912354E0,6.162385254E0
9.721645834E-2,-1.732646942E0,3.271147614E0,6.654262390E0
1.171324583E-1,-6.638694763E-1,2.643203430E0,6.577023010E0
1.370484583E-1,-1.772913208E0,2.042053528E0,6.172713776E0
1.569634583E-1,-1.831890564E0,2.055375824E0,8.179889832E0
1.768794583E-1,-2.126627655E0,1.550775146E0,7.265591125E0
1.967954583E-1,-2.133812714E0,1.391057281E0,8.080496521E0
2.167114583E-1,-2.487527161E0,1.669478302E0,8.006550293E0
2.366264583E-1,-4.243226166E0,8.388555908E-1,7.878117371E0
2.565424583E-1,-3.550317078E0,9.514215088E-1,8.468489685E0
2.764584583E-1,-3.337759094E0,-1.010398865E-1,8.217910767E0
2.963734583E-1,-3.368295593E0,-4.547543335E-1,8.867709503E0
3.162894583E-1,-3.737577667E0,-4.263134766E-1,8.394094391E0
3.362054583E-1,-4.057911530E0,-2.564167786E-1,8.917705536E0
3.561214583E-1,-5.254074097E0,-9.038204956E-1,1.061846878E1
3.760364583E-1,-4.252806244E0,-1.401086426E0,9.210796051E0
3.959524583E-1,-6.394851837E0,-1.349294128E0,8.085885315E0
4.158684583E-1,-5.300327911E0,-3.170407104E-1,7.299271088E0
4.357844583E-1,-5.297783203E0,2.545157318E0,4.064797211E0
4.556994583E-1,-2.231709137E0,2.762505341E0,4.315974884E0
4.756154583E-1,-2.702779541E0,-2.066003723E0,4.860093384E0
4.955314583E-1,-3.667223969E0,-4.060605927E0,2.858306122E0
5.154474583E-1,-5.944139099E0,-5.164560242E0,3.870650940E0
5.353624583E-1,-8.130791931E0,-5.458099823E0,6.787335663E0
5.552779583E-1,-7.464677124E0,-4.141138458E0,7.226971436E0
5.751939583E-1,-7.434440002E0,-3.553759918E0,6.349795532E0
5.951089583E-1,-1.095481934E1,-3.640429688E0,5.247487793E0
6.150249583E-1,-1.264300873E1,-3.214415588E0,4.272864532E0
6.349409583E-1,-1.231429230E1,-2.467618561E0,3.657943268E0
6.548569583E-1,-1.237431747E1,-2.032323761E0,4.410727844E0
6.747719583E-1,-1.323712326E1,-1.914818115E0,4.563560028E0
6.946879583E-1,-1.507784546E1,-2.271975403E0,4.449497223E0
7.146039583E-1,-1.609453125E1,-3.301684113E0,4.762346649E0
7.345199583E-1,-1.550864960E1,-3.773203583E0,5.299429779E0
7.544349583E-1,-1.416070267E1,-3.298540649E0,4.209845581E0
7.743509583E-1,-1.453567291E1,-3.467090149E0,1.345701599E0
7.942669583E-1,-1.432236649E1,-4.967120819E0,4.328997803E-1
8.141829583E-1,-1.190504333E1,-3.600612488E0,5.403762817E-2
8.340979583E-1,-9.232949982E0,-2.680924988E0,-3.965254211E-1
8.540139583E-1,-8.026159515E0,-4.049379272E0,8.711883545E-2
8.739299583E-1,-1.102756805E1,-6.172115021E0,9.397457886E-1
8.938449583E-1,-8.244405670E0,-4.914580078E0,-2.639461212E0
9.137609583E-1,-6.462960205E0,-4.916376343E0,-7.521858215E-1
9.336769583E-1,-6.941515045E0,-4.168681183E0,-2.020797729E-2
9.535929583E-1,-9.726773071E0,-3.084186401E0,3.382665710E0
9.735079583E-1,-9.988279266E0,-2.578388214E0,3.007545776E0
9.934239583E-1,-1.001372635E1,-4.486170959E0,6.608757019E-1
1.013339958E0,-1.020472916E1,-5.711073761E0,-2.687361603E0
1.033255958E0,-9.833201752E0,-5.291047211E0,-2.364483032E0
1.053170958E0,-8.365354156E0,-3.556454315E0,7.042854309E-1
1.073086958E0,-7.913443909E0,-4.227508850E0,9.553134155E-1
1.093002958E0,-1.108025848E1,-6.516698456E0,-1.822609863E0
1.112918958E0,-1.386731277E1,-7.730075226E0,-1.590292969E0
1.132833958E0,-9.206604767E0,-8.960965576E0,-1.140927429E0
1.152749958E0,-9.554930420E0,-7.880662079E0,-1.250349884E0
1.172665958E0,-1.258193573E1,-8.793763275E0,-4.158202972E0
1.192581958E0,-1.273716293E1,-8.795110474E0,-2.367476807E0
1.212496958E0,-1.350641327E1,-6.806795197E0,-1.857337646E0
1.232412958E0,-1.190983337E1,-5.501659241E0,-4.869523773E0
1.252328958E0,-7.404352570E0,-3.640130310E0,-4.677173767E0
1.272243958E0,-5.006788330E0,-3.020568695E0,-4.170178070E0
1.292159958E0,-7.204518127E0,-9.627978516E-1,-4.204756165E0
