"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
2.639710474E1,3.211361544E1,1.189527175E2,1.540054007E1,1.169735312E0,8.370443928E1,4.534520591E0,4.534520591E0
2.739707565E1,3.211362465E1,1.189527197E2,1.531200316E1,1.053735018E0,5.187631936E1,4.518176246E0,4.518176246E0
2.839704728E1,3.211362640E1,1.189527259E2,1.526323764E1,1.053735018E0,5.187631936E1,4.571099899E0,4.571099899E0
2.939701843E1,3.211361761E1,1.189527282E2,1.527965347E1,9.497162700E-1,5.187631890E1,4.542248809E0,4.542248809E0
3.039699006E1,3.211359828E1,1.189527276E2,1.530735744E1,9.497162700E-1,1.520788362E2,4.586092549E0,4.586092549E0
3.139696109E1,3.211358918E1,1.189527327E2,1.529057945E1,9.372231960E-1,1.520788362E2,4.607756312E0,4.607756312E0
3.239693189E1,3.211359172E1,1.189527403E2,1.502498226E1,9.215648174E-1,1.520788362E2,4.569211345E0,4.569211345E0
3.339690375E1,3.211359429E1,1.189527478E2,1.507368427E1,9.265582561E-1,1.520788362E2,4.618126672E0,4.618126672E0
3.439687502E1,3.211362876E1,1.189527398E2,1.396500653E1,8.092694919E-1,4.830230273E0,4.777272744E0,4.777272744E0
3.539684641E1,3.211363656E1,1.189527444E2,1.389383383E1,9.719228147E-1,1.550407048E1,4.778250619E0,4.778250619E0
3.639681733E1,3.211364792E1,1.189527468E2,1.438721122E1,1.101592368E0,8.673564297E0,4.773558559E0,4.773558559E0
3.739678848E1,3.211365583E1,1.189527553E2,1.464726860E1,9.643890222E-1,3.157607617E1,4.771614223E0,4.771614223E0
3.839676070E1,3.211365986E1,1.189527538E2,1.491268690E1,5.612280872E-1,3.613174057E1,4.735269360E0,4.735269360E0
3.939673114E1,3.211365313E1,1.189527538E2,1.490760360E1,0.000000000E0,6.586357142E1,4.732748492E0,4.732748492E0
4.039670300E1,3.211364960E1,1.189527646E2,1.464978682E1,6.673652229E-1,1.069171159E2,4.737217831E0,4.737217831E0
4.139667463E1,3.211364716E1,1.189527700E2,1.470383079E1,5.883929817E-1,1.101489607E2,4.735800025E0,4.735800025E0
4.239664495E1,3.211364833E1,1.189527748E2,1.447274418E1,4.647328857E-1,9.679255146E1,4.734801832E0,4.734801832E0
4.339661658E1,3.211365225E1,1.189527804E2,1.433109849E1,4.777827372E-1,7.459852154E1,4.734541875E0,4.734541875E0
4.439658809E1,3.211366031E1,1.189527843E2,1.413508922E1,7.017041407E-1,5.041836158E1,4.736101873E0,4.736101873E0
4.539655924E1,3.211367120E1,1.189527868E2,1.422364309E1,9.100052774E-1,3.322866239E1,4.736370110E0,4.736370110E0
4.639653122E1,3.211368143E1,1.189527891E2,1.415915624E1,1.000744892E0,2.310257002E1,4.737934206E0,4.737934206E0
4.739650202E1,3.211369252E1,1.189527915E2,1.422264287E1,1.109840615E0,1.778123064E1,4.737560992E0,4.737560992E0
4.839647329E1,3.211370302E1,1.189527927E2,1.412782247E1,1.093520729E0,1.229123077E1,4.737572820E0,4.737572820E0
4.939644480E1,3.211371208E1,1.189527909E2,1.411251311E1,1.035055702E0,3.946516956E0,4.737276399E0,4.737276399E0
5.039641619E1,3.211371812E1,1.189527842E2,1.426059670E1,8.707673723E-1,3.448709805E2,4.735149936E0,4.735149936E0
5.139638734E1,3.211372761E1,1.189527783E2,1.430563474E1,1.023054492E0,3.376103636E2,4.732916984E0,4.732916984E0
5.239635932E1,3.211373583E1,1.189527707E2,1.387219138E1,1.108891248E0,3.315006830E2,4.732495732E0,4.732495732E0
5.339632976E1,3.211374422E1,1.189527666E2,1.393724658E1,1.010298772E0,3.350095312E2,4.730384685E0,4.730384685E0
5.439630198E1,3.211375164E1,1.189527684E2,1.378898439E1,8.123124938E-1,3.477270073E2,4.730048691E0,4.730048691E0
5.539627242E1,3.211375996E1,1.189527663E2,1.395629534E1,8.199756449E-1,3.452847472E2,4.726507110E0,4.726507110E0
5.639624405E1,3.211376970E1,1.189527612E2,1.402008720E1,9.235604636E-1,3.400333893E2,4.726844437E0,4.726844437E0
5.739621532E1,3.211377864E1,1.189527533E2,1.412642137E1,1.094447437E0,3.325015405E2,4.728232398E0,4.728232398E0
5.839618719E1,3.211378537E1,1.189527424E2,1.407273339E1,1.185484094E0,3.208253516E2,4.730296106E0,4.730296106E0
5.939615810E1,3.211379149E1,1.189527358E2,1.419708306E1,1.062528703E0,3.179732792E2,4.729633544E0,4.729633544E0
6.039612997E1,3.211379701E1,1.189527327E2,1.415458552E1,8.589206584E-1,3.221171315E2,4.730926152E0,4.730926152E0
6.139610100E1,3.211380335E1,1.189527265E2,1.423110058E1,8.588009727E-1,3.207179117E2,4.730358340E0,4.730358340E0
6.239607203E1,3.211381094E1,1.189527172E2,1.393583739E1,9.977548587E-1,3.165659587E2,4.731040841E0,4.731040841E0
6.339604294E1,3.211381766E1,1.189527097E2,1.389442211E1,1.055720286E0,3.150308323E2,4.732219872E0,4.732219872E0
6.439601505E1,3.211382444E1,1.189527009E2,1.400944131E1,1.112196808E0,3.131663204E2,4.733372260E0,4.733372260E0
6.539598632E1,3.211382791E1,1.189526940E2,1.401840350E1,8.920561359E-1,3.078071675E2,4.733329150E0,4.733329150E0
6.639595723E1,3.211383456E1,1.189526871E2,1.405497149E1,9.112153244E-1,3.125208308E2,4.733404275E0,4.733404275E0
6.739592898E1,3.211384072E1,1.189526782E2,1.398505248E1,9.795979666E-1,3.117289623E2,4.733655231E0,4.733655231E0
6.839590073E1,3.211384645E1,1.189526716E2,1.396309779E1,8.749056919E-1,3.116066658E2,4.730166960E0,4.730166960E0
6.939587188E1,3.211385486E1,1.189526631E2,1.391700269E1,1.083416242E0,3.139177669E2,4.733535547E0,4.733535547E0
7.039584243E1,3.211385854E1,1.189526563E2,1.386091542E1,8.812870564E-1,3.101771724E2,4.734037304E0,4.734037304E0
7.139581418E1,3.211386186E1,1.189526456E2,1.385905987E1,9.444240339E-1,3.015467912E2,4.733271868E0,4.733271868E0
7.239578521E1,3.211386495E1,1.189526366E2,1.380083364E1,9.682598255E-1,2.969569368E2,4.735227355E0,4.735227355E0
7.339575648E1,3.211386903E1,1.189526269E2,1.382571430E1,1.028633005E0,2.970910220E2,4.735258954E0,4.735258954E0
7.439572859E1,3.211386974E1,1.189526182E2,1.401677819E1,9.024208452E-1,2.883212750E2,4.734642497E0,4.734642497E0
7.539569998E1,3.211387026E1,1.189526084E2,1.394267567E1,8.783436565E-1,2.828141118E2,4.733628488E0,4.733628488E0
7.639567065E1,3.211387000E1,1.189525969E2,1.390207167E1,9.961391885E-1,2.774770374E2,4.734580952E0,4.734580952E0
7.739564204E1,3.211386767E1,1.189525831E2,1.398064421E1,1.148498545E0,2.686633374E2,4.732839742E0,4.732839742E0
7.839561319E1,3.211386343E1,1.189525709E2,1.406210164E1,1.201275629E0,2.597946946E2,4.730680049E0,4.730680049E0
7.939558446E1,3.211386048E1,1.189525636E2,1.398666226E1,1.004167672E0,2.544853400E2,4.732100071E0,4.732100071E0
8.039555633E1,3.211385347E1,1.189525530E2,1.366963987E1,1.110132746E0,2.441103085E2,4.730559955E0,4.730559955E0
8.139552712E1,3.211384770E1,1.189525459E2,1.366543629E1,1.020820850E0,2.381854157E2,4.730659519E0,4.730659519E0
8.239549828E1,3.211384153E1,1.189525415E2,1.390235962E1,8.907534933E-1,2.289123815E2,4.732372879E0,4.732372879E0
8.339546955E1,3.211383326E1,1.189525345E2,1.378011574E1,1.040902036E0,2.239046472E2,4.732364409E0,4.732364409E0
8.439544117E1,3.211382338E1,1.189525319E2,1.385105535E1,1.022615870E0,2.101140206E2,4.733156473E0,4.733156473E0
8.539541304E1,3.211381380E1,1.189525312E2,1.373066203E1,1.024791079E0,1.987413212E2,4.732605228E0,4.732605228E0
8.639538395E1,3.211380409E1,1.189525315E2,1.373296780E1,1.072327600E0,1.905391404E2,4.729683264E0,4.729683264E0
8.739535511E1,3.211379399E1,1.189525324E2,1.386159095E1,1.132362987E0,1.846012139E2,4.732776551E0,4.732776551E0
8.839532685E1,3.211378413E1,1.189525353E2,1.386091768E1,1.118477873E0,1.773474452E2,4.730874524E0,4.730874524E0
8.939529800E1,3.211377634E1,1.189525397E2,1.396181779E1,1.035054896E0,1.701025481E2,4.730828040E0,4.730828040E0
9.039526892E1,3.211376863E1,1.189525423E2,1.387462126E1,9.518531034E-1,1.687672119E2,4.728999378E0,4.728999378E0
9.139524078E1,3.211376111E1,1.189525445E2,1.385306402E1,8.938942854E-1,1.693057166E2,4.731514894E0,4.731514894E0
9.239521194E1,3.211375206E1,1.189525487E2,1.382543570E1,9.693136589E-1,1.654985341E2,4.732838423E0,4.732838423E0
9.339518344E1,3.211374306E1,1.189525542E2,1.409933415E1,1.041523079E0,1.599767532E2,4.729138159E0,4.729138159E0
9.439515460E1,3.211373334E1,1.189525580E2,1.402979780E1,1.095008190E0,1.597256650E2,4.730067219E0,4.730067219E0
9.539512622E1,3.211372435E1,1.189525647E2,1.404733097E1,1.121023803E0,1.548364044E2,4.733149995E0,4.733149995E0
9.639509690E1,3.211371687E1,1.189525702E2,1.389958776E1,1.044293695E0,1.518883516E2,4.731856050E0,4.731856050E0
9.739506841E1,3.211370874E1,1.189525766E2,1.393584545E1,1.088858708E0,1.501892616E2,4.731514625E0,4.731514625E0
9.839504004E1,3.211370126E1,1.189525853E2,1.393008948E1,1.127571583E0,1.441100138E2,4.732861029E0,4.732861029E0
9.939501095E1,3.211369554E1,1.189525986E2,1.424042616E1,1.227106762E0,1.311606599E2,4.732807571E0,4.732807571E0
1.003949825E2,3.211369116E1,1.189526079E2,1.392049471E1,1.107203804E0,1.266274883E2,4.733357922E0,4.733357922E0
1.013949543E2,3.211368775E1,1.189526195E2,1.399659362E1,1.086467171E0,1.188821819E2,4.734618011E0,4.734618011E0
1.023949255E2,3.211368788E1,1.189526306E2,1.386674786E1,9.812051868E-1,1.057526795E2,4.734865648E0,4.734865648E0
1.033948966E2,3.211368467E1,1.189526421E2,1.363020375E1,1.052038965E0,1.068584069E2,4.733338461E0,4.733338461E0
1.043948677E2,3.211368399E1,1.189526532E2,1.363384359E1,1.054909291E0,1.011060264E2,4.733469524E0,4.733469524E0
1.053948390E2,3.211368409E1,1.189526663E2,1.363585101E1,1.164823706E0,9.547569474E1,4.733420016E0,4.733420016E0
1.063948104E2,3.211368501E1,1.189526768E2,1.359106182E1,1.100841733E0,9.049975425E1,4.733044768E0,4.733044768E0
1.073947822E2,3.211368821E1,1.189526864E2,1.355453474E1,1.025484997E0,8.155114877E1,4.733377426E0,4.733377426E0
1.083947536E2,3.211369015E1,1.189526956E2,1.366850064E1,1.002078125E0,7.802561042E1,4.730402226E0,4.730402226E0
1.093947251E2,3.211369499E1,1.189527114E2,1.345444360E1,1.287783940E0,7.419652466E1,4.731969512E0,4.731969512E0
1.103946964E2,3.211370114E1,1.189527240E2,1.367949233E1,1.299836738E0,6.766477384E1,4.731079946E0,4.731079946E0
1.113946675E2,3.211370630E1,1.189527324E2,1.380933101E1,1.119856887E0,6.268281700E1,4.731901789E0,4.731901789E0
1.123946389E2,3.211371319E1,1.189527431E2,1.384773137E1,1.180207804E0,5.798043546E1,4.730732348E0,4.730732348E0
1.133946098E2,3.211371953E1,1.189527482E2,1.367886790E1,9.796156055E-1,4.971979458E1,4.731096754E0,4.731096754E0
1.143945818E2,3.211372836E1,1.189527561E2,1.367063138E1,1.111377048E0,4.434449369E1,4.730559082E0,4.730559082E0
1.153945526E2,3.211373792E1,1.189527594E2,1.367498103E1,1.095278056E0,3.246040556E1,4.731904586E0,4.731904586E0
1.163945237E2,3.211374906E1,1.189527607E2,1.356125091E1,1.140370704E0,2.063822828E1,4.731925593E0,4.731925593E0
1.173944950E2,3.211375928E1,1.189527629E2,1.339788355E1,1.157750039E0,1.624081092E1,4.731349706E0,4.731349706E0
1.183944663E2,3.211376801E1,1.189527639E2,1.350197897E1,1.067869131E0,1.191613150E1,4.733049640E0,4.733049640E0
1.193944380E2,3.211378005E1,1.189527628E2,1.355216159E1,1.182557964E0,4.974010136E0,4.733331478E0,4.733331478E0
1.203944094E2,3.211378936E1,1.189527622E2,1.352440588E1,1.149054623E0,2.774230804E0,4.732435023E0,4.732435023E0
1.213943808E2,3.211379896E1,1.189527608E2,1.342587652E1,1.100396753E0,3.597270844E2,4.732779303E0,4.732779303E0
1.223943523E2,3.211380714E1,1.189527588E2,1.333630170E1,9.898065016E-1,3.562900315E2,4.731994372E0,4.731994372E0
1.233943230E2,3.211382041E1,1.189527563E2,1.349810505E1,1.210890258E0,3.530465664E2,4.730893883E0,4.730893883E0
1.243942949E2,3.211382755E1,1.189527530E2,1.355504138E1,1.000482393E0,3.475252278E2,4.731744990E0,4.731744990E0
1.253942659E2,3.211383703E1,1.189527459E2,1.357183504E1,1.108926173E0,3.386970877E2,4.732381611E0,4.732381611E0
1.263942370E2,3.211384516E1,1.189527402E2,1.354500213E1,1.107490500E0,3.346121199E2,4.731902860E0,4.731902860E0
1.273942082E2,3.211385082E1,1.189527324E2,1.315019668E1,1.034530669E0,3.261575896E2,4.732958604E0,4.732958604E0
1.283941799E2,3.211385794E1,1.189527297E2,1.305973491E1,8.874907650E-1,3.331137455E2,4.731573369E0,4.731573369E0
1.293941512E2,3.211386733E1,1.189527269E2,1.315768096E1,9.459029777E-1,3.381326549E2,4.732506112E0,4.732506112E0
1.303941225E2,3.211387357E1,1.189527238E2,1.296551406E1,7.701700973E-1,3.378569851E2,4.730861176E0,4.730861176E0
1.313940941E2,3.211388333E1,1.189527112E2,1.337570434E1,1.119577912E0,3.224643580E2,4.730552336E0,4.730552336E0
1.323940651E2,3.211389052E1,1.189527003E2,1.349285796E1,1.195456785E0,3.157375926E2,4.730414930E0,4.730414930E0
1.335689110E2,3.211389505E1,1.189526889E2,1.297466481E1,1.162011493E0,3.066962025E2,4.733599642E0,4.733599642E0
1.345689075E2,3.211390010E1,1.189526823E2,1.330790871E1,1.002616995E0,3.074716231E2,4.733619301E0,4.733619301E0
1.355689062E2,3.211390261E1,1.189526729E2,1.371898065E1,9.255680266E-1,2.990176434E2,4.734946774E0,4.734946774E0
1.365689017E2,3.211390598E1,1.189526651E2,1.341489002E1,8.841834027E-1,2.983354811E2,4.734150571E0,4.734150571E0
1.375688734E2,3.211391040E1,1.189526603E2,1.346321539E1,7.360273712E-1,3.041710254E2,4.733346929E0,4.733346929E0
1.385688456E2,3.211391332E1,1.189526608E2,1.354217240E1,4.055213611E-1,3.227937858E2,4.733166877E0,4.733166877E0
1.395688065E2,3.211391874E1,1.189526692E2,1.358281102E1,5.138602129E-1,2.382239074E1,4.734301654E0,4.734301654E0
1.405687673E2,3.211393266E1,1.189526812E2,1.325822338E1,1.208802315E0,2.917555868E1,4.735072487E0,4.735072487E0
1.415687271E2,3.211393507E1,1.189526804E2,1.347023820E1,5.687899308E-1,2.175983070E1,4.735362829E0,4.735362829E0
1.425686880E2,3.211393509E1,1.189526743E2,1.344293004E1,0.000000000E0,5.990042853E0,4.736942994E0,4.736942994E0
1.435686345E2,3.211394374E1,1.189526631E2,1.369762125E1,8.500667804E-1,3.176636321E2,4.735573785E0,4.735573785E0
1.445685792E2,3.211395516E1,1.189526607E2,1.356619333E1,9.901666856E-1,3.354301304E2,4.733543553E0,4.733543553E0
1.455685279E2,3.211396698E1,1.189526597E2,1.357372891E1,1.147749145E0,3.450275106E2,4.734708302E0,4.734708302E0
1.465684789E2,3.211398112E1,1.189526560E2,1.358377872E1,1.394466188E0,3.455396656E2,4.735622849E0,4.735622849E0
1.475684335E2,3.211399179E1,1.189526490E2,1.357216863E1,1.362827424E0,3.392448307E2,4.731074388E0,4.731074388E0
1.485683904E2,3.211400099E1,1.189526406E2,1.362976837E1,1.294863746E0,3.317459723E2,4.735347833E0,4.735347833E0
1.495683508E2,3.211401030E1,1.189526359E2,1.338156147E1,1.224640079E0,3.338940710E2,4.734059586E0,4.734059586E0
