"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
5.952380000E-1,4.165196791E-2,-1.445578784E-2,-2.900184877E-2
6.153270000E-1,3.296867386E-2,-9.846485220E-3,-8.682860434E-2
6.354150000E-1,1.752077788E-2,-3.935489804E-2,-1.411639750E-1
6.555030000E-1,-3.006783687E-2,-9.349023551E-2,-1.793389767E-1
6.755910000E-1,-4.763849825E-2,-8.887249976E-2,-2.046972364E-1
6.956790000E-1,-7.023373991E-2,-6.556160003E-2,-2.308794707E-1
7.157670000E-1,-7.436074317E-2,-5.093538016E-2,-2.347586900E-1
7.358550000E-1,-7.202874869E-2,-7.276655734E-2,-2.286554575E-1
7.559440000E-1,-8.806300163E-2,-9.094366431E-2,-2.242319137E-1
7.760320000E-1,-8.191000670E-2,-3.576042131E-2,-2.303588837E-1
7.961200000E-1,-7.113835216E-2,4.742395831E-4,-2.058841735E-1
8.162080000E-1,-4.239256680E-2,-1.416848786E-2,-1.450224370E-1
8.362960001E-1,1.415337157E-2,-5.027469248E-2,-1.048616767E-1
8.563840000E-1,4.534951225E-2,-5.653410405E-2,-1.196307167E-1
8.764730000E-1,2.451985329E-2,-2.440136299E-2,-1.362926066E-1
8.965610000E-1,4.214506969E-2,-7.881056517E-2,-1.208200380E-1
9.166490000E-1,1.318150610E-1,-1.329022497E-1,-1.575769931E-1
9.367370000E-1,2.103681862E-1,-1.152840033E-1,-2.834764123E-1
9.568250000E-1,2.251828164E-1,-7.723499835E-2,-4.116460681E-1
9.769130000E-1,2.108896673E-1,-1.429649591E-1,-4.787439108E-1
9.970010000E-1,2.126610726E-1,-2.673651278E-1,-5.230138302E-1
1.017090000E0,2.157226801E-1,-3.622763157E-1,-5.831674337E-1
1.037178000E0,1.973434538E-1,-3.912535310E-1,-6.273438334E-1
1.057266000E0,1.796958596E-1,-3.849966824E-1,-6.423059702E-1
1.077354000E0,1.214828640E-1,-4.262067378E-1,-6.757381558E-1
1.097442000E0,2.820144221E-2,-5.037871003E-1,-7.243084311E-1
1.117530000E0,-5.826289579E-2,-4.661391973E-1,-7.016469836E-1
1.137618458E0,-7.833571732E-2,-3.962432444E-1,-5.914445519E-1
1.157707458E0,-3.489044309E-2,-3.815158606E-1,-5.003200769E-1
1.177795458E0,-1.170089748E-2,-3.924935758E-1,-4.425267875E-1
1.197883458E0,-7.187148929E-2,-3.739218116E-1,-3.761402667E-1
1.217971458E0,-1.031355709E-1,-2.743250132E-1,-2.582488060E-1
1.238059458E0,-1.173693687E-1,-2.538176179E-1,-1.817822307E-1
1.258147458E0,-1.287151575E-1,-2.604735494E-1,-1.664619446E-1
1.278235458E0,-1.850293279E-1,-2.132111192E-1,-1.550970525E-1
1.298324458E0,-2.758269012E-1,-1.248911694E-1,-1.044838876E-1
1.318412458E0,-3.082255423E-1,-4.660090059E-2,-3.555005044E-2
1.338500458E0,-2.650989294E-1,-2.399777994E-2,2.759494632E-2
1.358588458E0,-1.961953640E-1,-5.104503036E-2,7.740595937E-2
1.378676458E0,-1.245172694E-1,-6.189595535E-2,1.216991767E-1
1.398764458E0,-6.408328563E-2,-4.720126465E-2,1.637175381E-1
1.418852458E0,-1.700482797E-3,-8.544219658E-3,1.979006827E-1
1.438941458E0,3.226491623E-3,-2.678482234E-2,2.298809290E-1
1.459029458E0,-5.248198286E-2,-6.405592710E-2,2.325280458E-1
1.479117458E0,-1.186475307E-1,-1.249912232E-1,2.412027270E-1
1.499205458E0,-1.517028660E-1,-1.714945585E-1,2.276095301E-1
1.519293458E0,-1.771544218E-1,-1.875372827E-1,1.754979491E-1
1.539381458E0,-2.042415440E-1,-1.850840151E-1,1.501195729E-1
1.559469458E0,-1.536098421E-1,-1.361507624E-1,1.496911794E-1
1.579558458E0,-7.509261370E-2,-8.956883103E-2,9.806133807E-2
1.599646458E0,-2.035064623E-2,-3.205933794E-2,3.213078156E-2
1.619734458E0,5.526960641E-2,7.002398372E-2,1.900649397E-3
1.639822458E0,1.256743371E-1,1.369798332E-1,1.637583785E-2
1.659910458E0,1.608642191E-1,1.536007971E-1,3.098646551E-2
1.679998458E0,1.248673871E-1,1.442410499E-1,3.040500171E-2
1.700086458E0,8.602250367E-2,1.694823354E-1,2.268592827E-2
1.720175458E0,6.225200742E-2,1.864511818E-1,2.373399213E-2
1.740263458E0,8.037302643E-2,2.137052566E-1,6.666069478E-2
1.760351458E0,1.440092623E-1,2.193244249E-1,1.128533259E-1
1.780439458E0,2.157811970E-1,2.042032629E-1,1.462166011E-1
1.800527458E0,2.662701607E-1,1.692646295E-1,1.817190051E-1
1.820615458E0,3.256889284E-1,9.408162534E-2,2.125749141E-1
1.840703458E0,4.869534969E-1,8.015419543E-2,2.648865283E-1
1.860792458E0,6.072962284E-1,6.221655756E-2,3.255786896E-1
1.880880458E0,7.303506732E-1,7.126069814E-2,4.518482089E-1
1.900968458E0,8.934310675E-1,1.364119910E-2,5.553166270E-1
1.921056458E0,1.107329130E0,-1.258422583E-1,5.301887989E-1
1.941144458E0,1.268567562E0,-2.212292850E-1,4.190001488E-1
1.961232458E0,1.285628200E0,-2.353784442E-1,2.918003798E-1
1.981320458E0,1.214267731E0,-5.957464874E-2,1.285953820E-1
2.001409458E0,1.176640868E0,3.448024690E-1,-1.298086941E-1
2.021497458E0,1.145657063E0,6.400221586E-1,-2.936171591E-1
2.041585458E0,1.134111404E0,6.941145658E-1,-4.417457581E-1
2.061673458E0,1.127654672E0,6.099210382E-1,-6.168484092E-1
2.081761458E0,1.086639166E0,4.785841703E-1,-7.850566506E-1
2.101849458E0,9.712448716E-1,3.622016311E-1,-9.578905106E-1
2.121940250E0,8.494039774E-1,3.695691526E-1,-1.132195830E0
2.142028250E0,6.584600806E-1,2.205275893E-1,-1.311096430E0
2.162117250E0,4.239917099E-1,-8.298515528E-2,-1.464395761E0
2.182205250E0,1.925015748E-1,-4.762558937E-1,-1.636937141E0
2.202293250E0,9.229823947E-3,-8.196352124E-1,-1.880762458E0
2.222381250E0,-2.247781754E-1,-1.095030308E0,-2.114873409E0
2.242469250E0,-4.579596817E-1,-1.315772057E0,-2.202427626E0
2.262557250E0,-5.565887094E-1,-1.694505930E0,-2.216904163E0
2.282645250E0,-5.735101104E-1,-2.131377459E0,-2.210160255E0
2.302734250E0,-3.758738935E-1,-2.171977520E0,-2.138646603E0
2.322822250E0,-2.245164365E-1,-2.088289738E0,-2.085697889E0
2.342910250E0,-3.611075878E-1,-1.963098288E0,-2.068617582E0
2.362998250E0,-6.465719938E-1,-1.809809089E0,-2.081151962E0
2.383086250E0,-6.758787036E-1,-1.483157754E0,-1.961550713E0
2.403174250E0,-6.785381436E-1,-1.457508922E0,-1.938779116E0
2.423262250E0,-5.437958241E-1,-1.307058096E0,-1.772662759E0
2.443350250E0,-3.220498562E-1,-1.160247326E0,-1.516312599E0
2.463439250E0,7.387300488E-3,-1.128040552E0,-1.307585001E0
2.483527250E0,4.149974585E-1,-1.045492411E0,-1.124637246E0
2.503615250E0,6.929398775E-1,-8.015723228E-1,-9.370319843E-1
2.523703250E0,7.765263319E-1,-5.776747465E-1,-7.619289160E-1
2.543791250E0,7.851239443E-1,-3.937825263E-1,-6.251101494E-1
2.563879250E0,8.033241034E-1,-2.283233851E-1,-5.666728020E-1
2.583967250E0,7.595790625E-1,-1.668589860E-1,-5.316754580E-1
2.604056250E0,6.143817306E-1,-3.226261437E-1,-4.723435044E-1
2.624144250E0,4.517174363E-1,-4.629017413E-1,-4.264465868E-1
2.644232250E0,2.942730486E-1,-4.250377715E-1,-3.888910711E-1
2.664320250E0,6.964662671E-2,-3.140170872E-1,-3.829417825E-1
2.684408250E0,-4.185533151E-2,-1.515127718E-1,-3.690791726E-1
2.704496250E0,8.405604213E-2,-1.394681484E-1,-2.552577257E-1
2.724584250E0,2.691293657E-1,-1.692882925E-1,-1.202079579E-1
2.744672250E0,4.199692309E-1,-9.542419016E-2,4.380954057E-2
2.764761250E0,4.488108456E-1,-1.982522756E-1,1.706970185E-1
2.784849250E0,3.698133528E-1,-4.012572169E-1,1.303820908E-1
2.804937250E0,3.906320930E-1,-2.340868413E-1,6.438037008E-2
2.825025250E0,4.607278705E-1,8.644514531E-2,6.728029251E-2
2.845113250E0,5.562771559E-1,2.753912210E-1,5.033285171E-2
2.865201250E0,6.640483737E-1,2.672063410E-1,-5.549378693E-4
2.885289250E0,7.292672396E-1,2.222440392E-1,5.711676087E-3
2.905377250E0,6.915735602E-1,1.356075853E-1,3.391008079E-2
2.925466250E0,5.634987354E-1,6.275637448E-2,7.032295316E-2
2.945554250E0,4.607119560E-1,4.762540385E-2,1.022795513E-1
2.965642250E0,3.576275110E-1,1.191485152E-1,1.200217530E-1
2.985730250E0,1.844386905E-1,2.372867614E-1,5.514964461E-2
3.005818250E0,-1.517381072E-1,1.414231658E-1,6.847946439E-3
3.025906250E0,-6.190764308E-1,-1.842992902E-1,-3.995773569E-2
3.045994250E0,-8.775866628E-1,-2.000552267E-1,-2.207781561E-2
3.066083250E0,-7.039474249E-1,1.341927797E-1,2.539660782E-4
3.086171250E0,-6.024688110E-2,6.368845701E-1,-2.174779028E-2
3.106259250E0,6.167053580E-1,6.770157218E-1,6.016586721E-2
3.126344333E0,1.004095078E0,2.768432498E-1,2.205200195E-1
3.146432333E0,1.075310230E0,-7.526841015E-2,2.748844922E-1
3.166520333E0,7.634163499E-1,-2.528154552E-1,1.737204492E-1
3.186608333E0,2.243671715E-1,-1.714624465E-1,-1.009747107E-2
3.206696333E0,-2.695489228E-1,-7.893620059E-3,-7.980012894E-2
3.226785333E0,-4.799419343E-1,1.293753535E-1,3.985962830E-3
3.246873333E0,-3.865242302E-1,3.245120645E-1,8.139269799E-2
3.266961333E0,-1.464037299E-1,4.202159047E-1,1.456514895E-1
3.287049333E0,1.291796416E-1,3.670928478E-1,2.326613665E-1
3.307137333E0,4.352040589E-1,2.769968510E-1,2.841868401E-1
3.327225333E0,6.020084620E-1,3.605942726E-1,2.746332884E-1
3.347313333E0,5.198306441E-1,5.441982150E-1,2.715768218E-1
3.367401333E0,3.245336413E-1,5.626869202E-1,2.664165795E-1
3.387490333E0,1.706138551E-1,3.898058534E-1,2.540230453E-1
3.407578333E0,5.087792501E-2,2.374000102E-1,2.417404652E-1
3.427666333E0,-4.679311067E-2,3.172731996E-1,2.664383054E-1
3.447754333E0,2.236783504E-2,4.284046292E-1,2.615028024E-1
3.467842333E0,2.275307178E-1,4.607662559E-1,2.328042239E-1
3.487930333E0,3.418303430E-1,4.617640376E-1,1.899134815E-1
3.508018333E0,2.878203392E-1,3.724398613E-1,2.222657204E-1
3.528106333E0,2.535376251E-1,2.023632824E-1,2.078155130E-1
3.548195333E0,3.669479191E-1,2.508071661E-1,1.781709641E-1
3.568283333E0,4.297981858E-1,4.079028070E-1,2.040200979E-1
3.588371333E0,3.739624619E-1,5.211681128E-1,2.459523529E-1
3.608459333E0,3.182563186E-1,4.640666544E-1,1.741516292E-1
3.628547333E0,4.036112726E-1,4.146706164E-1,1.009783894E-1
3.648635333E0,4.790657163E-1,3.721015751E-1,1.210995317E-1
3.668723333E0,2.537166476E-1,1.811949760E-1,4.863726348E-2
3.688811333E0,-1.193415001E-1,-1.485249400E-1,-9.257084131E-2
3.708900333E0,-9.316444397E-3,-6.320245862E-1,-1.228319705E-1
3.728988333E0,5.711164474E-1,-1.071061254E0,3.461848572E-2
3.749076333E0,1.138028622E0,-8.883739114E-1,2.053032517E-1
3.769164333E0,1.453905940E0,-5.964812040E-1,2.356740981E-1
3.789252333E0,1.419676781E0,-7.549191713E-1,1.074988768E-1
3.809340333E0,1.187820435E0,-7.869310975E-1,6.529843062E-2
3.829428333E0,1.015738606E0,-2.725616097E-1,1.252966672E-1
3.849516333E0,7.767232656E-1,3.693953454E-1,1.571297050E-1
3.869605333E0,4.402036965E-1,7.813791633E-1,1.502024084E-1
3.889693333E0,1.915247887E-1,5.450665951E-1,9.379349649E-2
3.909781333E0,4.997655004E-2,2.716930211E-1,7.477442175E-2
3.929869333E0,-1.740533859E-2,4.124178886E-1,1.840879768E-1
3.949957333E0,-5.932671204E-2,7.460660934E-1,3.050413430E-1
3.970045333E0,-1.268485934E-1,9.888762236E-1,3.422255516E-1
3.990133333E0,-1.137859076E-1,1.008015037E0,3.122957349E-1
4.010221333E0,-8.095995337E-2,9.389559627E-1,2.799015343E-1
4.030310333E0,-7.287430763E-2,9.418658614E-1,1.972542256E-1
4.050398333E0,-7.617013901E-2,9.081708789E-1,1.212821752E-1
4.070486333E0,-1.354549825E-2,8.726235032E-1,9.976046532E-2
4.090574333E0,-9.519778192E-3,8.516899943E-1,1.457006931E-1
4.110662333E0,-9.822297841E-2,8.302555680E-1,1.652597487E-1
4.130749833E0,-2.094362080E-1,7.555320859E-1,9.470860660E-2
4.150837833E0,-2.118998617E-1,5.988702774E-1,-1.230295561E-2
4.170925833E0,-2.325510830E-1,5.113818049E-1,-9.957744926E-2
4.191014833E0,-4.184855819E-1,5.731046200E-1,-1.169333756E-1
4.211102833E0,-5.453386903E-1,5.606030226E-1,-1.303228885E-1
4.231190833E0,-4.823715091E-1,4.944600761E-1,-1.875263602E-1
4.251278833E0,-3.324957788E-1,5.328658819E-1,-2.247090638E-1
4.271366833E0,-8.052671701E-2,5.510413647E-1,-1.581327468E-1
4.291454833E0,2.710813284E-1,4.666280448E-1,-5.115666240E-2
4.311542833E0,3.972440362E-1,4.273735285E-1,-5.158856884E-2
4.331630833E0,6.054934859E-2,1.744966507E-1,-8.811771125E-2
4.351719833E0,-3.648827672E-1,-1.659382433E-1,-3.319353610E-2
4.371807833E0,-3.011846840E-1,-9.525694698E-2,1.556396633E-1
4.391895833E0,7.145375758E-2,7.090940326E-2,2.413017303E-1
4.411983833E0,3.892282546E-1,1.894020736E-1,1.489490718E-1
4.432071833E0,3.930809796E-1,2.045364678E-1,9.265030921E-2
4.452159833E0,2.550821602E-1,1.404816657E-1,1.724461317E-1
4.472247833E0,2.057521939E-1,8.880664408E-2,2.763830125E-1
4.492335833E0,2.741123438E-1,1.536272019E-1,2.815751135E-1
4.512424833E0,3.531120718E-1,1.050496921E-1,1.404668391E-1
4.532512833E0,3.307943046E-1,5.609813612E-3,-4.784251750E-2
4.552600833E0,1.263670921E-1,-1.369003356E-1,-2.901623845E-1
4.572688833E0,-7.566260546E-2,-6.535556633E-3,-5.202285647E-1
4.592776833E0,-1.639856994E-1,1.139818430E-1,-5.456955433E-1
4.612864833E0,-2.006210387E-1,2.959235609E-1,-4.226632714E-1
4.632952833E0,-2.131928802E-1,5.786774755E-1,-2.619887292E-1
4.653040833E0,-1.612087190E-1,6.371681094E-1,-1.488335133E-1
4.673129833E0,-1.017137319E-1,4.076816142E-1,-1.030133590E-1
4.693217833E0,2.374862880E-2,3.679109812E-1,-2.160015330E-2
4.713305833E0,4.214215651E-2,3.217134774E-1,9.487164766E-2
4.733393833E0,-7.766112685E-2,3.583417535E-1,2.620801926E-1
4.753481833E0,-2.069218010E-1,4.948591590E-1,3.863319457E-1
4.773569833E0,-2.576471865E-1,7.541766763E-1,4.549239576E-1
4.793657833E0,-2.816182375E-1,9.364846349E-1,4.652428031E-1
4.813745833E0,-3.713835478E-1,9.021558166E-1,4.762483537E-1
4.833834833E0,-4.730260372E-1,7.173543572E-1,4.593811631E-1
4.853922833E0,-4.122394025E-1,6.168000698E-1,4.705550075E-1
4.874010833E0,-1.961862445E-1,6.688928604E-1,5.088205338E-1
4.894098833E0,-1.269273311E-1,5.854293108E-1,5.402000546E-1
4.914186833E0,-3.930379450E-1,-1.267674379E-2,4.655244648E-1
4.934274833E0,-6.025875807E-1,-5.282180309E-1,3.319447935E-1
4.954362833E0,-6.280894876E-1,-4.413973987E-1,2.498550117E-1
4.974450833E0,-5.763266683E-1,1.148139685E-1,3.110568523E-1
4.994539833E0,-2.615392506E-1,7.075480819E-1,5.034864545E-1
5.014627833E0,3.549819291E-1,1.063113928E0,7.045943737E-1
5.034715833E0,8.286609650E-1,1.040454984E0,8.090484142E-1
5.054803833E0,8.541579247E-1,6.970075965E-1,8.308750987E-1
5.074891833E0,6.240382195E-1,4.322175682E-1,8.212807775E-1
5.094979833E0,4.264385402E-1,4.759366214E-1,8.010451198E-1
5.115067833E0,3.009640574E-1,6.983681917E-1,7.589463592E-1
5.135156250E0,1.800962389E-1,7.155110240E-1,7.133336067E-1
5.155245250E0,6.336249411E-2,5.650573969E-1,6.521146894E-1
5.175333250E0,-6.973871589E-2,4.577484429E-1,5.314283967E-1
5.195421250E0,-2.685488760E-1,4.048958421E-1,3.523840010E-1
5.215509250E0,-3.114868104E-1,5.214745402E-1,2.740084231E-1
5.235597250E0,-2.621586323E-1,6.325138211E-1,2.907805741E-1
5.255685250E0,-1.865773648E-1,6.150314212E-1,2.326749563E-1
5.275773250E0,-1.846613437E-1,4.811108112E-1,9.664941579E-2
5.295861250E0,-4.022773802E-1,2.790560126E-1,-3.796702996E-2
5.315950250E0,-6.998341680E-1,2.175002396E-1,-4.835468903E-2
5.336038250E0,-8.765696287E-1,2.220931500E-1,-1.760664396E-3
5.356126250E0,-9.437679052E-1,1.937825680E-1,-5.163331330E-2
5.376214250E0,-1.016091824E0,8.116717637E-2,-1.362385303E-1
5.396302250E0,-9.941993356E-1,-4.317188263E-2,-1.123786122E-1
5.416390250E0,-8.646023870E-1,-2.266326249E-1,-4.359440878E-2
5.436478250E0,-8.145387173E-1,-4.127353728E-1,6.786758080E-3
5.456566250E0,-9.015008807E-1,-3.976728916E-1,9.522169828E-2
5.476655250E0,-9.160822034E-1,-2.604171634E-1,1.390194595E-1
5.496743250E0,-7.584262490E-1,-1.618918180E-1,1.998793036E-1
5.516831250E0,-5.635816455E-1,-2.480374575E-1,2.696699500E-1
5.536919250E0,-4.263294935E-1,-4.339032173E-1,2.684898376E-1
5.557007250E0,-3.147204518E-1,-5.397773385E-1,2.183064520E-1
5.577095250E0,-1.876290739E-1,-5.314042568E-1,1.710336506E-1
5.597183250E0,6.591734290E-2,-5.282295942E-1,9.265467525E-2
5.617271250E0,2.811808586E-1,-8.449587822E-1,-8.252623677E-2
5.637360250E0,1.888463944E-1,-1.220271826E0,-1.313445568E-1
5.657448250E0,-9.834356606E-2,-9.307358861E-1,-6.801117212E-2
5.677536250E0,-2.335845977E-1,-2.338395417E-1,-5.791894626E-3
5.697624250E0,-1.346507818E-1,8.922873437E-2,-8.223298937E-4
5.717712250E0,4.163919762E-2,-1.058135033E-1,5.521752313E-2
5.737800250E0,2.652395070E-1,-3.403081894E-1,1.129993573E-1
5.757888250E0,4.569044411E-1,-4.376170337E-1,1.010396928E-1
5.777976250E0,4.270994663E-1,-4.034322202E-1,6.423225254E-2
5.798065250E0,1.573448628E-1,-3.229506016E-1,-2.858365141E-2
5.818153250E0,-1.487425715E-1,-3.264781237E-1,-1.612998843E-1
5.838241250E0,-3.081351817E-1,-4.067699015E-1,-3.056487143E-1
5.858329250E0,-3.594161868E-1,-4.193421006E-1,-4.207540452E-1
5.878417250E0,-3.351160586E-1,-3.007941246E-1,-4.510031939E-1
5.898505250E0,-2.285869271E-1,-2.517305613E-1,-4.202605784E-1
5.918593250E0,-1.445462406E-1,-2.886408865E-1,-3.986454904E-1
5.938681250E0,-1.681734324E-1,-2.803357840E-1,-3.774231672E-1
5.958770250E0,-2.551320493E-1,-2.539120317E-1,-3.165605068E-1
5.978858250E0,-2.748232782E-1,-2.378970981E-1,-2.317170501E-1
5.998946250E0,-2.589373887E-1,-2.584898174E-1,-1.775918305E-1
6.019034250E0,-2.269253284E-1,-2.379964292E-1,-1.732376069E-1
6.039122250E0,-1.640311927E-1,-1.645032167E-1,-1.610400081E-1
6.059210250E0,-6.905671954E-2,-6.600338221E-2,-1.649704725E-1
6.079298250E0,3.394498304E-2,-1.083594281E-2,-1.750314683E-1
6.099386250E0,1.052958965E-1,-4.534726962E-2,-1.407051831E-1
6.119475250E0,1.384459734E-1,-1.238841265E-1,-1.115256175E-1
6.139562833E0,9.345333278E-2,-1.297267526E-1,-1.505704373E-1
6.159650833E0,3.792868555E-2,-3.223437071E-2,-2.029015869E-1
6.179738833E0,1.034270413E-2,6.943795830E-2,-2.290000021E-1
6.199826833E0,2.451817691E-2,8.606886864E-2,-2.104750574E-1
6.219914833E0,7.707199454E-2,7.659477741E-2,-1.910926253E-1
6.240002833E0,1.268147081E-1,9.001499414E-2,-1.327537894E-1
6.260090833E0,1.109630391E-1,8.404843509E-2,-8.234328032E-2
6.280179833E0,7.505597919E-2,9.776557237E-2,-5.224765465E-2
6.300267833E0,5.882637575E-2,1.307554394E-1,-3.928871453E-2
6.320355833E0,2.598712966E-2,1.105497777E-1,-3.781523183E-2
6.340443833E0,-1.393228956E-2,7.986274362E-2,-3.082709387E-2
6.360531833E0,-2.052601799E-2,8.416402340E-2,1.954333857E-2
6.380619833E0,2.507121116E-2,9.499602020E-2,7.354383916E-2
6.400707833E0,9.005766362E-2,9.975722432E-2,7.829511911E-2
6.420795833E0,1.217880398E-1,1.288390309E-1,4.222778231E-2
6.440884833E0,7.929009199E-2,1.626780629E-1,2.270957455E-2
6.460972833E0,5.517792702E-2,1.917532533E-1,6.420556456E-2
6.481060833E0,7.943008840E-2,2.041265517E-1,7.019811869E-2
6.501148833E0,1.079321355E-1,2.030600905E-1,4.859237000E-2
6.521236833E0,8.558373898E-2,1.872934699E-1,5.397828668E-2
6.541324833E0,6.411850452E-2,1.750003546E-1,7.357946783E-2
6.561412833E0,5.562552437E-2,1.430997252E-1,9.327679127E-2
6.581500833E0,2.889098227E-2,9.854228050E-2,9.294842929E-2
6.601589833E0,-8.737167343E-3,1.000557765E-1,5.046531186E-2
6.621677833E0,-4.704702646E-2,9.233059734E-2,1.284240000E-2
6.641765833E0,-7.353571802E-2,5.557616428E-2,1.789953187E-2
6.661853833E0,-9.576773643E-2,1.389736682E-2,2.665238455E-2
6.681941833E0,-7.589195669E-2,-1.745259389E-3,1.988406852E-2
6.702029833E0,-2.586813644E-2,6.946322508E-3,2.526339516E-2
6.722117833E0,-4.185519367E-2,7.993076928E-3,3.284886479E-2
6.742205833E0,-9.029530734E-2,6.269884855E-2,3.345974162E-2
6.762293833E0,-1.185369492E-1,9.899270535E-2,4.615727440E-2
6.782382833E0,-8.693406731E-2,1.046016514E-1,5.058541149E-2
6.802470833E0,-3.651252016E-2,9.825562686E-2,6.904713064E-2
6.822558833E0,-1.679349691E-2,9.455981106E-2,8.289568871E-2
6.842646833E0,1.656780951E-2,1.043524966E-1,8.354405314E-2
6.862734833E0,5.122919753E-2,1.111507267E-1,7.337834686E-2
6.882822833E0,6.906279922E-2,1.341257095E-1,6.370904297E-2
6.902910833E0,7.706627250E-2,1.599163711E-1,6.720156968E-2
6.922999833E0,7.228834927E-2,1.411159933E-1,5.442548543E-2
6.943087833E0,4.529261962E-2,1.183440089E-1,2.829427645E-2
6.963175833E0,1.547470875E-2,1.444359124E-1,1.702063717E-2
6.983263833E0,-2.002161555E-2,1.546981186E-1,4.440048337E-2
7.003351833E0,-3.613151610E-2,1.109872609E-1,7.548990846E-2
7.023439833E0,6.724139675E-3,7.393372059E-2,9.779708087E-2
7.043527833E0,2.857348695E-2,5.803114176E-2,8.881510049E-2
7.063615833E0,-3.907165956E-3,5.634305999E-2,8.035071939E-2
7.083703833E0,-3.588033095E-2,5.132360384E-2,8.384115994E-2
7.103792833E0,-9.972721338E-3,5.124773085E-2,7.214998454E-2
7.123880833E0,2.968959138E-2,7.982470840E-2,4.388281703E-2
7.143969583E0,3.901319578E-2,1.043266654E-1,3.902132809E-2
7.164057583E0,4.316516966E-2,1.083464697E-1,4.524092376E-2
7.184145583E0,4.657349363E-2,9.046467394E-2,6.503333151E-2
7.204233583E0,2.010244504E-2,4.444439337E-2,7.219304144E-2
7.224321583E0,7.815025747E-4,1.316854917E-2,4.285559431E-2
7.244410583E0,9.402189404E-3,2.121320367E-2,1.731055602E-2
7.264498583E0,8.349234238E-3,3.549423441E-2,1.901811734E-2
7.284586583E0,-1.090415940E-2,2.510499023E-2,2.777774259E-2
7.304674583E0,-2.200074121E-2,4.208921455E-3,2.276364528E-2
7.324762583E0,-3.261223063E-2,4.126176704E-3,1.987176947E-2
7.344850583E0,-4.645718262E-2,7.894601673E-3,2.622867376E-2
7.364938583E0,-5.234024674E-2,1.870162971E-2,3.547458351E-2
7.385026583E0,-2.453782968E-2,8.201833814E-3,2.619304508E-2
7.405115583E0,1.638527587E-2,2.164572012E-3,2.069154195E-2
7.425203583E0,1.407722011E-2,-2.846929710E-3,2.306340262E-2
7.445291583E0,-7.013582624E-3,3.253175411E-3,2.380536869E-2
7.465379583E0,-1.664373465E-2,-4.677588586E-4,1.658079214E-2
7.485467583E0,3.674367908E-3,-1.267788187E-2,8.309632540E-4
7.505555583E0,2.018594742E-2,-3.696522675E-3,1.308240369E-2
7.525643583E0,1.067796163E-2,6.520739291E-3,1.743773930E-2
7.545731583E0,5.197983235E-3,1.279700361E-2,1.978191920E-2
7.565820583E0,1.131078321E-2,-4.379382357E-3,2.541247942E-2
7.585908583E0,1.921682246E-2,-1.600858197E-2,2.594866604E-2
7.605996583E0,2.900118195E-2,-2.474948578E-2,1.454240270E-2
7.626084583E0,2.618598752E-2,-3.712115437E-2,5.073536187E-3
7.646172583E0,1.466319710E-2,-1.268759370E-2,8.587632328E-3
7.666260583E0,2.723659622E-3,1.939131692E-2,5.998872221E-3
7.686348583E0,5.281375255E-3,2.321826480E-2,6.274105050E-3
7.706436583E0,1.954253390E-2,1.274556015E-2,8.501031436E-3
