"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.292474208E0,9.115383029E-1,1.150217533E0,-1.512771726E0
2.312413208E0,-4.026785195E-1,1.048207521E0,-1.242242336E0
2.332352208E0,-6.367166042E-1,8.625566959E-1,-5.598694682E-1
2.352291208E0,-1.640098989E-1,-6.204050183E-1,-2.248881608E-1
2.372230208E0,-8.529867232E-2,-1.794086218E0,2.975410819E-1
2.392169208E0,-5.114522576E-1,-1.532046437E0,1.125927866E-1
2.412109209E0,-9.213122725E-1,-1.527029514E0,-4.454801083E-1
2.432048209E0,-1.071693420E0,-9.688737988E-1,-1.098250985E0
2.451987208E0,-1.382702112E0,-8.345931768E-1,-1.400488615E0
2.471926208E0,-1.946803212E0,-1.757859945E0,-1.055067062E0
2.491865208E0,-2.216249466E0,-2.431483984E0,-5.415454507E-1
2.511804208E0,-2.102723837E0,-1.722872257E0,3.368788958E-2
2.531743208E0,-1.377672434E0,-5.105223060E-1,5.044578314E-1
2.551682208E0,-9.428290278E-2,-6.146119237E-1,9.773408771E-1
2.571621208E0,1.398985386E0,-5.968518257E-1,1.929414272E0
2.591560208E0,2.572706699E0,-8.055634499E-1,2.386888981E0
2.611499208E0,2.429687500E0,-1.317624688E0,2.087134123E0
2.631438209E0,1.900984764E0,-1.996384740E0,1.464318871E0
2.651377209E0,1.852090359E0,-2.473432541E0,9.745991230E-1
2.671316209E0,1.376715422E0,-2.035542727E0,6.716888547E-1
2.691256208E0,8.276504278E-1,-1.506225467E0,8.866658211E-1
2.711195208E0,3.769204915E-1,-9.378034472E-1,1.107215881E0
2.731134208E0,-4.388630763E-2,-5.565435290E-1,1.013777494E0
2.751073208E0,-9.006727487E-2,-3.544513881E-1,5.928837657E-1
2.771012208E0,4.295974076E-1,-9.464515448E-1,4.261228815E-2
2.790951208E0,1.715186238E0,-1.937385917E0,-4.990191758E-1
2.810890208E0,2.873664141E0,-8.540161848E-1,-1.431610107E0
2.830829208E0,3.984834671E0,-8.639689684E-1,-1.819763064E0
2.850768209E0,4.243009567E0,-4.966719449E-1,-7.849466801E-1
2.870707209E0,2.758760691E0,3.355291784E-1,5.458976030E-1
2.890646209E0,1.873326421E0,-3.651746809E-1,6.760969758E-1
2.910585208E0,1.837748289E0,-1.225792989E-1,-6.285282224E-2
2.930524208E0,1.828582644E0,-9.659363031E-1,-2.052664310E-1
2.950463208E0,1.378673315E0,-1.147764802E0,6.228591874E-2
2.970402208E0,2.376641482E-1,-7.436071038E-1,7.940318584E-1
2.990342208E0,-1.007260799E0,2.619568706E-1,9.202735424E-1
3.010281208E0,-2.610246897E0,1.836632133E0,1.045561790E0
3.030220208E0,-2.872171164E0,2.215464354E0,8.976154327E-1
3.050159208E0,-2.690040350E0,1.685295343E0,-1.983088255E-1
3.070098500E0,-2.736850262E0,1.616287231E0,-1.179505706E0
3.090037500E0,-2.877458811E0,2.009177446E0,-1.783342600E0
3.109976500E0,-3.149127007E0,2.762073040E0,-1.964151978E0
3.129915500E0,-2.785879135E0,3.718180418E0,-1.862802386E0
3.149854500E0,-1.117566943E0,4.126042366E0,-1.195317864E0
3.169793500E0,3.601889610E-1,3.700222969E0,-6.367105246E-1
3.189732500E0,5.710049346E-2,2.123031616E0,-5.780349374E-1
3.209671500E0,-9.084182382E-1,7.796554565E-1,-7.265323400E-1
3.229610500E0,-1.091803789E0,-2.154934853E-1,-7.407993078E-1
3.249549500E0,-7.483409047E-1,-1.437076449E0,-5.511431098E-1
3.269488500E0,-5.311975479E-1,-2.023561954E0,4.337684065E-2
3.289427500E0,-2.171244621E-1,-1.411533237E0,3.606542051E-1
3.309366500E0,1.820580959E-1,-5.591928959E-1,4.041923583E-1
3.329306500E0,4.449266791E-1,-2.438420653E-1,2.563569844E-1
3.349245500E0,3.616817892E-1,-4.223476052E-1,2.289157063E-1
3.369184500E0,3.954552114E-2,-4.955123663E-1,1.382663008E-2
3.389123500E0,-2.193848938E-1,-6.177618504E-1,-2.982340455E-1
3.409062500E0,-3.929540813E-1,-1.196944237E0,-4.431323707E-1
3.429001500E0,-5.570399761E-1,-1.481858611E0,-6.702508926E-1
3.448940500E0,-4.396224022E-1,-8.759456873E-1,-7.151856422E-1
3.468879500E0,2.416532487E-1,-3.702394664E-1,-6.776155233E-1
3.488818500E0,7.455207109E-1,4.859897792E-1,-8.373637199E-1
3.508757500E0,5.784448981E-1,1.558327556E0,-9.939690232E-1
3.528696500E0,-5.709974766E-1,1.164204121E0,-1.133067012E0
3.548635500E0,-1.457683682E0,-4.835108221E-1,-8.096586466E-1
3.568574500E0,-1.490962982E0,-1.226528525E0,-6.620271206E-1
3.588513500E0,-1.061190128E0,-1.470310688E0,-3.166512549E-1
3.608452500E0,-4.959534705E-1,-1.573676109E0,1.726996154E-1
3.628391500E0,3.033055663E-1,-1.656243205E0,6.469377875E-1
3.648330500E0,1.150173903E0,-2.326614857E0,1.045470476E0
3.668270500E0,2.100360870E0,-3.608063698E0,1.028960705E0
3.688209500E0,2.521113396E0,-4.395913124E0,9.497747421E-1
3.708148500E0,2.445906878E0,-3.874855518E0,1.238225460E0
3.728087500E0,2.258215666E0,-2.812725306E0,1.437093616E0
3.748026500E0,1.994686723E0,-3.020803928E0,1.098277807E0
3.767965500E0,1.246439934E0,-2.514670610E0,8.041423559E-1
3.787904500E0,3.020405173E-1,-1.097718954E0,4.765453637E-1
3.807843500E0,-9.079810977E-2,4.720143676E-1,-3.247492388E-2
3.827782500E0,4.776316285E-1,1.414692044E0,-4.363696575E-1
3.847721500E0,1.341629386E0,1.616650224E0,-6.849344373E-1
3.867660500E0,1.752925754E0,1.301089644E0,-1.123818874E0
3.887599500E0,1.983720064E0,1.440954804E0,-1.122818232E0
3.907538500E0,1.751383305E0,1.350009799E0,-1.296715617E0
3.927477500E0,1.435292602E0,8.823512197E-1,-9.488143325E-1
3.947416500E0,1.400444150E0,-1.399758458E-1,-3.772191703E-1
3.967355500E0,1.283133864E0,-1.298847198E0,-5.494291782E-1
3.987294500E0,1.152252913E0,-5.467007160E-1,-7.372953892E-1
4.007234500E0,9.521029592E-1,-1.859018207E-1,-6.571878195E-1
4.027173500E0,1.429839730E-1,-3.101278543E-1,-2.039424032E-1
4.047112500E0,-1.523506284E0,3.233502507E-1,1.354958117E-1
4.067051500E0,-3.659615993E0,1.448201299E0,-1.868649013E-2
4.086990458E0,-3.525979757E0,2.183543682E0,-3.884410560E-1
4.106929458E0,-2.479598045E0,1.901756048E0,-4.009436071E-1
4.126868458E0,-1.554174304E0,1.232468724E0,-2.340775430E-1
4.146807458E0,-9.694356918E-1,1.143565774E0,-4.831236601E-1
4.166746459E0,-7.505870461E-1,1.323695302E0,-7.958938479E-1
4.186685459E0,-5.615478754E-1,1.655568838E0,-6.274002194E-1
4.206624459E0,-2.688874304E-1,1.975682139E0,-3.208897710E-1
4.226563458E0,4.404726624E-2,1.861946702E0,-1.098323390E-1
4.246502458E0,1.473220587E-1,1.455829620E0,1.066137943E-2
4.266441458E0,-3.280489519E-2,1.198202372E0,2.114783376E-1
4.286380458E0,-3.255798817E-1,1.271110654E0,5.605012178E-1
4.306319458E0,-4.853937924E-1,1.295014620E0,6.589431167E-1
4.326258458E0,-3.827888966E-1,8.803953528E-1,6.129093766E-1
4.346198458E0,-2.372509390E-1,4.018727839E-1,4.470934570E-1
4.366137458E0,-3.048656881E-1,2.590802014E-1,3.890858591E-1
4.386076458E0,-3.455028236E-1,5.668542385E-1,4.328251481E-1
4.406015459E0,-2.485403717E-1,1.159556985E0,4.671365619E-1
4.425954459E0,-1.389367972E-2,1.271551728E0,4.740693867E-1
4.445893458E0,2.151307464E-1,6.876616478E-1,5.167686343E-1
4.465832458E0,3.606801033E-1,3.668881059E-1,5.616406798E-1
4.485771458E0,9.696247429E-2,-2.921957672E-1,3.534166217E-1
4.505710458E0,-7.688090205E-1,-2.122990608E0,9.894779883E-3
4.525649458E0,2.779281139E-1,-2.072975397E0,-2.492628992E-1
4.545588458E0,8.581973314E-1,-8.021884561E-1,-3.836613894E-1
4.565527458E0,6.582562923E-1,-6.240112782E-1,1.556885093E-1
4.585466458E0,1.896216124E-1,-5.321263671E-1,2.746692896E-1
4.605405458E0,-1.927307397E-1,-7.796101570E-1,5.199074745E-1
4.625344459E0,-4.624748230E-1,-1.278930545E0,6.141823530E-1
4.645283459E0,-3.187834918E-1,-1.244379759E0,5.635612011E-1
4.665222459E0,4.452580810E-1,-9.378765821E-1,7.164528966E-1
4.685162458E0,1.386141181E0,-8.301342726E-1,8.049742579E-1
4.705101458E0,2.125993252E0,-1.446616173E0,8.981558084E-1
4.725040458E0,2.470869303E0,-2.727033854E0,5.290175676E-1
4.744979458E0,2.439585209E0,-3.100236654E0,4.146374464E-1
4.764918458E0,1.998556495E0,-2.342671871E0,5.654707551E-1
4.784857458E0,1.302747726E0,-1.590528131E0,6.091718674E-1
4.804796458E0,6.165900826E-1,-9.860461950E-1,3.982201219E-1
4.824735458E0,5.181667209E-2,-4.149075449E-1,-1.749640852E-1
4.844674458E0,-6.141025424E-1,-5.945490301E-2,-7.237105370E-1
4.864613459E0,-1.359271169E0,5.576742887E-1,-1.027130961E0
4.884552459E0,-1.795620561E0,1.185813308E0,-1.021594882E0
4.904491458E0,-1.513833880E0,1.733498573E0,-7.236556411E-1
4.924430458E0,-4.060503840E-1,1.825376511E0,-4.425591528E-1
4.944369458E0,8.602535725E-1,1.276321888E0,-3.917585611E-1
4.964308458E0,1.934126854E0,9.270808697E-1,-5.850637555E-1
4.984247458E0,3.017734766E0,1.351089627E-1,-8.590977192E-1
5.004186458E0,2.951680183E0,-1.216732621E0,-6.186060309E-1
5.024125458E0,1.581982255E0,-2.226433516E0,-8.424977660E-1
5.044065458E0,-6.203700323E-3,-1.069123745E0,-4.735487700E-1
5.064004458E0,-1.918444037E-1,2.202219665E-1,-2.114241272E-1
5.083943125E0,4.696122408E-1,-7.409061491E-2,-1.352963597E-1
5.103882125E0,4.249970317E-1,-1.332487911E-1,3.405657411E-1
5.123821125E0,-6.172795892E-1,1.037567735E0,6.157565713E-1
5.143760125E0,-2.524356365E0,3.478904724E0,6.419588923E-1
5.163699125E0,-2.856546164E0,4.254437923E0,8.097681403E-1
5.183638125E0,-2.053619146E0,3.289089441E0,2.665640712E-1
5.203577125E0,-1.375940919E0,2.444207191E0,-5.349944830E-1
5.223516125E0,-7.204452157E-1,1.539494157E0,-1.094296336E0
5.243455125E0,-3.604043126E-1,6.589729786E-1,-1.366228700E0
5.263394125E0,-3.859679997E-1,4.393338561E-1,-1.287761211E0
5.283333125E0,-4.592945576E-1,4.520256221E-1,-1.082653522E0
5.303272125E0,-2.023915797E-1,2.300916761E-1,-4.015678763E-1
5.323211125E0,5.529699847E-2,-6.304323673E-2,2.606073618E-1
5.343150125E0,3.297118843E-2,1.690323465E-2,6.662618518E-1
5.363089125E0,-2.388839722E-1,3.021589518E-1,8.122346401E-1
5.383029125E0,-5.852131248E-1,6.680240035E-1,7.644481659E-1
5.402968125E0,-9.195747972E-1,9.249415398E-1,5.691421628E-1
5.422907125E0,-1.099445462E0,9.753963947E-1,2.216595858E-1
5.442846125E0,-1.014956474E0,7.318980694E-1,-2.148065418E-1
5.462785125E0,-8.712841272E-1,4.436721206E-1,-5.779282451E-1
5.482724125E0,-7.200839520E-1,4.991727471E-1,-5.672529936E-1
5.502663125E0,-3.591599762E-1,8.422053456E-1,-7.962062210E-2
5.522602125E0,1.340894997E-1,1.183711290E0,4.456163943E-1
5.542541125E0,8.879637718E-1,1.255008698E0,5.354619026E-1
5.562480125E0,1.179108024E0,8.412622809E-1,3.221787214E-1
5.582419125E0,2.038544714E-1,-6.152608991E-1,-5.488191731E-3
5.602358125E0,-2.178158164E-1,-4.279634058E-1,-3.477640823E-2
5.622297125E0,-2.853253484E-1,-1.000375628E0,-7.491235435E-2
5.642236125E0,-3.818039000E-1,-1.370462537E0,-2.412448376E-1
5.662175125E0,-7.251144648E-1,-1.506526113E0,-2.564577758E-1
5.682114125E0,-1.217115641E0,-1.603045940E0,4.246161506E-2
5.702053125E0,-1.433553338E0,-1.680847883E0,3.438003957E-1
5.721992125E0,-1.460268974E0,-1.636755705E0,5.126925111E-1
5.741932125E0,-1.440856814E0,-1.267418981E0,3.873129785E-1
5.761871125E0,-1.382250547E0,-6.748123765E-1,3.006179333E-1
5.781810125E0,-1.218927741E0,-1.096416712E-1,3.828281462E-1
5.801749125E0,-6.943064332E-1,3.234527074E-3,5.168238878E-1
5.821688125E0,1.218185574E-1,-3.322297335E-1,7.176100016E-1
5.841627125E0,1.156004071E0,-9.689750671E-1,9.494732022E-1
5.861566125E0,2.455883980E0,-2.569465637E0,9.843642712E-1
5.881505125E0,2.900208473E0,-3.451072454E0,3.583425879E-1
5.901444125E0,2.190848112E0,-3.011193037E0,-7.454803586E-2
5.921383125E0,9.836236238E-1,-2.005861521E0,-3.504859805E-1
5.941322125E0,-2.379749119E-1,-9.087215662E-1,-5.058851838E-1
5.961261125E0,-9.665321708E-1,-1.182812899E-1,-5.821381807E-1
5.981200125E0,-1.038425565E0,4.679747522E-1,-5.173369050E-1
6.001139125E0,-6.702198386E-1,6.985129118E-1,-4.629000127E-1
6.021078125E0,1.316213310E-1,4.098332226E-1,-4.509699345E-1
6.041017125E0,1.579532743E0,-4.672411084E-1,-6.649559736E-1
6.060956125E0,3.359924793E0,-1.291205049E0,-8.559408188E-1
6.080895000E0,3.245825291E0,-2.082655668E0,-1.844318807E-1
6.100835000E0,1.511852622E0,-2.301630259E0,-2.081240267E-1
6.120774000E0,3.911939859E-1,-2.492568791E-1,1.548496634E-1
6.140713000E0,7.639414668E-1,4.079551101E-1,6.457590312E-2
6.160652000E0,4.942799509E-1,6.607128680E-2,5.077565461E-2
6.180591000E0,-3.863639534E-1,4.473474920E-1,6.147721410E-1
6.200530000E0,-2.241412401E0,2.216923714E0,6.630885601E-1
6.220469000E0,-3.468915462E0,3.507110119E0,3.663277328E-1
6.240408000E0,-2.965915918E0,2.745211840E0,5.567394197E-2
6.260347000E0,-2.310924768E0,1.737989664E0,-6.592924595E-1
6.280286000E0,-1.862035155E0,1.221469879E0,-1.348103046E0
6.300225000E0,-1.372355461E0,4.668725133E-1,-1.778935552E0
6.320164000E0,-1.052271008E0,-7.180561870E-2,-1.722099900E0
6.340103000E0,-7.549238205E-1,-1.876483560E-1,-1.256534696E0
6.360042000E0,-4.665846825E-1,1.536421012E-2,-5.388922095E-1
6.379981000E0,-2.207944840E-1,4.988045394E-1,1.673211902E-1
6.399920000E0,-7.451159507E-2,1.026536107E0,6.467509866E-1
6.419859000E0,-6.049426273E-2,1.412294984E0,8.569594622E-1
6.439798000E0,-1.706702858E-1,1.639435172E0,9.019131064E-1
6.459738000E0,-2.483211011E-1,1.564186692E0,8.012635708E-1
6.479677000E0,-2.124732435E-1,1.022648931E0,5.680764318E-1
6.499616000E0,-1.174600124E-1,2.603627145E-1,3.107301593E-1
6.519555000E0,-9.634843469E-2,-1.982893348E-1,9.436202794E-2
6.539494000E0,-1.462782472E-1,-1.135701165E-1,-1.113963276E-1
6.559433000E0,-1.492047906E-1,2.327529639E-1,-2.286419123E-1
6.579372000E0,-1.842930019E-1,4.549218118E-1,-3.113358915E-1
6.599311000E0,-4.672827125E-1,2.732684016E-1,-4.027450681E-1
6.619250000E0,-8.532653451E-1,-3.625032306E-1,-4.347124994E-1
6.639189000E0,-1.218872070E0,-9.531134963E-1,-4.705406725E-1
6.659128000E0,-9.387066960E-1,-8.981458545E-1,-3.648099303E-1
6.679067000E0,-5.745899398E-3,-8.734546304E-1,-2.714737952E-1
6.699006000E0,7.701011896E-1,-1.134654284E0,-2.619214058E-1
6.718945000E0,5.804987550E-1,-1.258799434E0,-2.781442702E-1
6.738884000E0,-2.223954201E-1,-1.051760197E0,-5.160049722E-2
6.758823000E0,-6.551443338E-1,-7.292867899E-1,4.368235767E-1
6.778762000E0,-6.057087183E-1,-5.635753274E-1,8.393925428E-1
6.798701000E0,-3.138590753E-1,-7.976624370E-1,9.879925251E-1
6.818641000E0,2.595719099E-1,-7.050153017E-1,9.644498825E-1
6.838580000E0,8.782456517E-1,-8.372340798E-1,8.466427326E-1
6.858519000E0,1.860961676E0,-1.385086179E0,8.545549512E-1
6.878458000E0,2.983625889E0,-2.628890276E0,7.525645494E-1
6.898397000E0,3.450782061E0,-3.304839611E0,3.745757043E-1
6.918336000E0,3.143140078E0,-2.849295616E0,2.083543241E-1
6.938275000E0,2.416579247E0,-2.237718105E0,1.385454834E-1
6.958214000E0,1.455225229E0,-1.554502964E0,3.975854442E-2
6.978153000E0,3.550052643E-1,-5.770629048E-1,-9.472971410E-2
6.998092000E0,-5.365346670E-1,2.590921223E-1,-1.948313862E-1
7.018031000E0,-9.302569628E-1,9.498838782E-1,-2.250476480E-1
7.037970000E0,-7.353836894E-1,1.399640918E0,-1.832221299E-1
7.057909000E0,2.455638349E-1,1.348858476E0,-1.347167492E-1
7.077848208E0,1.688465357E0,4.175582230E-1,-2.349104732E-1
7.097787208E0,3.457149744E0,-6.348157525E-1,-4.658871889E-1
7.117726208E0,4.168161869E0,-1.330424547E0,-6.314949393E-1
7.137665208E0,2.200897217E0,-1.405908465E0,-4.431328773E-1
7.157605208E0,1.147879213E-1,-1.366073370E0,-3.609573841E-1
7.177544208E0,7.345731370E-3,-4.717834294E-1,-3.352465332E-1
7.197483208E0,8.970972300E-1,3.928720653E-1,-5.898588300E-1
7.217422209E0,1.266514540E0,7.630660534E-1,-5.272250175E-1
7.237361209E0,6.560152173E-1,8.851469755E-1,-3.849675655E-1
7.257300208E0,-2.524796724E-1,3.252426684E-1,8.598649502E-2
7.277239208E0,-2.399294853E0,2.624564886E0,8.050783724E-2
7.297178208E0,-3.298120499E0,3.691832542E0,-9.305626899E-2
7.317117208E0,-2.237003803E0,2.452035904E0,-1.450142264E-1
7.337056208E0,-1.120196342E0,1.047885537E0,-5.223647356E-1
7.356995208E0,-9.671959877E-1,4.003448486E-1,-6.408124566E-1
7.376934208E0,-1.107549906E0,5.111107230E-1,-7.974863648E-1
7.396873208E0,-1.165503979E0,8.694350719E-1,-4.256632924E-1
7.416812208E0,-9.505574703E-1,1.207093716E0,7.909636199E-2
7.436751209E0,-6.516358256E-1,1.316169977E0,4.316211939E-1
7.456690209E0,-3.677728176E-1,1.215141654E0,5.537585020E-1
7.476629209E0,-2.973083258E-1,1.023663640E0,5.885041952E-1
7.496568208E0,-7.271723151E-1,6.974183917E-1,5.427331328E-1
7.516508208E0,-1.109764934E0,4.451972842E-1,4.414354265E-1
7.536447208E0,-1.158536911E0,1.736557782E-1,2.097634822E-1
7.556386208E0,-9.714859724E-1,-7.388131320E-2,-9.108518064E-2
7.576325208E0,-9.437266588E-1,1.704498827E-1,-2.727438211E-1
7.596264208E0,-9.250054955E-1,6.720770597E-1,-4.383204281E-1
7.616203208E0,-8.877424598E-1,1.234974980E0,-6.420952678E-1
7.636142208E0,-7.349931598E-1,1.299260259E0,-8.335260749E-1
7.656081208E0,-4.404313862E-1,5.550664663E-1,-7.750390768E-1
7.676020209E0,-4.826595485E-1,-2.766267061E-1,-4.861488938E-1
7.695959209E0,-3.766009212E-1,-3.831054568E-1,-3.348701894E-1
7.715898208E0,-2.928560425E-4,-6.630402207E-1,-8.340698481E-2
7.735837208E0,8.057979941E-1,-8.149690032E-1,-9.849524498E-2
7.755776208E0,1.243463993E0,-1.379635811E0,-3.418455422E-1
7.775715208E0,9.128215313E-1,-1.697050214E0,-5.883482695E-1
7.795654208E0,2.208187580E-1,-1.635447383E0,-7.495734692E-1
7.815593208E0,-5.652112365E-1,-1.008163691E0,-3.857336938E-1
