"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.443587500E-2,-1.085243225E0,4.070036316E0,6.108048248E0
3.437487502E-2,-1.174757080E0,4.288581848E0,7.242389374E0
5.431387504E-2,-1.277742920E0,4.582271118E0,7.855214996E0
7.425175002E-2,-1.526076508E0,5.124144287E0,7.363188171E0
9.419175005E-2,-1.366059265E0,5.538033600E0,7.311395874E0
1.141307501E-1,-9.508227539E-1,5.938899994E0,6.756948853E0
1.340697501E-1,-4.572990417E-1,6.113137665E0,7.754773865E0
1.540087501E-1,-2.902464294E-1,5.987997894E0,9.261540527E0
1.739477501E-1,-6.030958557E-1,5.661975861E0,1.037537430E1
1.938867501E-1,-1.362766113E0,5.892945557E0,1.161509628E1
2.138257502E-1,-8.143066406E-1,6.078110504E0,1.100676132E1
2.337647502E-1,4.270619202E-1,6.105952606E0,1.040216858E1
2.537037502E-1,8.930429077E-1,6.085145874E0,1.089359665E1
2.736427500E-1,5.433700562E-1,5.531746674E0,1.114597183E1
2.935817500E-1,5.743556213E-1,4.967719574E0,1.062295944E1
3.135207500E-1,2.394869843E0,2.510878601E0,1.159967834E1
3.334597501E-1,4.009262695E0,1.128054199E0,1.216565140E1
3.533987501E-1,4.742138672E0,4.284091187E-1,1.090108109E1
3.733387501E-1,3.363804932E0,-6.810836792E-2,8.599167938E0
3.932777501E-1,1.735191650E0,1.215921478E0,7.355853424E0
4.132167501E-1,1.685794373E0,1.585951996E0,5.578150177E0
4.331557502E-1,2.631078644E0,-2.332150269E-1,6.867119751E0
4.530947502E-1,4.460723877E-1,7.080276489E-2,9.129066010E0
4.730337502E-1,-3.597019958E-1,1.581161957E0,9.187444611E0
4.929727502E-1,-1.670825500E0,3.024310913E0,8.922495575E0
5.129117500E-1,-8.408015442E-1,4.390220490E0,8.491541748E0
5.328507500E-1,-2.610571289E-1,4.218228149E0,6.569388885E0
5.527897500E-1,-7.728428650E-1,4.483027496E0,4.853806458E0
5.727287501E-1,-2.829416199E0,5.351222076E0,4.763843536E0
5.926677501E-1,-1.556762695E-2,3.607049103E0,3.939657440E0
6.126067501E-1,1.728455658E0,3.780688019E0,6.452781372E0
6.325457501E-1,2.209405518E-1,4.318669281E0,8.910670166E0
6.524857501E-1,-6.541397095E-2,5.618117065E0,9.620494080E0
6.724247502E-1,1.698966980E-1,5.367987213E0,6.314019928E0
6.923637502E-1,-5.779481506E-1,6.538403320E0,8.012088776E0
7.123027502E-1,1.567240906E-1,6.811884613E0,1.014605118E1
7.322417500E-1,4.996609497E-1,6.207142181E0,1.165955383E1
7.521807500E-1,6.168672180E-1,5.239105225E0,1.319071976E1
7.721197500E-1,6.057902527E-1,4.261039124E0,1.233165619E1
7.920587501E-1,8.394543457E-1,4.501738586E0,1.144100830E1
8.119977501E-1,1.340312805E0,5.669160919E0,1.092652817E1
8.319367501E-1,6.566844177E-1,4.322411499E0,1.031504974E1
8.518757501E-1,2.606080627E-1,2.216291199E0,1.050695068E1
8.718147501E-1,1.494641876E0,1.425785065E0,1.056398209E1
8.917537502E-1,2.296374664E0,2.341880035E0,9.173523560E0
9.116927502E-1,2.427651672E0,3.082689514E0,6.673871613E0
9.316327502E-1,2.416425018E0,3.017874298E0,5.250331879E0
9.515717500E-1,2.496209106E0,2.257006531E0,5.275180206E0
9.715107500E-1,3.958518219E0,2.074535980E0,6.380631409E0
9.914497500E-1,5.682632904E0,1.610201569E0,7.180567932E0
1.011388750E0,8.582253113E0,3.311114502E-1,7.736212463E0
1.031327750E0,7.986641693E0,4.067042542E-1,7.760611725E0
1.051266750E0,4.864134979E0,1.285676422E0,7.123536530E0
1.071205708E0,1.599573669E0,4.466711426E-1,5.022056580E0
