"Time (s)","X (hPa)"
-5.206091667E-1,1.016015930E3
5.085238332E-1,1.016026001E3
1.537673833E0,1.016035995E3
2.566786833E0,1.016057587E3
3.595903833E0,1.016064911E3
3.793126833E0,1.016073761E3
4.855433833E0,1.016078491E3
5.917708833E0,1.016084137E3
6.980008833E0,1.016084213E3
8.042284833E0,1.016087723E3
9.104575833E0,1.016087799E3
1.016688083E1,1.016088409E3
1.122918983E1,1.016088409E3
1.229145783E1,1.016090088E3
1.335375783E1,1.016090240E3
1.441600283E1,1.016090927E3
1.547822883E1,1.016094437E3
1.654046983E1,1.016095734E3
1.760268983E1,1.016097641E3
1.866490483E1,1.016099396E3
1.972712583E1,1.016100235E3
2.078931483E1,1.016100540E3
2.185147683E1,1.016100235E3
2.291368783E1,1.016099167E3
2.397592583E1,1.016099167E3
2.503816083E1,1.016100388E3
2.610038883E1,1.016100540E3
2.716260683E1,1.016101456E3
2.822481983E1,1.016101608E3
2.928701383E1,1.016102219E3
3.034921483E1,1.016102219E3
3.141138083E1,1.016100388E3
3.247356183E1,1.016099930E3
3.353569283E1,1.016099396E3
3.459784983E1,1.016099396E3
3.566004183E1,1.016100388E3
3.672223383E1,1.016102066E3
3.778440883E1,1.016103363E3
3.884658583E1,1.016103516E3
3.990876283E1,1.016104431E3
4.097096883E1,1.016104431E3
4.203320983E1,1.016104660E3
4.309543783E1,1.016105423E3
4.415765083E1,1.016105499E3
4.521983983E1,1.016106110E3
4.628200183E1,1.016106949E3
4.734415683E1,1.016108780E3
4.840630683E1,1.016111298E3
4.946851083E1,1.016114120E3
5.053070683E1,1.016116180E3
5.159287883E1,1.016116180E3
5.265503283E1,1.016115952E3
5.371717483E1,1.016113815E3
5.477931083E1,1.016111755E3
5.584146183E1,1.016111603E3
5.690362783E1,1.016110687E3
5.796578383E1,1.016108780E3
5.902796383E1,1.016108627E3
6.009014883E1,1.016107559E3
6.115228383E1,1.016105194E3
6.221447883E1,1.016103592E3
6.327663383E1,1.016102524E3
6.433878183E1,1.016100388E3
6.540094583E1,1.016098938E3
6.646312383E1,1.016098862E3
6.752528483E1,1.016096420E3
6.858744683E1,1.016094742E3
6.964964283E1,1.016092606E3
7.071180283E1,1.016091309E3
7.177394083E1,1.016090088E3
7.283604883E1,1.016087799E3
7.389816983E1,1.016085434E3
7.496034383E1,1.016084442E3
7.602252883E1,1.016082687E3
7.708469983E1,1.016081848E3
7.814691183E1,1.016081696E3
7.920909183E1,1.016078262E3
8.027126383E1,1.016076431E3
8.133342283E1,1.016075592E3
8.239553683E1,1.016073074E3
8.345765483E1,1.016073074E3
8.451978683E1,1.016073914E3
8.558191983E1,1.016073914E3
8.664403483E1,1.016072998E3
8.770613783E1,1.016072540E3
8.876826083E1,1.016072540E3
8.983043583E1,1.016070938E3
9.089257683E1,1.016069183E3
9.195471883E1,1.016067505E3
9.301684783E1,1.016067505E3
9.407899883E1,1.016069031E3
9.514112583E1,1.016070099E3
