"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.256492864E0,-2.124630451E0,2.744913101E0,1.186189651E0
1.276951823E0,-2.168107271E0,1.967225313E0,1.188308716E0
1.297410781E0,9.587383270E-2,-7.533111572E-1,6.381158829E-1
1.317869739E0,1.002190113E-1,-8.229155540E-1,-7.167625427E-2
1.338328698E0,-1.539046764E-1,-9.461960793E-1,-1.559439659E0
1.358787604E0,1.211795807E-1,-2.100979328E0,-2.320531368E0
1.379246562E0,-6.854070663E0,-1.366281509E-1,3.122243881E-1
1.399705520E0,6.796574593E0,-1.391057253E0,5.147447586E-1
1.420164479E0,-1.880747795E0,-3.241336346E-1,5.927570343E0
1.440623437E0,1.738241434E0,-3.323323011E0,6.413074493E0
1.461082395E0,-2.334878922E0,-5.071837425E0,-7.461007118E0
1.481541354E0,1.233720779E-2,7.963759899E-1,-4.343309402E-1
1.502000312E0,5.739879608E-2,-3.697614670E-1,-1.433911324E0
1.522459270E0,-1.938845396E0,7.735824585E-1,3.733088493E0
1.542918229E0,-8.981792927E-1,-2.775048971E0,-5.763148785E0
1.563377187E0,-5.387202740E0,3.884342194E0,6.838293076E-1
1.583836145E0,3.501660347E0,8.996152878E-1,-2.135256290E0
1.604295104E0,1.017293930E0,-3.351644993E0,-7.565612793E-1
1.624754062E0,5.638700008E0,-7.353568077E-1,5.633831024E-2
1.645213020E0,-1.068462372E0,-2.162142515E0,-2.377668858E0
1.665671927E0,2.342818022E0,2.215945721E-1,-3.162888527E0
1.686130885E0,1.815469742E0,4.387631416E-1,-3.877363205E0
1.706589895E0,1.055522680E0,-4.873003960E-1,3.855744362E0
1.727048802E0,-5.745577812E-2,-2.974677801E0,3.678493500E-1
1.747507760E0,-2.086905479E0,-5.934658051E-1,-1.907596588E0
1.767966770E0,-2.849646330E0,1.927924156E-1,-1.463799477E0
1.788425729E0,-8.262171745E-1,2.814736366E-1,1.143789291E-1
1.808884687E0,-2.105058908E0,-1.781585217E0,1.633882523E0
1.829343645E0,1.114580154E0,-1.670821667E0,2.018079758E0
1.849802604E0,7.137682438E-1,-1.365793705E0,-1.921312332E0
1.870261562E0,-6.440222263E-1,3.654987812E-1,6.537504196E-1
1.890720520E0,2.245679855E0,-1.416463852E-1,-2.165119171E0
1.911179479E0,1.954930305E0,1.191759109E-1,-4.944901466E-1
1.931638437E0,5.254316330E-1,7.753198147E-1,1.228021622E0
1.952097395E0,-2.137494087E-1,1.639383793E0,4.569549561E-1
1.972556354E0,-6.567640305E-1,3.062629461E0,3.751182556E-1
1.993014091E0,-6.984853745E-1,2.637384892E0,1.121380806E0
2.013473102E0,-7.313797474E-1,3.190488100E0,1.587703705E0
2.033932060E0,-9.866137505E-1,2.785153151E0,1.717951775E0
2.054391018E0,-6.012511253E-1,1.458507538E0,7.397737503E-1
2.074849977E0,-1.633473396E0,6.146366596E-1,-1.314907074E-1
2.095308935E0,-2.049941778E0,3.504962921E-1,-1.636927128E0
2.115767893E0,-1.008947372E0,-7.378172874E-2,-1.992111206E0
2.136226852E0,-6.996772289E-1,-1.052810431E0,-1.873393059E0
2.156685810E0,5.963873863E-1,-1.602067113E0,-1.694487572E0
2.177144820E0,1.789183378E0,-9.199305773E-1,-2.572508812E0
2.197603779E0,6.124782562E-1,-1.482417822E0,-4.107876301E0
2.218062737E0,1.557012081E0,-9.399272799E-1,3.654740334E0
2.238521695E0,5.802642345E0,-7.118401527E-1,3.405488014E0
2.258980654E0,-2.003214359E-1,1.310906887E0,-2.742484093E0
2.279439664E0,-5.244275093E0,1.904792666E0,2.764638901E0
2.299898622E0,-3.637857437E0,1.161483288E0,2.061110497E0
2.320357581E0,-5.238360405E0,-3.208533525E-1,-1.017175674E0
2.340816539E0,-2.082459211E0,1.912910938E-1,1.575994492E-1
2.361275549E0,2.407198191E0,-1.190682769E0,-1.034467697E0
2.381734508E0,1.241466999E0,-3.211592674E0,-4.069761276E0
2.402193466E0,1.453243971E0,4.883437157E-1,-1.158042908E0
2.422652424E0,4.137310982E0,-8.674750328E-1,2.363607407E0
2.443111435E0,-1.129288197E0,-7.733550072E-1,-2.834416866E0
2.463570393E0,-9.666805267E-1,-1.363091469E0,1.106177330E0
2.484029352E0,-1.883066177E0,-1.439226031E0,2.200999260E0
2.504488362E0,-2.831356525E-1,-6.101762056E-1,-6.299219131E-1
2.524947320E0,-7.656207085E-1,-1.085205078E-1,-4.099607468E-1
2.545406279E0,6.845870018E-1,3.704048395E-1,-7.124948502E-1
2.565865237E0,-3.991637230E-1,2.560421228E-1,-2.928953171E-1
2.586324247E0,-1.092338562E0,8.316502571E-1,-3.144351006E0
2.606783206E0,9.178614616E-1,5.878763199E-1,7.123079300E-1
2.627242216E0,3.088699818E0,1.131372333E0,1.392655373E0
2.647701174E0,-1.613823175E0,5.776584148E-1,-1.838718414E0
2.668160133E0,-2.348572016E0,6.020525694E-1,-7.869014740E-1
2.688619143E0,3.146416664E0,-1.677635908E-1,6.035964966E0
2.709078102E0,-2.877352238E-1,6.660078764E-1,-2.543440819E0
2.729537112E0,-1.918726921E0,-5.613088608E-2,-1.061100960E0
2.749996070E0,1.183767796E0,-1.077642441E0,1.448192596E-1
2.770455029E0,9.641170502E-3,-1.151320219E0,-1.921306610E0
2.790914039E0,1.761799335E0,-1.669403315E0,6.776161194E-1
2.811372997E0,1.040049791E0,-2.120063543E0,-7.230205536E-1
2.831832008E0,2.233480453E0,-1.374835730E0,1.471926689E0
2.852290966E0,-4.400658607E-1,-9.984877706E-1,4.688196182E-1
2.872749977E0,2.748465300E0,-1.074559450E0,-5.176258087E-1
2.893208935E0,-1.872861862E0,1.184248209E0,-3.594403267E0
2.913667945E0,1.768873930E0,-1.833037138E-1,1.945363045E0
2.934126904E0,7.314431667E-1,5.417538881E-1,9.196748734E-1
2.954585862E0,8.677301407E-1,8.280805349E-1,1.360597610E-1
2.975044872E0,-2.465918064E-1,1.199179888E0,-1.216829300E0
2.995503883E0,-4.500505924E-1,1.185817242E0,-1.399638176E0
3.015962841E0,-2.025717497E0,1.403656483E0,1.496787071E0
3.036421852E0,-5.633764267E-1,1.233257294E0,1.674333572E0
3.056880810E0,-4.106662273E-1,1.492444277E0,-1.354814529E0
3.077339820E0,4.826211929E-1,7.957965136E-2,1.673081398E0
3.097798779E0,-1.708798409E-1,2.695167065E-2,7.230644226E-1
3.118257789E0,-6.579856873E-1,2.553845644E-1,-1.711116791E0
3.138716747E0,1.712705851E0,-3.796263933E-1,-2.569634438E0
3.159175758E0,3.315827847E0,6.314908266E-1,-1.995290756E0
3.179634768E0,3.594884872E-1,1.908285975E0,-5.154523849E-1
3.200093727E0,4.195032120E-1,1.137149215E0,-2.114762306E0
3.220552737E0,-3.855438232E-1,1.224679351E0,-1.531685352E0
3.241011695E0,1.008114815E-1,9.732307196E-1,-4.623699188E-1
3.261470706E0,1.534397125E0,-4.969603419E-1,-3.667991638E0
3.281929716E0,-2.696100235E0,1.917480111E0,1.001213074E0
3.302388674E0,3.292136192E-1,-3.226191998E-1,-5.858650208E-1
3.322847685E0,1.353518724E0,-1.261492968E-1,3.772715569E0
3.343306695E0,3.477249146E-1,-3.469382763E0,-2.483708858E0
3.363765654E0,2.793478966E-2,6.909414530E-1,-1.468477249E-1
3.384224664E0,-1.271830320E0,1.279579878E0,-2.579256058E0
3.404683674E0,3.250488281E0,9.743751287E-1,5.756643295E0
3.425142633E0,3.946161509E0,-7.205878496E-1,1.115407944E0
3.445601643E0,-2.022946358E0,1.411655903E0,-3.694851875E0
3.466060654E0,-2.466116190E0,2.317078829E0,-1.717133522E0
3.486519612E0,-1.461651325E-1,1.254060030E0,4.794598579E0
3.506978622E0,3.302431107E-1,2.211695433E0,3.403344154E0
3.527437633E0,-1.183212042E0,3.231412172E-1,3.819321632E0
3.547896643E0,-1.561794281E-1,-6.890220642E-1,-2.857990265E-1
3.568355602E0,-1.966432571E0,1.150253177E0,-1.755266190E-1
3.588814612E0,-2.015779257E0,4.548372030E-1,5.725975037E-1
3.609273622E0,-1.193416357E0,4.094667435E-1,-1.308807373E0
3.629732633E0,-2.757377148E0,4.284693003E-1,-7.185869217E-1
3.650191591E0,-5.633869171E-1,-3.754034042E-1,-1.409498215E0
3.670650602E0,3.738508224E-1,4.922515154E-1,-4.739532471E-1
3.691109612E0,-3.162994385E-1,1.202251911E-1,-2.455730438E-1
3.711568622E0,4.824501038E0,-1.502246141E0,1.694820404E0
3.732027633E0,-2.009752274E0,-4.616086483E-1,-4.825003147E0
3.752486643E0,-1.040470839E0,2.726838589E-1,5.287676811E0
3.772945602E0,-1.587816715E0,-9.198586941E-1,4.336795807E-1
3.793404612E0,-8.418707848E-1,-2.883665323E0,-1.263838768E0
3.813863622E0,-9.003090858E-1,-1.363729000E0,-4.825439453E-1
3.834322633E0,-1.982864380E0,-9.469939470E-1,2.017305374E0
3.854781643E0,3.467836380E-1,-1.007795572E0,5.633430481E-1
3.875240654E0,-7.715487480E-1,-1.365417838E0,-1.003084183E0
3.895699612E0,-5.318641663E-3,-3.464399576E-1,-5.908794403E-1
3.916158622E0,4.572613239E-1,-4.623975158E-1,1.559223175E0
3.936617633E0,2.840945721E-1,-4.006212950E-1,6.744213104E-1
3.957076643E0,1.389208317E0,3.028178215E-2,2.181126595E0
3.977535654E0,-3.158699751E0,1.437082410E0,-1.360173702E0
3.997994664E0,-2.554811716E0,1.031643987E0,-1.727228165E-1
4.018453674E0,-1.104086399E0,6.991975307E-1,2.256184578E0
4.038912685E0,-1.639521122E-1,5.065517426E-1,-6.702852249E-1
4.059371695E0,9.315323830E-2,-1.926842928E-1,-9.818744659E-1
4.079830706E0,-4.610512257E-1,-1.482573509E0,-3.180292606E0
4.100289716E0,1.749184608E0,-2.390877247E0,-2.236711502E0
4.120748727E0,4.176887512E0,-2.616211653E0,4.086833000E0
4.141207737E0,4.583864212E-1,-1.980902195E0,-3.840349197E0
4.161666747E0,1.483712912E0,-3.196867466E0,-1.924806595E0
4.182125758E0,-3.303453922E-1,-3.366880417E-1,-2.569386005E0
4.202584768E0,5.500354767E-1,-6.724678278E-1,3.996181488E-1
4.223043779E0,3.019673824E0,-1.440035224E0,5.867024422E0
4.243502789E0,-3.050182581E0,2.168305874E0,-2.865931511E0
4.263961799E0,-4.189562798E-1,2.665795803E0,1.308868408E0
4.284420810E0,-7.498588562E-1,2.256400585E0,-1.450068474E0
4.304879820E0,1.324589729E0,2.953586340E0,3.384894371E0
4.325338831E0,-1.044130087E0,1.495836258E0,-1.653985023E0
4.345797841E0,1.742203236E-1,2.745961189E0,1.277793884E0
4.366256852E0,-4.385209084E-1,2.411052227E0,-2.291217804E0
4.386715862E0,-1.813328266E-1,2.479931116E0,1.072351456E0
4.407174872E0,1.354662418E0,1.261277199E-1,2.681109428E0
4.427633883E0,-2.753397942E0,1.398084521E0,-2.114954948E0
4.448092893E0,1.385092497E0,-3.547734022E-1,2.593720436E0
4.468551904E0,-1.177846909E0,-1.981904507E0,-2.238682747E0
4.489010966E0,1.533649683E0,-9.118714929E-1,-1.835069656E-1
4.509469977E0,2.017669201E0,-1.834131241E0,-1.805411339E0
4.529928987E0,2.370382071E0,9.299212694E-1,-1.043548584E0
4.550387997E0,6.078259945E-1,1.504942179E0,-2.124029160E0
4.570847008E0,3.484087467E0,-1.062888265E0,4.498462677E0
4.591306018E0,6.850357056E-1,-1.904296398E0,8.702783585E-1
4.611765081E0,-2.381430149E0,-8.034133911E-1,-2.664685249E0
4.632224091E0,8.455619812E-1,-2.138617992E0,1.627441406E0
4.652683102E0,7.561776638E-1,1.896026134E-1,1.324188232E0
4.673142112E0,-1.286908627E0,9.626685381E-1,-1.096733093E0
4.693601122E0,4.539099216E0,-3.050422430E0,2.424843788E0
4.714060185E0,-1.222482681E0,8.056675792E-1,-2.189307690E0
4.734519195E0,4.251651764E-1,2.055137753E-1,-1.285452843E0
4.754978206E0,1.168797493E0,1.605702400E0,3.614931107E-1
4.775437216E0,-2.315047264E0,4.765771627E-1,1.434224129E0
4.795896279E0,-8.356816769E-1,1.571264505E0,7.871770859E-1
4.816355289E0,-1.804234505E0,-8.575478196E-1,-4.875841141E-1
4.836814299E0,-1.396204829E0,-8.702419400E-1,-7.240619659E-1
4.857273310E0,6.341903210E-1,-1.197195768E0,-3.707351685E-1
4.877732372E0,-3.171439171E-1,-4.547070265E-1,-1.769596100E0
4.898191383E0,-4.835884571E-1,2.495818734E-1,-1.623161793E0
4.918650393E0,2.884933710E0,-1.476418257E0,1.484359741E0
4.939109456E0,2.089707851E-1,-1.434646010E0,-2.588755608E0
4.959568466E0,-1.734916210E0,2.676719427E-1,-6.998491287E-1
4.980027477E0,-6.082770824E-1,-4.044072032E-1,5.512132645E-1
5.000486539E0,7.624955177E-1,-6.519065499E-1,2.374595642E0
5.020945549E0,-9.591166973E-1,8.780326843E-1,-1.123421669E0
5.041404560E0,5.589370728E-1,-1.470139980E0,3.306964874E0
5.061863622E0,-5.833842754E-1,-8.307359815E-1,-8.016195297E-1
5.082322633E0,-1.883831739E0,3.396586180E-1,-6.933403015E-1
5.102781643E0,5.647344589E-1,-2.639482021E-1,3.061640739E0
5.123240706E0,-5.529885292E-1,2.071932554E-1,7.378234863E-1
5.143699716E0,5.317926407E-2,3.826593161E-1,7.104206085E-1
5.164158779E0,2.665510178E0,4.635148048E-1,1.749105453E-1
5.184617789E0,1.049888134E0,-1.610243320E-2,-2.117882252E0
5.205076852E0,2.134823799E-1,4.611402750E-1,-1.655115128E0
5.225535862E0,2.053518772E0,-7.849930525E-1,3.010233879E0
5.245994872E0,1.250856161E0,-7.162183523E-1,-5.864019394E-1
5.266453935E0,1.390381098E0,-2.938269973E-1,4.464040756E0
5.286912945E0,1.281608820E0,-2.060495377E0,-1.214093208E0
5.307372008E0,-1.939806938E-1,-4.678292274E-1,8.236255646E-1
5.327831018E0,1.558048725E-1,1.056299448E0,1.000399590E0
5.348290081E0,1.834359169E-1,1.043006063E0,-2.439594269E-1
5.368749091E0,-4.603123665E-1,1.982142329E0,1.428341866E0
5.389208154E0,5.819089413E-1,2.356799126E0,1.182343483E0
5.409667164E0,1.191580296E-1,2.904503107E0,-1.036904335E0
5.430126227E0,3.268892765E-1,2.903176785E0,2.152587891E0
5.450585289E0,-1.680144429E0,1.998774767E0,-2.630610943E0
5.471044299E0,1.637055397E0,2.819735050E0,9.730806351E-1
5.491503362E0,4.914367199E-1,1.109494448E0,1.702629089E0
5.511962372E0,-2.727576733E0,4.689311981E-2,-3.253071785E0
5.532421435E0,-1.505540133E0,-5.799514055E-1,-1.598557949E0
5.552880445E0,1.299412966E0,-2.261300087E-1,1.984519958E0
5.573339663E0,-2.208505869E0,-8.245184422E-1,-2.344076157E0
5.593798725E0,5.551862717E-1,-1.076253176E0,-2.921699524E0
5.614257736E0,2.853102446E0,-2.065228224E0,-3.221864700E-1
5.634716798E0,-1.657732010E0,-5.243602991E-1,-2.291839600E0
5.655175861E0,6.721827984E-1,-4.020910263E-1,-1.267340183E0
5.675634871E0,2.674880028E0,-1.530122757E0,2.276802063E0
5.696093934E0,-3.082216740E0,2.956440449E-1,-1.881004333E0
5.716552996E0,7.616591454E-2,-8.230700493E-1,-1.827783585E-1
5.737012007E0,5.273270607E-1,-2.121890783E-1,1.631730080E0
5.757471069E0,-1.422946930E0,5.024409294E-2,-3.949594498E-1
5.777930079E0,1.060786724E0,-9.267519712E-1,2.891198158E0
5.798389142E0,-1.319595575E0,-2.845087051E-1,-2.682334900E0
5.818848204E0,-4.649691582E-1,-1.523154378E0,1.264589310E0
5.839307267E0,2.334238291E0,-1.206065059E0,3.936786652E-1
5.859766277E0,-3.020531178E0,5.248148441E-1,-3.262449265E0
5.880225340E0,-6.431815624E-1,-4.746159315E-1,-2.450189590E-1
5.900684402E0,1.987002850E0,-7.816958427E-2,6.009790421E0
5.921143465E0,-2.290069103E0,-1.378949165E0,-2.031163216E0
5.941602475E0,1.744390249E0,9.667584896E-1,3.202122688E0
5.962061538E0,-2.344025612E0,-1.155013204E0,-1.099950790E0
5.982520600E0,3.889203072E-2,1.150265694E0,1.891078949E0
6.002979663E0,-3.546436071E0,-5.456132293E-1,-1.393847466E0
6.023438673E0,2.683134317E0,-4.477466941E-1,6.030865669E0
6.043897736E0,-3.840959311E0,-1.444768906E0,-2.100961685E0
6.064356798E0,-6.626877785E-1,-8.301675320E-1,4.688873291E-1
6.084815861E0,-3.019169807E0,-1.443245411E-1,-2.236426830E0
6.105274923E0,2.252212763E0,-3.147327900E-2,5.753186226E0
6.125733934E0,-2.351054668E0,-2.372623920E0,-5.470340252E0
6.146192996E0,2.185208082E0,-3.338891268E-1,2.633750916E0
6.166652059E0,-1.716194868E0,-1.000672698E0,-3.302093506E0
6.187111121E0,7.291891575E-1,-1.044924855E0,2.335939407E-1
6.207570184E0,1.359019995E0,7.354469299E-1,-1.556358337E-1
6.228029246E0,1.024566650E0,6.534883976E-1,2.633085251E0
6.248488309E0,1.453349590E0,-2.038109303E-1,-1.066038132E0
6.268947371E0,-8.711574078E-1,-8.961329460E-1,2.389537811E0
6.289406382E0,-2.191877365E-1,1.171898842E-2,6.613578796E-1
6.309865444E0,2.577627420E0,-2.030793190E0,8.921900749E0
6.330324507E0,-4.431056976E-2,-4.441169262E0,-5.180130005E-1
6.350783569E0,-5.442056656E-1,-3.208649635E0,-5.072231293E-1
6.371242632E0,4.218611717E-1,1.185816050E0,-2.296495438E-2
6.391701694E0,9.334530830E-1,3.217427731E-1,-2.186058044E0
6.412160757E0,-8.286337852E-1,-4.924285412E-1,-2.969188690E-1
6.432619819E0,2.479786873E-1,-1.594564915E0,-2.164330482E0
6.453078882E0,1.589933872E0,5.423336029E-1,-3.137229443E0
6.473537944E0,9.101204872E-1,1.801522255E0,4.582839012E-1
6.493997007E0,-2.387594223E0,3.143284321E-1,3.876686096E-2
6.514456069E0,-1.830259562E0,7.093667984E-2,-1.691626072E0
6.534915132E0,-2.324910402E0,3.672742367E0,-1.602921009E0
6.555374194E0,-1.830858469E0,1.152632236E0,-7.661075592E-1
6.575833257E0,-1.333035231E0,9.952735901E-2,-1.738518715E0
6.596292319E0,-3.027756214E-1,-4.507608414E-1,-3.715953827E-1
6.616751382E0,7.362694740E-1,-1.936267376E0,-2.081909180E-1
6.637210444E0,-2.647533417E-1,-3.553533554E-1,-1.633234024E-1
6.657669507E0,2.053027153E-1,5.082621574E-1,1.266432285E0
6.678128569E0,-9.425449371E-2,9.294605255E-1,2.529966831E0
6.698587632E0,2.991104126E-1,7.674469948E-1,2.125832558E0
6.719046694E0,1.144170761E0,5.892477036E-1,1.110903263E0
6.739505757E0,-7.803440094E-2,2.102088928E-1,6.666221619E-1
6.759964819E0,-5.878767967E-1,1.552012920E0,-6.079978943E-1
6.780423934E0,4.826021194E-2,7.532939911E-1,-1.240783691E0
6.800882996E0,1.698200703E0,6.868238449E-1,-7.808575630E-1
6.821342059E0,5.897116661E-1,2.483153343E-1,-6.624884605E-1
6.841801121E0,-4.731330872E-1,4.778785706E-1,-9.427437782E-1
6.862260184E0,-8.955044746E-1,5.894188881E-1,-1.954140663E-1
6.882719246E0,-2.277448177E0,-2.199411392E-1,7.316589355E-3
6.903178309E0,-1.840362072E0,-1.447884798E0,-3.624577522E-1
6.923637423E0,-2.758178711E-1,-2.166381359E0,-9.661273956E-1
6.944096486E0,1.385416985E-1,-9.985802174E-1,-1.155920506E0
6.964555548E0,6.218271255E-1,-7.188906670E-1,-8.310790062E-1
6.985014611E0,1.700953484E0,7.158185005E0,9.645295143E-1
7.005473725E0,5.723849773E0,-3.135410309E0,-3.665187836E0
7.025932788E0,-2.060890198E-1,1.825313091E0,-2.483517170E0
7.046391850E0,-1.562910557E0,-8.444585800E-1,1.777036667E0
7.066850913E0,-1.520705700E0,9.485759735E-1,1.110519886E0
7.087309975E0,3.931741714E-1,-1.564622164E0,2.219022274E0
7.107769090E0,1.243829250E0,1.617660522E-1,2.004992962E0
7.128228152E0,-1.501464367E0,-9.766173363E-1,-1.030845165E0
7.148687215E0,7.163157463E-1,-1.221266508E0,1.592012882E0
7.169146277E0,-2.388005257E-1,2.100899220E-1,8.666553497E-1
7.189605392E0,-2.800544739E0,5.477604866E-1,-1.465496063E0
7.210064454E0,1.641564369E-1,5.476493835E-1,3.113773346E0
7.230523517E0,1.805993080E0,5.649011135E-1,1.142923832E0
7.250982632E0,-8.573951721E-1,1.080546856E0,3.971552849E-1
7.271441694E0,-1.718732834E0,7.816576958E-2,-2.157597542E-1
7.291900757E0,1.172304630E0,-7.292826176E-1,2.228666782E0
7.312359871E0,6.824378967E-1,-3.156760216E0,3.981323242E-1
7.332818934E0,-1.877702713E0,6.882123947E-1,1.892695427E-1
7.353278048E0,1.096785069E0,-2.419612169E0,5.356574059E-1
7.373737111E0,-5.842900276E-1,-1.162604094E0,-5.656318665E-1
7.394196173E0,2.876570225E0,-2.666357756E0,2.543749809E0
7.414655288E0,2.291178703E0,-1.706701517E0,1.373928547E0
7.435114350E0,-2.631425858E-2,-8.209662437E-1,-4.571380615E-1
7.455573413E0,-2.418417931E-1,1.541519165E-2,2.284111977E-1
7.476032527E0,3.456407547E0,-4.280128479E-1,4.040750980E0
7.496491590E0,1.258390427E0,-8.008553982E-1,4.856400490E-1
7.516950704E0,1.527353764E0,-2.177362442E-1,-1.634039879E-1
7.537409767E0,2.555889130E0,-5.244688988E-1,4.779047966E-1
7.557868882E0,2.558148384E0,4.251351357E-1,6.573534012E-2
7.578327944E0,8.016853333E-1,-3.468279839E-1,7.929401398E-1
7.598787059E0,1.098484039E0,-2.077178955E-1,3.548088074E-1
7.619246121E0,4.564795494E-1,-5.359039307E-1,6.357812881E-2
7.639705236E0,-2.647066116E-1,-2.459707260E-1,3.118076324E-1
7.660164298E0,-1.701482296E0,-4.101085663E-1,2.809858322E-2
7.680623413E0,-1.941728592E0,-1.159505844E-1,6.272959709E-1
7.701082475E0,-8.337593079E-1,-7.650852203E-1,-5.381619930E-2
7.721541590E0,-1.093159676E0,-6.040177345E-1,-2.393952847E0
7.742000652E0,-2.087889671E0,9.855294228E-1,-1.565412879E0
7.762459767E0,-3.269183159E0,1.102154732E0,-1.782580137E0
7.782918882E0,-1.966095448E0,5.247673988E-1,-1.769157648E0
7.803377944E0,-5.341939926E-1,-3.764300346E-1,-1.542284489E0
7.823837059E0,-1.187857628E0,-3.771533966E-1,-9.839916229E-2
7.844296121E0,-3.185282707E0,5.232868195E-1,-7.087564468E-2
7.864755236E0,-3.679401398E0,2.290730476E-1,-1.033258438E-1
7.885214350E0,-1.784183502E0,-4.466067553E-1,-2.714748383E-1
7.905673413E0,4.966888428E-1,-1.035343409E0,3.832454681E-1
7.926132527E0,9.709644318E-1,-7.583065629E-1,1.159820318E0
7.946591642E0,-4.757261276E-1,5.526781082E-3,1.106928587E0
7.967050704E0,-3.274459839E-1,-6.376647949E-2,1.992461205E0
7.987509819E0,1.851408005E0,8.620098829E-1,-2.413125038E-1
8.007968934E0,6.691482544E0,-2.548228741E0,-1.474842072E0
8.028427996E0,2.032393456E0,5.423021317E-1,-2.016426325E0
8.048887111E0,2.189678192E0,-9.982186556E-1,1.445461392E0
8.069346225E0,-2.106954575E0,3.802151680E0,2.507008553E0
