"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
2.166679352E0,-2.776875114E1,1.845000076E1,-5.439375305E1
2.186679352E0,-2.835000038E1,1.955625153E1,-5.398125076E1
2.206679352E0,-2.880000114E1,2.124375153E1,-5.300625229E1
2.226679352E0,-2.968125153E1,2.306250000E1,-5.235000229E1
2.246679352E0,-3.046875191E1,2.441250038E1,-5.188125229E1
2.266679352E0,-3.045000076E1,2.546250153E1,-5.146875381E1
2.286679352E0,-3.003750038E1,2.576250076E1,-5.195625305E1
2.306679352E0,-2.926875114E1,2.542500114E1,-5.265000153E1
2.326679352E0,-2.883750153E1,2.446875191E1,-5.321250153E1
2.346679352E0,-2.885625076E1,2.405625153E1,-5.355000305E1
2.366679352E0,-2.928750038E1,2.356875038E1,-5.330625153E1
2.386679352E0,-3.011250114E1,2.362500000E1,-5.276250076E1
2.406679352E0,-3.052500153E1,2.422500038E1,-5.255625153E1
2.426679352E0,-3.101250076E1,2.403750038E1,-5.231250381E1
2.446679352E0,-3.116250038E1,2.379375076E1,-5.229375076E1
2.466679352E0,-3.114375114E1,2.428125191E1,-5.193750381E1
2.486679352E0,-3.118125153E1,2.452500153E1,-5.130000305E1
2.506679352E0,-3.112500191E1,2.520000076E1,-5.075625229E1
2.526679352E0,-3.138750076E1,2.585625076E1,-5.036250305E1
2.546679352E0,-3.168750191E1,2.561250114E1,-5.051250076E1
2.566679352E0,-3.151875114E1,2.593125153E1,-5.058750153E1
2.586679352E0,-3.148125076E1,2.634375191E1,-5.051250076E1
2.606679352E0,-3.146250153E1,2.662500191E1,-5.043750381E1
2.626679352E0,-3.135000038E1,2.664375114E1,-5.019375229E1
2.646679352E0,-3.144375038E1,2.671875191E1,-4.993125153E1
2.666679352E0,-3.153750038E1,2.641875076E1,-5.002500153E1
2.686679352E0,-3.123750114E1,2.632500076E1,-5.008125305E1
2.706679352E0,-3.076875114E1,2.692500114E1,-5.019375229E1
2.726679352E0,-3.037500191E1,2.720625114E1,-5.013750076E1
2.746679352E0,-2.979375076E1,2.748750114E1,-5.004375076E1
2.766679352E0,-2.949375153E1,2.748750114E1,-4.998750305E1
2.786679352E0,-2.940000153E1,2.724375153E1,-4.970625305E1
2.806679352E0,-2.915625191E1,2.713125038E1,-4.983750153E1
2.826679352E0,-2.941875076E1,2.707500076E1,-5.000625229E1
2.846679352E0,-2.893125153E1,2.758125114E1,-4.991250229E1
2.866679352E0,-2.900625038E1,2.793750191E1,-5.004375076E1
2.886679352E0,-2.898750114E1,2.801250076E1,-4.995000076E1
2.906679352E0,-2.866875076E1,2.844375038E1,-4.963125229E1
2.926679352E0,-2.906250191E1,2.859375191E1,-4.936875153E1
2.946679352E0,-2.896875191E1,2.917500114E1,-4.893750381E1
2.966679352E0,-2.949375153E1,2.947500038E1,-4.831875229E1
2.986679352E0,-3.016875076E1,2.934375191E1,-4.816875076E1
3.006679352E0,-3.078750038E1,2.913750076E1,-4.770000076E1
3.026679352E0,-3.108750153E1,2.872500038E1,-4.777500153E1
3.046679352E0,-3.138750076E1,2.840625191E1,-4.809375381E1
3.066679352E0,-3.150000191E1,2.863125038E1,-4.816875076E1
3.086679352E0,-3.202500153E1,2.861250114E1,-4.807500076E1
3.106679352E0,-3.215625000E1,2.829375076E1,-4.762500000E1
3.126679352E0,-3.217500305E1,2.831250191E1,-4.711875153E1
3.146679352E0,-3.240000153E1,2.790000153E1,-4.672500229E1
3.166679352E0,-3.247500229E1,2.795625114E1,-4.681875229E1
3.186679352E0,-3.313125229E1,2.816250038E1,-4.685625076E1
3.206679352E0,-3.365625000E1,2.799375153E1,-4.715625000E1
3.226679352E0,-3.429375076E1,2.769375038E1,-4.717500305E1
3.246679352E0,-3.450000000E1,2.737500191E1,-4.723125076E1
3.266679352E0,-3.472500229E1,2.688750076E1,-4.745625305E1
3.286679352E0,-3.496875000E1,2.730000114E1,-4.732500076E1
3.306679352E0,-3.474375153E1,2.799375153E1,-4.736250305E1
3.326679352E0,-3.480000305E1,2.833125114E1,-4.749375153E1
3.346679352E0,-3.498750305E1,2.893125153E1,-4.781250000E1
3.366679352E0,-3.474375153E1,2.861250114E1,-4.822500229E1
3.386679352E0,-3.491250229E1,2.808750153E1,-4.833750153E1
3.406679352E0,-3.508125305E1,2.765625191E1,-4.867500305E1
3.426679352E0,-3.489375305E1,2.728125191E1,-4.876875305E1
3.446679352E0,-3.496875000E1,2.703750038E1,-4.861875153E1
3.466679352E0,-3.463125229E1,2.700000191E1,-4.931250381E1
3.486679352E0,-3.429375076E1,2.700000191E1,-4.970625305E1
3.506679352E0,-3.397500229E1,2.677500153E1,-4.972500229E1
3.526679352E0,-3.380625153E1,2.692500114E1,-5.000625229E1
3.546679352E0,-3.378750229E1,2.700000191E1,-4.998750305E1
3.566679352E0,-3.348750305E1,2.713125038E1,-4.996875381E1
3.586679352E0,-3.367500305E1,2.707500076E1,-4.998750305E1
3.606679352E0,-3.380625153E1,2.656875038E1,-5.040000153E1
3.626679352E0,-3.384375000E1,2.638125038E1,-5.017500305E1
3.646679352E0,-3.438750076E1,2.593125153E1,-5.006250381E1
3.666679352E0,-3.438750076E1,2.589375114E1,-5.019375229E1
3.686679352E0,-3.481875229E1,2.580000114E1,-4.966875076E1
3.706679352E0,-3.519375229E1,2.557500076E1,-4.929375076E1
3.726679352E0,-3.530625153E1,2.604375076E1,-4.890000153E1
3.746679352E0,-3.555000305E1,2.617500114E1,-4.826250076E1
3.766679352E0,-3.521250153E1,2.656875038E1,-4.783125305E1
3.786679352E0,-3.483750153E1,2.698125076E1,-4.779375076E1
3.806679352E0,-3.453750229E1,2.696250153E1,-4.753125000E1
3.826679352E0,-3.408750153E1,2.720625114E1,-4.747500229E1
3.846679352E0,-3.375000000E1,2.754375076E1,-4.775625229E1
3.866679352E0,-3.367500305E1,2.763750076E1,-4.809375381E1
3.886679352E0,-3.350625229E1,2.771250153E1,-4.863750076E1
3.906679352E0,-3.331875229E1,2.758125114E1,-4.931250381E1
3.926679352E0,-3.303750229E1,2.728125191E1,-4.970625305E1
3.946679352E0,-3.264375305E1,2.730000114E1,-5.002500153E1
3.966679352E0,-3.185625076E1,2.726250076E1,-5.006250381E1
3.986679352E0,-3.180000114E1,2.713125038E1,-5.032500076E1
4.006679352E0,-3.204375076E1,2.679375076E1,-5.030625153E1
4.026679352E0,-3.195000076E1,2.617500114E1,-4.989375305E1
4.046679352E0,-3.270000076E1,2.585625076E1,-4.963125229E1
4.066679352E0,-3.309375000E1,2.540625191E1,-4.927500153E1
4.086679352E0,-3.337500000E1,2.557500076E1,-4.925625229E1
4.106679352E0,-3.414375305E1,2.581875038E1,-4.942500305E1
4.126679352E0,-3.436875153E1,2.598750114E1,-4.914375305E1
4.146679352E0,-3.463125229E1,2.707500076E1,-4.920000076E1
4.166679352E0,-3.470625305E1,2.726250076E1,-4.895625305E1
4.186679352E0,-3.487500000E1,2.758125114E1,-4.916250229E1
4.206679352E0,-3.504375076E1,2.760000038E1,-4.980000305E1
4.226679352E0,-3.517500305E1,2.746875191E1,-4.983750153E1
4.246679352E0,-3.481875229E1,2.778750038E1,-5.013750076E1
4.266679352E0,-3.388125229E1,2.763750076E1,-4.976250076E1
4.286679352E0,-3.335625076E1,2.760000038E1,-4.950000381E1
4.306679352E0,-3.283125305E1,2.722500038E1,-4.923750305E1
4.326679352E0,-3.300000000E1,2.701875114E1,-4.908750153E1
4.346679352E0,-3.358125305E1,2.703750038E1,-4.918125153E1
4.366679352E0,-3.386250305E1,2.728125191E1,-4.871250153E1
4.386679352E0,-3.382500076E1,2.735625076E1,-4.858125305E1
4.406679352E0,-3.410625076E1,2.675625038E1,-4.852500153E1
4.426679352E0,-3.418125153E1,2.673750114E1,-4.831875229E1
4.446679352E0,-3.433125305E1,2.623125076E1,-4.850625229E1
4.466679352E0,-3.476250076E1,2.628750038E1,-4.880625153E1
4.486679352E0,-3.483750153E1,2.673750114E1,-4.865625381E1
4.506679352E0,-3.496875000E1,2.660625076E1,-4.871250153E1
4.526679352E0,-3.523125076E1,2.722500038E1,-4.873125076E1
4.546679352E0,-3.534375000E1,2.711250114E1,-4.826250076E1
4.566679352E0,-3.558750153E1,2.724375153E1,-4.809375381E1
4.586679352E0,-3.560625076E1,2.739375114E1,-4.794375229E1
4.606679352E0,-3.543750000E1,2.707500076E1,-4.801875305E1
4.626679352E0,-3.496875000E1,2.752500153E1,-4.809375381E1
4.646679352E0,-3.463125229E1,2.771250153E1,-4.803750229E1
4.666679352E0,-3.435000229E1,2.790000153E1,-4.794375229E1
4.686679352E0,-3.410625076E1,2.818125153E1,-4.756875229E1
4.706679352E0,-3.468750000E1,2.805000114E1,-4.726875305E1
4.726679352E0,-3.483750153E1,2.821875191E1,-4.674375153E1
4.746679352E0,-3.510000229E1,2.857500076E1,-4.633125305E1
4.766679352E0,-3.538125229E1,2.893125153E1,-4.608750153E1
4.786679352E0,-3.519375229E1,2.913750076E1,-4.608750153E1
4.806679352E0,-3.500625229E1,2.908125114E1,-4.650000000E1
4.826679352E0,-3.495000076E1,2.908125114E1,-4.657500076E1
4.846679352E0,-3.500625229E1,2.889375114E1,-4.666875076E1
4.866679352E0,-3.483750153E1,2.878125191E1,-4.683750153E1
4.886679352E0,-3.500625229E1,2.885625076E1,-4.680000305E1
4.906679352E0,-3.502500153E1,2.896875191E1,-4.708125305E1
4.926679352E0,-3.470625305E1,2.896875191E1,-4.726875305E1
4.946679352E0,-3.461250305E1,2.885625076E1,-4.713750076E1
4.966679352E0,-3.406875229E1,2.868750191E1,-4.706250000E1
4.986679352E0,-3.391875076E1,2.848125076E1,-4.728750229E1
5.006679352E0,-3.395625305E1,2.842500114E1,-4.738125229E1
5.026679352E0,-3.401250076E1,2.853750038E1,-4.751250076E1
5.046679352E0,-3.375000000E1,2.865000153E1,-4.820625305E1
5.066679352E0,-3.343125153E1,2.866875076E1,-4.839375305E1
5.086679352E0,-3.298125076E1,2.866875076E1,-4.891875076E1
5.106679352E0,-3.264375305E1,2.880000114E1,-4.946250153E1
5.126679352E0,-3.294375229E1,2.851875114E1,-4.944375229E1
5.146679352E0,-3.315000153E1,2.795625114E1,-4.974375153E1
5.166679352E0,-3.348750305E1,2.752500153E1,-4.972500229E1
5.186679352E0,-3.386250305E1,2.673750114E1,-4.983750153E1
5.206679352E0,-3.410625076E1,2.636250114E1,-4.989375305E1
5.226679352E0,-3.435000229E1,2.653125191E1,-4.955625153E1
5.246679352E0,-3.440625000E1,2.662500191E1,-4.933125305E1
5.266679352E0,-3.470625305E1,2.713125038E1,-4.905000305E1
5.286679352E0,-3.502500153E1,2.778750038E1,-4.848750305E1
5.306679352E0,-3.534375000E1,2.812500191E1,-4.822500229E1
5.326679352E0,-3.564375305E1,2.844375038E1,-4.800000000E1
5.346679352E0,-3.575625229E1,2.848125076E1,-4.760625076E1
5.366679352E0,-3.585000229E1,2.838750076E1,-4.794375229E1
5.386679352E0,-3.560625076E1,2.784375191E1,-4.807500076E1
5.406679352E0,-3.564375305E1,2.698125076E1,-4.830000305E1
5.426679352E0,-3.547500229E1,2.632500076E1,-4.912500381E1
5.446679352E0,-3.585000229E1,2.546250153E1,-4.918125153E1
5.466679352E0,-3.611250305E1,2.476875114E1,-4.957500076E1
5.486679352E0,-3.643125153E1,2.461875153E1,-4.978125381E1
5.506679352E0,-3.661875153E1,2.407500076E1,-4.933125305E1
5.526679352E0,-3.626250076E1,2.371875000E1,-4.925625229E1
5.546679352E0,-3.622500229E1,2.405625153E1,-4.951875305E1
5.566679507E0,-3.596250153E1,2.418750191E1,-4.970625305E1
5.586679507E0,-3.594375229E1,2.452500153E1,-4.985625076E1
5.606679507E0,-3.631875229E1,2.486250114E1,-4.983750153E1
5.626679507E0,-3.635625076E1,2.482500076E1,-4.899375153E1
5.646679507E0,-3.652500153E1,2.495625114E1,-4.845000076E1
5.666679507E0,-3.686250305E1,2.544375038E1,-4.796250153E1
5.686679507E0,-3.688125229E1,2.593125153E1,-4.736250305E1
5.706679507E0,-3.682500076E1,2.632500076E1,-4.771875000E1
5.726679507E0,-3.661875153E1,2.615625191E1,-4.786875153E1
5.746679507E0,-3.624375153E1,2.600625038E1,-4.801875305E1
5.766679507E0,-3.586875153E1,2.570625114E1,-4.837500381E1
5.786679507E0,-3.630000305E1,2.589375114E1,-4.809375381E1
5.806679507E0,-3.658125305E1,2.630625153E1,-4.788750076E1
5.826679507E0,-3.669375229E1,2.606250191E1,-4.781250000E1
5.846679507E0,-3.678750229E1,2.617500114E1,-4.800000000E1
5.866679507E0,-3.660000229E1,2.591250038E1,-4.813125229E1
5.886679507E0,-3.641250229E1,2.589375114E1,-4.811250305E1
5.906679507E0,-3.656250000E1,2.626875114E1,-4.807500076E1
5.926679507E0,-3.645000076E1,2.619375038E1,-4.762500000E1
5.946679507E0,-3.637500000E1,2.664375114E1,-4.732500076E1
5.966679507E0,-3.613125229E1,2.671875191E1,-4.747500229E1
5.986679507E0,-3.564375305E1,2.641875076E1,-4.783125305E1
6.006679507E0,-3.532500076E1,2.662500191E1,-4.824375153E1
6.026679507E0,-3.525000000E1,2.630625153E1,-4.861875153E1
6.046679507E0,-3.498750305E1,2.634375191E1,-4.850625229E1
6.066679507E0,-3.508125305E1,2.651250076E1,-4.869375229E1
6.086679507E0,-3.489375305E1,2.628750038E1,-4.925625229E1
6.106679507E0,-3.450000000E1,2.615625191E1,-4.933125305E1
6.126679507E0,-3.438750076E1,2.615625191E1,-4.983750153E1
6.146679507E0,-3.414375305E1,2.583750153E1,-4.985625076E1
6.166679507E0,-3.416250229E1,2.578125191E1,-4.978125381E1
6.186679507E0,-3.397500229E1,2.514375114E1,-5.025000381E1
6.206679507E0,-3.376875305E1,2.413125038E1,-5.064375305E1
6.226679507E0,-3.358125305E1,2.321250153E1,-5.107500076E1
6.246679507E0,-3.352500153E1,2.178750038E1,-5.105625153E1
6.266679507E0,-3.375000000E1,2.071875000E1,-5.161875153E1
6.286679507E0,-3.436875153E1,1.938750076E1,-5.154375076E1
6.306679507E0,-3.489375305E1,1.878750038E1,-5.139375305E1
6.326679507E0,-3.575625229E1,1.773750114E1,-5.156250381E1
6.346679507E0,-3.697500229E1,1.668750000E1,-5.010000229E1
6.366679507E0,-3.838125229E1,1.569375038E1,-4.908750153E1
6.386679507E0,-4.036875153E1,1.372500038E1,-4.805625153E1
6.406679507E0,-4.190625000E1,1.246875095E1,-4.700625229E1
6.426679507E0,-4.261875153E1,1.106250000E1,-4.693125153E1
6.446679507E0,-4.267500305E1,9.918750763E0,-4.725000000E1
6.466679507E0,-4.207500076E1,9.243750572E0,-4.775625229E1
6.486679507E0,-4.070625305E1,8.625000000E0,-4.861875153E1
6.506679507E0,-3.860625076E1,8.643750191E0,-4.942500305E1
6.526679507E0,-3.609375000E1,9.018750191E0,-5.053125381E1
6.546679507E0,-3.326250076E1,9.393750191E0,-5.135625076E1
6.566679507E0,-3.165000153E1,9.806250572E0,-5.186250305E1
6.586679507E0,-3.110625076E1,9.787500381E0,-5.229375076E1
6.606679507E0,-3.176250076E1,9.450000763E0,-5.165625381E1
6.626679507E0,-3.316875076E1,8.868750572E0,-5.092500305E1
6.646679507E0,-3.444375229E1,8.043750763E0,-4.974375153E1
6.666679507E0,-3.571875000E1,7.425000191E0,-4.863750076E1
6.686679507E0,-3.667500305E1,6.562500477E0,-4.798125076E1
6.706679507E0,-3.746250153E1,5.737500191E0,-4.743750000E1
6.726679507E0,-3.787500000E1,5.362500191E0,-4.702500153E1
6.746679507E0,-3.845625305E1,4.518750191E0,-4.648125076E1
6.766679507E0,-3.918750000E1,3.956250191E0,-4.552500153E1
6.786679507E0,-3.999375153E1,3.375000238E0,-4.494375229E1
6.806679507E0,-4.095000076E1,3.037500143E0,-4.464375305E1
6.826679507E0,-4.188750076E1,2.850000143E0,-4.428750229E1
6.846679507E0,-4.211250305E1,2.850000143E0,-4.389375305E1
6.866679507E0,-4.200000000E1,3.937500238E0,-4.400625229E1
6.886679507E0,-4.190625000E1,4.968750000E0,-4.421250153E1
6.906679507E0,-4.117500305E1,6.525000095E0,-4.462500000E1
6.926679507E0,-4.111875153E1,8.493750572E0,-4.554375076E1
6.946679507E0,-4.087500000E1,9.975000381E0,-4.569375229E1
6.966679507E0,-4.070625305E1,1.196250057E1,-4.597500229E1
6.986679507E0,-4.076250076E1,1.346250057E1,-4.612500000E1
7.006679507E0,-4.046250153E1,1.434375095E1,-4.625625229E1
7.026679507E0,-3.990000153E1,1.516875076E1,-4.691250229E1
7.046679507E0,-3.907500076E1,1.507500076E1,-4.732500076E1
7.066679507E0,-3.853125000E1,1.520625019E1,-4.811250305E1
7.086679507E0,-3.791250229E1,1.546875095E1,-4.886250305E1
7.106679507E0,-3.761250305E1,1.528125095E1,-4.925625229E1
7.126679507E0,-3.678750229E1,1.524375057E1,-4.991250229E1
7.146679507E0,-3.605625153E1,1.485000038E1,-5.017500305E1
7.166679507E0,-3.513750076E1,1.468125057E1,-5.096250153E1
7.186679507E0,-3.390000153E1,1.436250019E1,-5.150625229E1
7.206679507E0,-3.358125305E1,1.368750095E1,-5.195625305E1
7.226679507E0,-3.326250076E1,1.342500019E1,-5.274375153E1
7.246679507E0,-3.331875229E1,1.290000057E1,-5.283750153E1
7.266679507E0,-3.346875000E1,1.271250057E1,-5.298750305E1
7.286679507E0,-3.335625076E1,1.260000038E1,-5.296875381E1
7.306679507E0,-3.311250305E1,1.254375076E1,-5.276250076E1
7.326679507E0,-3.307500076E1,1.246875095E1,-5.261250305E1
7.346679507E0,-3.335625076E1,1.218750095E1,-5.308125305E1
7.366679507E0,-3.373125076E1,1.205625057E1,-5.311875153E1
7.386679507E0,-3.406875229E1,1.166250038E1,-5.289375305E1
7.406679507E0,-3.408750153E1,1.151250076E1,-5.285625076E1
7.426679507E0,-3.421875000E1,1.141875076E1,-5.221875381E1
7.446679507E0,-3.405000305E1,1.136250019E1,-5.220000076E1
7.466679507E0,-3.414375305E1,1.110000038E1,-5.201250076E1
7.486679507E0,-3.405000305E1,1.066875076E1,-5.160000229E1
7.506679507E0,-3.397500229E1,1.029375076E1,-5.163750076E1
7.526679507E0,-3.399375153E1,9.825000763E0,-5.201250076E1
7.546679507E0,-3.345000076E1,9.262500763E0,-5.227500153E1
7.566679507E0,-3.371250153E1,8.343750000E0,-5.266875076E1
7.586679507E0,-3.406875229E1,7.125000477E0,-5.188125229E1
7.606679507E0,-3.506250000E1,5.793750286E0,-5.068125153E1
7.626679507E0,-3.615000153E1,4.050000191E0,-5.008125305E1
7.646679507E0,-3.746250153E1,2.400000095E0,-4.888125229E1
7.666679507E0,-3.875625229E1,6.187500358E-1,-4.848750305E1
7.686679507E0,-4.025625229E1,-1.631250024E0,-4.698750305E1
7.706679507E0,-4.265625000E1,-3.412500143E0,-4.440000153E1
7.726679507E0,-4.494375229E1,-5.587500095E0,-4.125000000E1
7.746679507E0,-4.725000000E1,-7.575000286E0,-3.714375305E1
7.766679507E0,-4.950000381E1,-8.475000381E0,-3.286875153E1
7.786679507E0,-5.124375153E1,-8.943750381E0,-2.855625153E1
7.806679507E0,-5.265000153E1,-8.831250191E0,-2.452500153E1
7.826679507E0,-5.394375229E1,-7.875000477E0,-2.032500076E1
7.846679507E0,-5.461875153E1,-6.937500477E0,-1.771875000E1
7.866679507E0,-5.467500305E1,-5.868750095E0,-1.575000095E1
7.886679507E0,-5.480625153E1,-3.956250191E0,-1.505625057E1
7.906679507E0,-5.493750381E1,-2.400000095E0,-1.546875095E1
7.926679507E0,-5.486250305E1,-1.031250000E0,-1.548750019E1
7.946679507E0,-5.476875305E1,2.625000179E-1,-1.665000153E1
7.966679507E0,-5.431875229E1,1.012500048E0,-1.768125153E1
7.986679507E0,-5.381250381E1,2.006250143E0,-1.914375114E1
8.006679507E0,-5.313750076E1,3.168750048E0,-2.085000038E1
8.026679507E0,-5.289375305E1,4.425000191E0,-2.201250076E1
8.046679507E0,-5.276250076E1,6.018750191E0,-2.351250076E1
8.066679507E0,-5.246250153E1,7.387500286E0,-2.465625191E1
8.086679507E0,-5.244375229E1,9.037500381E0,-2.559375191E1
8.106679507E0,-5.220000076E1,1.055625057E1,-2.649375153E1
8.126679507E0,-5.167500305E1,1.111875057E1,-2.716875076E1
8.146679507E0,-5.094375229E1,1.207500076E1,-2.801250076E1
