"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.559857997E0,1.448554993E0,2.425125837E0,9.766006470E0
3.580317008E0,1.778764486E0,2.056331873E0,8.777172089E0
3.600776018E0,3.049951553E0,2.487339020E0,9.996016502E0
3.621234977E0,1.435693540E-2,2.358126640E0,8.798707962E0
3.641693987E0,3.648755312E0,1.407577872E0,8.597710609E0
3.662152997E0,4.278367043E0,1.850549221E0,8.501997948E0
3.682612008E0,3.622135162E0,2.128116608E0,7.649554729E0
3.703070966E0,4.208974838E0,2.365305185E0,7.139584541E0
3.723529977E0,3.730111361E0,1.730908036E0,7.503592491E0
3.743988987E0,3.078665495E0,2.094617128E0,7.671090126E0
3.764447997E0,5.161617756E0,7.971090674E-1,9.639186859E0
3.784907008E0,2.633600473E0,-1.663909078E0,7.197311401E0
3.805365966E0,2.336591244E0,-3.903291821E-1,1.050568771E1
3.825824977E0,3.155534744E0,9.502496719E-1,6.917052269E0
3.846283987E0,4.488935471E0,6.320042610E-1,1.123609734E1
3.866742997E0,4.620540619E0,2.751746178E-1,9.011968613E0
3.887202008E0,4.203890324E0,1.051047325E0,9.844969749E0
3.907661018E0,4.302295208E0,5.817549825E-1,9.160323143E0
3.928120029E0,4.124927044E0,1.280758262E0,1.130070305E1
3.948579039E0,4.002892971E0,9.287142754E-1,1.272024536E1
3.969038049E0,1.754836321E0,1.879263043E0,7.211668491E0
3.989497060E0,1.208973646E0,3.186342478E0,7.628019333E0
4.009956018E0,2.652743101E0,2.942274570E0,1.029511929E1
4.030415029E0,3.871287823E0,2.370090723E0,1.076201916E1
4.050874039E0,4.378865242E0,1.785943031E0,9.308678627E0
4.071333049E0,3.488137245E0,5.961119533E-1,4.357629299E0
4.091792060E0,5.513661385E0,1.148554832E-1,7.110870838E0
4.112251070E0,8.082356453E0,-2.631207705E0,1.242114258E1
4.132710081E0,4.675575256E0,-8.596215248E-1,5.334498882E0
4.153169091E0,6.394519329E0,-1.738086581E0,7.034300327E0
4.173628102E0,3.061915636E0,1.192223907E0,5.928217888E0
4.194087112E0,4.024428368E0,1.132403374E0,6.304190159E0
4.214546122E0,8.369794846E0,6.128616929E-1,1.654128456E1
4.235005133E0,2.228914261E0,3.186342478E0,6.244369984E0
4.255464143E0,1.561017632E0,4.462614059E0,8.559425354E0
4.275923154E0,3.425923824E0,3.593421459E0,9.040681839E0
4.296382164E0,3.203391314E0,4.215854168E0,1.241396427E1
4.316841174E0,3.133999348E0,3.495315790E0,7.941778183E0
4.337300185E0,2.102094650E0,3.741776466E0,9.088538170E0
4.357759247E0,3.626920938E0,3.602992773E0,9.991230965E0
4.378218206E0,2.109273195E0,4.290031910E0,7.735995770E0
4.398677268E0,3.473780155E0,1.467398524E0,1.103001499E1
4.419136279E0,-4.501497746E-1,1.819442511E0,4.896313190E0
4.439595289E0,4.199104786E0,1.309472203E0,1.340040493E1
4.460054299E0,2.190629244E0,4.692923427E-1,5.226821899E0
4.480513310E0,5.030012131E0,1.012463093E0,1.132702446E1
4.500972320E0,5.247759342E0,-1.063011408E0,8.015955925E0
4.521431331E0,5.966204166E0,9.550353289E-1,1.234457207E1
4.541890341E0,2.317448616E0,1.261615753E0,1.860718727E0
4.562349404E0,6.744170666E0,-1.441376567E0,1.405873013E1
4.582808414E0,3.672683716E0,-2.748456001E0,7.970492363E0
4.603267424E0,5.075774789E-1,-2.994019389E-1,4.561318398E0
4.623726435E0,2.875275612E0,-7.495517135E-1,1.108744240E1
4.644185445E0,4.567898273E0,1.244267747E-1,1.280668545E1
4.664644508E0,2.464607358E-1,1.421934843E0,4.326522350E0
4.685103518E0,9.358628273E0,-8.835497499E-1,1.195184994E1
4.705562529E0,4.630111694E0,2.286342144E0,7.202096939E0
4.726021539E0,2.271985054E0,3.332603693E0,8.171489716E0
4.746480549E0,4.989334106E0,1.769193292E0,1.789891243E1
4.766939612E0,2.336591244E0,1.055832982E0,9.655936241E0
4.787398622E0,1.747657895E0,2.542374134E0,9.756435394E0
4.807857633E0,3.263211966E0,-4.238287210E-1,1.150409317E1
4.828316643E0,2.980559587E0,8.665009141E-1,9.952646255E0
4.848775706E0,1.862513304E0,1.476969719E0,8.281558990E0
4.869234716E0,5.068297386E0,3.828516230E-2,1.414008617E1
4.889693727E0,2.154736757E0,1.113260746E0,6.064908028E0
4.910152789E0,5.295615673E0,7.372884750E-1,9.565009117E0
4.930611799E0,6.133701801E0,-3.065803945E-1,1.059212875E1
4.951070810E0,1.513161182E0,1.543968797E0,7.551449299E0
4.971529872E0,2.856132984E0,1.467398524E0,8.913862228E0
4.991988883E0,3.480958700E0,2.967100143E-1,1.082183933E1
5.012447893E0,2.913560629E0,1.687837243E0,9.718150139E0
5.032906956E0,1.797907114E0,6.463612318E-1,1.075484085E1
5.053365966E0,4.862514496E0,-2.300100774E-1,7.479664326E0
5.073824977E0,3.017947674E-1,7.540382147E-1,7.477271557E0
5.094284039E0,1.699801445E0,9.358927608E-1,9.964611053E0
5.114743049E0,3.102892876E0,9.454640746E-1,8.772386551E0
5.135202112E0,2.267199516E0,1.814656854E0,9.452547073E0
5.155661122E0,3.952643871E0,5.099703074E-1,1.066152000E1
5.176120185E0,3.842574120E0,4.522434771E-1,7.417450905E0
5.196579195E0,2.545065880E0,1.460219979E0,6.646663189E0
5.217038206E0,3.619742393E0,-3.376871049E-1,7.467700481E0
5.237497268E0,6.042774677E0,-2.392822690E-2,1.220788193E1
5.257956279E0,1.055832982E0,9.885348678E-1,7.364809036E0
5.278415341E0,6.291627884E0,-9.194421172E-1,9.797113419E0
5.298874352E0,1.809871197E0,3.828516230E-2,7.953742504E0
5.319333414E0,3.224926710E0,1.931905150E0,7.795815945E0
5.339792424E0,4.319045067E0,1.096511006E0,1.235175037E1
5.360251487E0,1.637588024E0,3.021237612E0,9.852148056E0
5.380710497E0,3.602992773E0,3.030808926E0,9.045467377E0
5.401169560E0,3.840181351E0,4.421936035E0,9.541081429E0
5.421628570E0,2.063809633E0,4.546362877E0,8.482855797E0
5.442087633E0,2.470589399E0,4.431507587E0,5.949753284E0
5.462546643E0,4.213760853E0,5.085047245E0,1.238764286E1
5.483005706E0,4.369294167E0,3.394817114E0,1.188724422E1
5.503464716E0,1.769193292E0,2.061117649E0,7.156334400E0
5.523923779E0,1.240080357E0,1.757229090E0,7.503592491E0
5.544382841E0,4.383651257E0,1.683051586E0,1.212891865E1
5.564842007E0,2.621636391E0,5.721837282E-1,6.687341213E0
5.585301069E0,3.535993576E0,2.461018085E0,6.653841496E0
5.605760079E0,6.983452797E0,2.584248483E-1,1.056580734E1
5.626219142E0,2.982952595E0,9.358927608E-1,6.670591354E0
5.646678204E0,3.275176048E0,2.032403708E0,6.538686752E0
5.667137215E0,8.099106789E0,1.627119333E-1,1.519831181E1
5.687596277E0,3.329014480E-1,1.067797065E0,5.379962444E0
5.708055340E0,3.215355396E0,1.338186026E0,8.731708527E0
5.728514350E0,4.694717884E0,1.019641519E0,1.067348480E1
5.748973413E0,2.429911375E0,1.113260746E0,8.485248566E0
5.769432475E0,3.559921980E0,4.594219327E-1,1.112124157E1
5.789891486E0,3.492922783E0,5.889334679E-1,8.027919769E0
5.810350548E0,2.047059774E0,1.149153113E0,6.833303452E0
5.830809611E0,7.433602810E0,-4.716851711E-1,1.296461201E1
5.851268621E0,6.583253145E-1,1.398006678E0,6.340082645E0
5.871727684E0,1.482054472E0,1.680658817E0,7.051050186E0
5.892186746E0,7.361817837E0,-4.860421121E-1,1.672583008E1
5.912645809E0,1.369292736E0,3.038884699E-1,3.309273720E0
5.933104819E0,4.431507587E0,1.120439172E0,1.254317665E1
5.953563882E0,2.472982168E0,1.115653515E0,3.917349815E0
5.974022944E0,3.746861219E0,2.377269268E0,1.241874981E1
5.994482007E0,6.846463680E-1,1.398006678E0,5.236393452E0
6.014941069E0,3.988536358E0,5.697908998E-1,1.581356621E1
6.035400079E0,1.709372640E0,7.923234105E-1,5.492724419E0
6.055859142E0,2.743670225E0,4.980062246E-1,1.063519955E1
6.076318204E0,1.517946839E0,1.347757339E0,5.717649937E0
6.096777267E0,4.146462440E0,1.491326690E0,1.368515110E1
6.117236329E0,4.067499161E0,5.889334679E-1,5.324927807E0
6.137695340E0,3.978965044E0,1.175474167E0,1.251206970E1
6.158154402E0,4.357329845E0,1.395613790E0,4.391427994E0
6.178613465E0,3.423531055E0,1.017248750E0,9.837791443E0
6.199072527E0,5.247759342E0,1.998904228E0,6.962515831E0
6.219531590E0,4.536791801E0,4.479363918E0,1.391516113E1
6.239990652E0,5.738586903E0,2.520838737E0,8.178668022E0
6.260449715E0,3.404388428E0,1.582553029E0,9.768399239E0
6.280908725E0,3.902394533E0,3.186342478E0,1.015633583E1
6.301367788E0,4.115355968E0,1.465005636E0,1.097976589E1
6.321826850E0,2.475374937E0,6.320042610E-1,8.003992081E0
6.342285913E0,3.636492252E0,-1.867598057E0,6.835696220E0
6.362744975E0,5.228616714E0,4.290031910E0,8.449356079E0
6.383204038E0,5.451447964E0,4.299602985E0,5.588437080E0
6.403663100E0,4.867300510E0,4.469792843E0,7.034300327E0
6.424122163E0,4.307080746E0,2.449054003E0,5.784648895E0
6.444581225E0,5.994917870E0,3.856930971E0,4.673780918E0
6.465040288E0,6.782455921E0,6.066403389E0,7.297810078E0
6.485499350E0,2.281556368E0,4.878965378E0,8.044670105E0
6.505958413E0,1.788335800E0,3.131307602E0,6.244369984E0
6.526417475E0,1.515554070E0,6.655636311E0,7.867600918E0
6.546876538E0,1.766800404E0,6.789634228E0,6.785446644E0
6.567335600E0,2.559422970E0,4.093820572E0,7.022336483E0
6.587794663E0,2.767598391E0,4.086641788E0,7.805387497E0
6.608253725E0,5.183153152E0,2.580659151E0,7.522735119E0
6.628712788E0,5.302793980E0,3.689134359E0,8.216953278E0
6.649171850E0,4.713860512E0,4.917250633E0,9.196215630E0
6.669630913E0,4.879264355E0,5.362614632E0,8.844171524E0
6.690089975E0,6.088238239E0,5.333900928E0,8.638388634E0
6.710549038E0,7.194320202E0,6.155237198E0,7.295417309E0
6.731008100E0,5.927918911E0,4.642076015E0,6.783053875E0
6.751467163E0,5.834300041E0,6.317949295E0,4.985146999E0
6.771926225E0,6.859025955E0,6.997809887E0,3.529413462E0
6.792385340E0,8.487042427E0,5.999404430E0,3.883850336E0
6.812844402E0,7.936394691E0,5.161617756E0,4.302594185E0
6.833303465E0,6.641279221E0,5.666802406E0,3.677768469E0
6.853762527E0,6.150451660E0,5.025226593E0,4.451248169E0
6.874221590E0,5.034798145E0,4.740181446E0,4.970789909E0
6.894680652E0,4.848157883E0,3.272783279E0,4.985146999E0
6.915139767E0,6.212665081E0,2.176272154E0,4.573282242E0
6.935598829E0,6.811169624E0,2.614158630E0,4.735994339E0
6.956057892E0,7.079464912E0,2.937488794E0,4.774279594E0
6.976516954E0,7.881359577E0,8.625826836E0,9.665508270E0
6.996976017E0,8.772088051E0,5.436792374E0,7.348059177E0
7.017435132E0,6.600601196E0,5.259723186E0,8.909076691E0
7.037894194E0,5.137689114E0,2.760420084E0,8.482855797E0
7.058353257E0,6.066702843E0,4.220640182E0,1.025444126E1
7.078812319E0,4.565505505E0,3.234198809E0,6.751947403E0
7.099271434E0,4.864907742E0,3.164807081E0,8.003992081E0
7.119730496E0,5.269294739E0,2.746062994E0,6.795018196E0
7.140189559E0,5.075475693E0,3.045166016E0,8.650353432E0
7.160648621E0,3.550350666E0,2.975774050E0,4.954040051E0
7.181107736E0,4.503292084E0,4.091427803E0,6.409474373E0
7.201566798E0,4.096213341E0,5.525625706E0,8.499605179E0
7.222025861E0,6.363412857E0,4.165605068E0,6.912266254E0
7.242484975E0,4.357329845E0,4.378566265E0,4.405784607E0
7.262944038E0,4.120141506E0,3.607778311E0,6.383153439E0
7.283403100E0,4.579862595E0,3.461816072E0,6.569793701E0
7.303862215E0,8.673683167E0,1.314257860E0,8.904291153E0
7.324321277E0,1.561017632E0,3.866502285E0,2.780160904E0
7.344780340E0,6.605386734E0,1.840977907E0,6.206084728E0
7.365239454E0,4.577469826E0,2.712563515E0,3.749552965E0
7.385698517E0,8.451150894E0,1.620838284E0,8.482855797E0
7.406157632E0,7.285247803E0,2.171486616E0,4.831707001E0
7.426616694E0,6.770491600E0,2.877668381E0,5.933003902E0
7.447075757E0,4.527220249E0,3.803989887E0,4.350450516E0
7.467534871E0,8.697610855E0,3.212663412E0,9.390034676E0
7.487993934E0,6.332305908E0,3.131307602E0,4.405784607E0
7.508453048E0,7.689933777E0,3.835395575E0,7.223632336E0
7.528912111E0,8.341080666E0,4.261318207E0,8.564210892E0
7.549371225E0,7.950751305E0,4.764110088E0,7.226025105E0
7.569830288E0,7.266105175E0,4.424329281E0,7.113263607E0
7.590289350E0,7.301997185E0,4.898108006E0,6.232405663E0
7.610748465E0,7.156035423E0,4.599005222E0,5.765506268E0
7.631207579E0,6.660421848E0,5.087440014E0,5.152644634E0
7.651666642E0,5.597410202E0,5.039583683E0,4.197309971E0
7.672125704E0,5.197509766E0,5.621338367E0,3.620340586E0
7.692584819E0,6.832705021E0,5.094618320E0,2.114357948E0
7.713043934E0,7.898109436E0,4.065106392E0,2.217548370E0
7.733502996E0,6.559923172E0,5.575874805E0,-1.699203134E0
7.753962111E0,5.537590027E0,5.357829094E0,-3.923331738E0
7.774421173E0,6.114559174E0,4.857429981E0,-4.940879822E0
7.794880288E0,6.880561352E0,2.956631422E0,-6.295815468E0
7.815339402E0,7.462316513E0,2.327019930E0,-5.237888813E0
7.835798465E0,5.544768333E0,2.736491680E0,-4.993521690E0
7.856257579E0,4.718646049E0,2.609373093E0,-4.569693089E0
7.876716642E0,6.042774677E0,1.733300924E0,-4.948058128E0
7.897175757E0,8.436793327E0,8.114659786E-1,-4.790132046E0
7.917634871E0,9.176474571E0,6.176473498E-1,-4.093521118E0
7.938093934E0,8.867800713E0,1.402792215E0,-3.372683525E0
7.958553048E0,7.625327587E0,-2.252244353E-1,-5.283352375E0
7.979012163E0,9.973882675E0,2.463410854E0,-4.124628067E0
7.999471225E0,1.576989746E1,-1.103689432E0,-5.802894115E0
8.019930340E0,1.180050373E1,1.436291814E0,-5.192425251E0
8.040389454E0,1.218604755E1,-1.125224829E0,-4.775774956E0
8.060848517E0,9.224330902E0,-1.015334511E1,-7.191329479E0
8.081307632E0,8.748159409E0,8.135596663E-2,-2.743072033E0
8.101766746E0,8.752944946E0,-6.753742099E-1,-2.139781713E0
8.122225861E0,1.006959629E1,1.311864972E0,-2.836392164E0
8.142684923E0,9.071190834E0,-8.739784956E-1,-3.114258766E0
8.163144038E0,6.899703979E0,-1.654038578E-1,-1.725524187E0
8.183603152E0,9.303593636E0,1.890329868E-1,-2.252244234E0
8.204062267E0,9.533304214E0,4.980062246E-1,-2.482254505E0
8.224521382E0,9.751050949E0,-5.024927482E-2,-2.094317913E0
8.244980444E0,8.625826836E0,9.550353289E-1,-4.440480709E0
8.265439559E0,9.356235504E0,-7.064808607E-1,-3.485146284E0
8.285898673E0,1.040489006E1,2.775674164E-1,-4.054936886E0
8.306357788E0,1.075663471E1,-5.291129351E-1,-3.602693558E0
8.326816902E0,1.101535892E1,-2.347957194E-1,-1.321137190E0
8.347276017E0,1.090977573E1,1.266401410E0,-1.416850090E0
8.367735132E0,1.017966557E1,2.871387079E-2,-1.359422326E0
8.388194246E0,9.952347755E0,-1.086939692E0,-1.835893154E0
8.408653309E0,9.152546883E0,-5.697908998E-1,-4.488337040E0
8.429112423E0,9.384949684E0,7.013961077E-1,-2.676073074E0
8.449571538E0,7.179963589E0,-3.224926710E0,-4.215555191E0
8.470030652E0,1.026819992E1,-1.568196177E0,-4.196412563E0
8.490489767E0,8.281260490E0,7.683951855E-1,-1.857428551E0
8.510948882E0,9.131011009E0,1.204187989E0,-3.815654755E0
8.531407996E0,1.051496029E1,-1.055832982E0,-1.115055323E0
8.551867111E0,1.207597733E1,6.798607111E-1,-5.843572140E0
8.572326225E0,8.721838951E0,2.415554523E0,-4.179663181E0
8.592785340E0,8.788837433E0,3.224627733E0,-4.325624943E0
8.613244454E0,1.044556808E1,2.415554523E0,-3.650550127E0
8.633703569E0,1.137189007E1,1.340578914E0,-5.309075117E-1
8.654162684E0,8.731410027E0,3.057130098E0,-1.550848126E0
