"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.018830687E0,-1.406037211E-1,-7.022157907E-1,6.154030934E-2
1.038830687E0,-6.625793576E-1,-5.939878821E-1,-3.389429301E-2
1.058832250E0,-1.643052936E0,-4.060333967E-1,-5.677381754E-1
1.080830687E0,-2.546627283E0,1.632999897E0,-1.740669250E0
1.100830687E0,-2.446270943E0,2.076488018E0,-2.041214943E0
1.120830687E0,-1.470108271E0,6.139544845E-1,-1.169318199E0
1.140830687E0,9.585348517E-2,-8.249124289E-1,-4.455127418E-1
1.160830687E0,1.741192818E0,-1.064807892E0,-6.008121371E-1
1.182829125E0,3.140772343E0,1.376384139E0,-1.176596284E0
1.202829125E0,3.189048052E0,8.232718110E-1,-1.274753571E0
1.222829125E0,1.828057885E0,-5.929406881E-1,-5.474573970E-1
1.242829125E0,4.116882682E-1,1.189948082E0,1.205498874E-1
1.262830687E0,-6.569942832E-1,2.078163624E0,9.076235890E-1
1.284835375E0,-1.370100856E0,1.656683922E0,1.616820693E0
1.306829125E0,-1.242011189E0,1.258190393E0,1.803972363E0
1.326829125E0,-4.285481572E-1,5.083445907E-1,1.310497880E0
1.346829125E0,5.815088153E-1,-2.245540619E-1,2.588148713E-1
1.366847875E0,1.354148626E0,-4.931776822E-1,-1.085245758E-1
1.388830687E0,1.376558661E0,-1.054178834E0,9.332275391E-2
1.408830687E0,9.282533526E-1,-1.297983885E0,2.324080467E-1
1.428846312E0,4.740139842E-1,-6.924942732E-1,2.027897984E-1
1.450832250E0,-1.942551509E-2,4.203276336E-1,-1.664520502E-1
1.472830687E0,-4.195073247E-1,7.563558817E-1,-5.610011816E-1
1.492830687E0,-4.914672673E-1,5.621705577E-2,-4.086164832E-1
1.514830687E0,-2.091602534E-1,-1.178585887E0,-3.201457560E-1
1.536830687E0,-5.126031861E-2,-1.571983099E0,-8.960345984E-1
1.558830687E0,-3.819304109E-1,-5.481380820E-1,-1.231120348E0
1.578830687E0,-6.786363721E-1,8.429939859E-3,-1.061456919E0
1.600830687E0,-8.652818799E-1,-2.734930813E-1,-6.913074851E-1
1.620830687E0,-6.403089166E-1,8.848819137E-2,-4.346916974E-1
1.640830687E0,-1.455080956E-1,8.480554819E-2,-3.716154993E-1
1.660830687E0,3.718947470E-1,-1.475675851E-1,-3.639186025E-1
1.682829125E0,8.145626187E-1,-4.023682177E-1,-3.127804399E-1
1.702829125E0,6.774669886E-1,1.905725002E-1,-4.884129465E-1
1.722829125E0,-4.874879122E-1,1.807113886E0,-6.694908738E-1
1.742829125E0,-6.375862360E-1,1.897469640E0,-3.094294071E-1
1.762829125E0,4.232423380E-2,5.482428074E-1,-2.863561809E-1
1.782829125E0,6.382669210E-1,2.343278974E-1,-4.848349988E-1
1.802829125E0,1.192653298E0,-1.586678773E-1,-9.044994116E-1
1.822829125E0,1.406787753E0,3.366914690E-1,-1.132125258E0
1.842830687E0,1.682724237E0,1.234558702E0,-7.764446139E-1
1.864829125E0,1.724943757E0,1.549433470E0,-8.843583614E-2
1.884838500E0,1.035817981E0,9.699143767E-1,3.322059810E-1
1.906829125E0,-7.894124091E-2,1.476373971E-1,3.441091180E-1
1.926829125E0,-9.350950718E-1,-4.864581525E-1,5.451884866E-1
1.946829125E0,-1.276865482E0,-5.830447078E-1,5.637413263E-1
1.966847875E0,-1.060723901E0,-3.003886044E-1,3.970449567E-1
1.988847875E0,-6.248627901E-1,2.009222955E-1,3.205995262E-1
2.010830687E0,-3.404090106E-1,3.209137022E-1,2.720793784E-1
2.030830687E0,-1.517389268E-1,1.826836169E-1,2.110452056E-1
2.050830687E0,1.982693933E-2,9.094911069E-2,2.034181207E-1
2.070830687E0,1.213178337E-1,9.313076735E-2,2.374869436E-1
2.090830687E0,7.948229462E-2,2.084097713E-1,2.390228361E-1
2.110872875E0,-5.084143952E-2,3.130946159E-1,2.275560200E-1
2.132829125E0,-1.832595766E-1,2.547657192E-1,2.537708580E-1
2.152832250E0,-1.941504180E-1,2.143438905E-1,3.370754421E-1
2.174836937E0,-3.843215108E-1,1.844638437E-1,5.404237509E-1
2.196829125E0,-5.352401137E-1,-1.634500772E-1,4.347091615E-1
2.216830687E0,-5.551543236E-1,-5.728519559E-1,3.242472708E-1
2.238829125E0,-1.680403054E-1,-5.853136182E-1,1.024682820E-1
2.258835375E0,4.430169165E-1,1.580046564E-1,4.265584797E-2
2.280829125E0,5.991366506E-1,3.555933833E-1,1.222254038E-1
2.300835375E0,1.450717598E-1,-6.588792205E-1,2.036275566E-1
2.322829125E0,-8.471827954E-2,-9.771051407E-1,1.647590846E-1
2.342830687E0,-1.009672955E-1,-8.264133930E-1,1.599594206E-1
2.364830687E0,-1.553866565E-1,-4.822344780E-1,6.250023842E-2
2.386830687E0,-2.561270595E-1,-2.722539008E-1,-5.693263933E-2
2.406830687E0,-2.367364615E-1,-8.155923337E-2,-1.159945801E-1
2.428836937E0,-2.080432475E-1,-1.883559376E-1,-1.122770309E-1
2.450830687E0,-2.173458487E-1,-4.515864849E-1,-1.592438370E-1
2.470830687E0,-1.746201962E-1,-5.454677343E-1,-3.226241171E-1
2.490830687E0,-1.038296372E-1,-5.051157475E-1,-4.710294604E-1
2.510830687E0,-1.162389293E-1,-4.469788074E-1,-4.625820518E-1
2.530830687E0,-3.083996847E-2,-3.641978502E-1,-2.403143793E-1
2.550830687E0,2.393369973E-1,-1.756499410E-1,-6.040584669E-2
2.570830687E0,3.098308444E-1,-1.410400569E-1,-4.440117627E-2
2.590833812E0,2.104867063E-2,-1.414065808E-1,-2.168222517E-1
2.612830687E0,-4.045847654E-1,-3.143337965E-1,-4.003087282E-1
2.632830687E0,-5.370029211E-1,-5.359207988E-1,-4.999321103E-1
2.652830687E0,-3.347890675E-1,-4.862836301E-1,-5.220977664E-1
2.672841625E0,1.727875904E-3,-1.914975196E-1,-4.877497256E-1
2.694830687E0,2.755176723E-1,-2.574360557E-2,-4.182681441E-1
2.714833812E0,4.114788175E-1,-8.929104358E-2,-3.426081240E-1
2.736829125E0,4.360530674E-1,-2.023883760E-1,-2.743483186E-1
2.756833812E0,3.900810778E-1,-1.901885271E-1,-2.195449620E-1
2.778830687E0,2.724808156E-1,-1.091877967E-1,-1.056273282E-1
2.800830687E0,7.876671106E-2,-1.930334233E-2,1.884955540E-2
2.820832250E0,-6.174974889E-2,9.517280012E-2,5.750859901E-2
2.842830687E0,-1.836609989E-1,2.253569067E-1,1.366592757E-2
2.862830687E0,-2.480636388E-1,2.668433785E-1,-1.609193534E-2
2.884829125E0,-1.793849468E-1,3.284535110E-1,4.262094200E-2
2.904829125E0,2.151990868E-2,4.099254906E-1,9.559167922E-2
2.924829125E0,2.126858234E-1,5.074370503E-1,1.453335732E-1
2.944829125E0,3.259925842E-1,6.738891006E-1,1.839053482E-1
2.964829125E0,2.996730208E-1,8.139168620E-1,1.621061862E-1
2.984829125E0,9.161233157E-2,7.209082246E-1,8.792968839E-2
3.004829125E0,-2.409252524E-1,3.996803984E-2,4.153883550E-3
3.024832250E0,-1.299397647E-1,-1.705186665E-1,-8.820894361E-2
3.046829125E0,1.372876018E-1,1.203753576E-1,-1.282118857E-1
3.066847875E0,-7.679448463E-3,5.082398653E-2,-1.604655683E-1
3.088829125E0,-4.762479961E-1,-4.049862027E-1,-1.156978756E-1
3.108877562E0,-5.683839321E-1,-6.443930268E-1,1.435184181E-1
3.130829125E0,-2.706656456E-1,-3.270048797E-1,4.693190455E-1
3.150829125E0,-7.693411410E-2,-7.173303049E-3,4.798433781E-1
3.170830687E0,-2.101899981E-1,6.862634420E-2,3.851941526E-1
3.192829125E0,-4.616395831E-1,-1.698903441E-1,3.555061221E-1
3.212829125E0,-4.641354084E-1,-3.995407820E-1,3.752632439E-1
3.232829125E0,-2.072578520E-1,-3.808657527E-1,3.759264648E-1
3.252829125E0,6.743951887E-2,-7.962191850E-2,3.715282381E-1
3.272836937E0,1.436755061E-1,5.391322076E-2,3.934670389E-1
3.294829125E0,7.737044245E-2,3.555235639E-2,4.013384581E-1
3.314832250E0,-2.392846346E-2,-2.324778587E-2,3.866602480E-1
3.336829125E0,-9.635962546E-2,-9.531243145E-2,3.295181692E-1
3.356829125E0,-7.586946338E-2,-1.869073063E-1,2.577153146E-1
3.376829125E0,-5.323254038E-3,-2.291442752E-1,2.041511685E-1
3.396829125E0,5.030038953E-2,-2.394940853E-1,2.204699963E-1
3.416829125E0,1.032187715E-1,-2.224945724E-1,2.329665422E-1
3.436829125E0,1.405164599E-1,-1.886875480E-1,2.264564633E-1
3.456833812E0,1.610764414E-1,-1.348790377E-1,1.869247556E-1
3.478829125E0,1.778490543E-1,-9.534733742E-2,1.478293836E-1
3.498835375E0,1.136383861E-1,-1.396612525E-1,6.147049740E-2
3.520830687E0,-1.642354764E-2,-2.705260217E-1,-5.194099993E-2
3.542829125E0,-1.520007253E-1,-3.534291685E-1,-1.299572140E-1
3.562829125E0,-1.952499896E-1,-2.167175263E-1,-1.288052946E-1
3.582829125E0,-1.616698503E-1,7.888887823E-2,-3.040363453E-2
3.602829125E0,-9.093165398E-2,1.408655196E-1,7.435102481E-3
3.622836937E0,-5.064945295E-2,-1.329940856E-1,-9.601055831E-2
3.644830687E0,-4.206243530E-2,-2.832494974E-1,-2.486745119E-1
3.664830687E0,-2.569124661E-2,-3.149621189E-1,-2.595653534E-1
3.686829125E0,2.772630155E-1,-2.188119292E-1,-6.853908300E-2
3.706829125E0,6.777637005E-1,1.080533341E-1,4.218460619E-2
3.726829125E0,6.983062029E-1,2.522873282E-1,-7.766715437E-2
3.746829125E0,2.227389216E-1,1.623156108E-2,-2.419724464E-1
3.766861937E0,-2.627069652E-1,-2.495646328E-1,-2.853613198E-1
3.788829125E0,-3.582637310E-1,-2.372426093E-1,-2.453932911E-1
3.808829125E0,-1.464505792E-1,3.352777660E-2,-1.693492979E-1
3.828843187E0,3.940953314E-2,1.869247556E-1,-9.559167922E-2
3.850830687E0,1.014734432E-1,1.219461560E-1,-4.537856206E-2
3.872829125E0,1.356818974E-1,3.675663471E-2,-3.728023171E-2
3.892829125E0,1.657364666E-1,6.852162629E-2,-2.611012571E-2
3.912829125E0,1.759990007E-1,1.005309671E-1,-1.883210242E-2
3.932829125E0,7.649777830E-2,1.478817463E-1,-1.726130582E-2
3.952829125E0,-1.223126724E-1,1.169370562E-1,4.468042869E-3
3.972829125E0,-3.134436905E-1,3.775146976E-2,7.330382941E-4
3.992829125E0,-4.022460282E-1,6.213372108E-3,-9.354964830E-3
4.012829125E0,-3.792774975E-1,-7.033676840E-3,1.176351868E-2
4.032830687E0,-2.515892088E-1,1.799434423E-2,8.815658092E-2
4.052830687E0,-5.351179466E-2,1.602735817E-1,1.701696068E-1
4.074830687E0,1.287005842E-1,3.683517277E-1,2.239082903E-1
4.094830687E0,1.566781998E-1,5.180311799E-1,2.258106917E-1
4.116830687E0,8.342673630E-2,5.843013525E-1,1.594009250E-1
4.138830687E0,3.541272879E-2,5.649805069E-1,2.082177810E-2
4.160830687E0,1.075646430E-1,5.747020245E-1,-7.330382615E-2
4.182829125E0,2.874033749E-1,7.863057256E-1,-2.227040194E-2
4.202829125E0,3.199886680E-1,9.400343299E-1,3.352777660E-2
4.222829125E0,1.293812543E-1,8.739910722E-1,-4.017747939E-2
4.242829125E0,-1.054702476E-1,5.078384280E-1,-9.508553892E-2
4.262829125E0,-1.112996489E-1,7.583455741E-2,4.007275775E-2
4.282829125E0,1.960528344E-1,6.611306965E-2,2.551147640E-1
4.302829125E0,4.884653091E-1,4.433310926E-1,3.182607889E-1
4.322829125E0,5.663768053E-1,6.538177729E-1,2.843839526E-1
4.342829125E0,3.849672675E-1,6.098878384E-1,2.822372019E-1
4.362829125E0,-3.347541392E-2,3.435331583E-1,2.918713987E-1
4.382829125E0,-4.138699174E-1,2.094394993E-3,3.096039593E-1
4.402829125E0,-4.660901725E-1,-1.371479779E-1,2.773328125E-1
4.422830687E0,-2.827607989E-1,-1.027300805E-1,2.191435397E-1
4.444829125E0,-7.885397226E-2,3.279473633E-2,1.568701863E-1
4.464829125E0,-3.366042078E-1,-2.894977629E-1,9.930923581E-2
4.484829125E0,-4.066268206E-1,-6.026796699E-1,-3.319616243E-2
4.504829125E0,-2.273989469E-1,-5.897118449E-1,-9.098401666E-2
4.524833812E0,1.823345423E-1,-2.623404264E-1,-1.766796857E-1
4.546829125E0,5.038241744E-1,-9.183922410E-2,-2.119527906E-1
4.566854125E0,4.866327047E-1,-2.040638924E-1,-3.736575246E-1
4.588838500E0,1.831897646E-1,-5.716651678E-1,-2.362826765E-1
4.608844750E0,-1.492780149E-1,-5.564807653E-1,-1.399230510E-1
4.630829125E0,-3.367089033E-1,-4.392993748E-1,-1.857903004E-1
4.650829125E0,-3.719471097E-1,-3.333753347E-1,-2.166826278E-1
4.670830687E0,-3.407929838E-1,-2.293711752E-1,-1.808335632E-1
4.690833812E0,-3.191159964E-1,-2.750289738E-1,-1.351931989E-1
4.712829125E0,-3.049788177E-1,-2.903355062E-1,-1.705012172E-1
4.732829125E0,-2.613804936E-1,-4.893903062E-2,-1.485275179E-1
4.752829125E0,-1.884257495E-1,1.785297245E-1,-5.047492310E-2
4.772830687E0,-1.086118370E-1,4.906120524E-2,-8.107054234E-2
4.792830687E0,-9.990264475E-2,-1.673596203E-1,-2.652900517E-1
4.814829125E0,-9.245008975E-2,-3.684913516E-1,-3.977256417E-1
4.834830687E0,1.337969452E-1,-3.846705556E-1,-3.378259242E-1
4.856833812E0,7.644541860E-1,-1.502728462E-2,-1.394343525E-1
4.878832250E0,1.227018833E0,3.165154457E-1,-1.498888731E-1
4.898858812E0,1.099592328E0,3.565533161E-1,-2.946464717E-1
4.920830687E0,5.501278043E-1,1.201659217E-1,-3.283662498E-1
4.940832250E0,1.137605608E-1,-1.059763953E-1,-3.138974607E-1
4.962830687E0,-9.323548526E-2,-8.368853480E-2,-3.203377426E-1
4.982830687E0,-1.501855850E-1,2.923426405E-2,-3.782128394E-1
5.004830687E0,-1.489464045E-1,-4.153883550E-3,-4.296302497E-1
5.026829125E0,-2.925171889E-2,-1.265363693E-1,-3.856654167E-1
5.046830687E0,1.148426607E-1,-8.600982279E-2,-3.667460382E-1
5.066849437E0,1.917767823E-1,6.888814270E-2,-3.215245605E-1
5.088832250E0,8.761552721E-2,2.194577008E-1,-2.278876454E-1
5.108841625E0,-1.050688177E-1,2.299994826E-1,-1.226268336E-1
5.130830687E0,-2.801602483E-1,2.806838453E-1,-5.427974090E-2
5.150830687E0,-3.247010410E-1,3.677408695E-1,1.213003788E-2
5.170830687E0,-2.027199864E-1,5.305277109E-1,1.241452694E-1
5.190830687E0,3.450515866E-2,7.837750316E-1,2.470338941E-1
5.210830687E0,2.375218570E-1,1.089451909E0,3.676187098E-1
5.230830687E0,3.626968563E-1,1.396595001E0,3.815115094E-1
5.250830687E0,4.495618939E-1,1.725572109E0,3.279997110E-1
5.272830687E0,3.763104379E-1,1.651814461E0,2.110103071E-1
5.292830687E0,1.443910897E-1,1.064144731E0,-9.400343150E-2
5.312830687E0,5.265658349E-2,7.465645671E-1,-3.243345320E-1
5.332830687E0,-2.446253449E-1,1.969604045E-1,-4.248131514E-1
5.352835375E0,-3.189763725E-1,1.255589873E-1,-5.872509480E-1
5.374830687E0,-2.256536186E-1,1.895427555E-1,-5.504419208E-1
5.396832250E0,-2.339090258E-1,-5.496216416E-1,-1.756673902E-1
5.418830687E0,-2.134537697E-1,-1.060217738E0,3.437426090E-1
5.438843187E0,7.489208132E-2,-8.708843589E-1,6.358234286E-1
5.460830687E0,3.696781993E-1,-2.443460971E-1,5.301437378E-1
5.480833812E0,2.572440803E-1,-3.258529678E-2,3.076666296E-1
5.502829125E0,-1.752834171E-1,-4.346219003E-1,1.998052895E-1
5.522829125E0,-5.276828408E-1,-9.428443313E-1,2.527934909E-1
5.542829125E0,-5.755921602E-1,-1.408882141E0,5.055869818E-1
5.562830687E0,-4.147076905E-1,-1.701608777E0,9.880657792E-1
5.584830687E0,-2.236988544E-1,-1.662583232E0,1.243843794E0
5.604835375E0,-1.303760987E-2,-1.574810624E0,1.259865880E0
5.626830687E0,1.736777127E-1,-1.215551972E0,1.058210611E0
5.646830687E0,2.626720369E-1,-6.840643287E-1,7.633721232E-1
5.666849437E0,1.189267337E-1,-8.143706620E-2,4.171162248E-1
5.688830687E0,-1.396263391E-1,4.221427739E-1,1.992642432E-1
5.708836937E0,-3.040538132E-1,4.558450878E-1,-6.654940546E-2
5.728838500E0,-5.910382867E-1,-4.180936217E-1,-3.961024582E-1
5.748843187E0,-8.588241339E-1,2.350958437E-2,-1.710946262E-1
5.770835375E0,-8.025547266E-1,8.799950033E-2,-8.339183033E-2
5.792830687E0,-2.279923558E-1,3.546683490E-1,-3.560471535E-2
5.812838500E0,3.797836602E-2,4.256159961E-1,5.899212882E-2
5.834830687E0,-4.823741019E-1,-2.686236203E-1,-6.574655324E-2
5.856829125E0,-8.900306225E-1,-5.653296113E-1,-1.577952206E-1
5.876830687E0,-6.911329031E-1,5.897467583E-2,-1.009672955E-1
5.896830687E0,-4.288448393E-1,3.826459944E-1,1.661553420E-2
5.918833812E0,-5.337914824E-1,4.241499007E-1,1.301143020E-1
5.940830687E0,-7.443829179E-1,2.142042518E-1,1.244419739E-1
5.960838500E0,-4.447098970E-1,4.889365435E-1,7.197737694E-2
5.982830687E0,2.212379426E-1,8.533089161E-1,1.071981192E-1
6.002830687E0,4.762305319E-1,5.931676030E-1,1.528908405E-2
6.022830687E0,3.113318384E-1,-1.234122291E-1,-2.508387268E-1
6.042830687E0,2.015680820E-1,-4.878893495E-1,-7.858519554E-1
6.062830687E0,3.880390525E-1,-5.328839421E-1,-1.181553006E0
6.084830687E0,5.950525403E-1,-4.026125371E-1,-1.097567797E0
6.104830687E0,5.816309452E-1,-4.772951901E-1,-7.844033241E-1
6.124830687E0,4.151090980E-1,-5.218185186E-1,-5.688202381E-1
6.146829125E0,2.164033800E-1,-2.868448496E-1,-4.980122447E-1
6.166849437E0,2.301391214E-1,-1.953372508E-1,-3.131120801E-1
6.188836937E0,4.368908107E-1,-4.562814236E-1,-1.990548074E-1
6.210830687E0,4.732460380E-1,-5.154830217E-1,-2.099281996E-1
6.230830687E0,2.247111350E-1,-1.072504818E-1,-1.465203911E-1
6.250830687E0,-6.724753231E-2,2.873161137E-1,-3.380702808E-2
6.270830687E0,-6.035348400E-2,3.545112908E-1,1.919862255E-2
6.290830687E0,4.286528751E-2,2.362477630E-1,7.841764390E-2
6.310830687E0,3.356268257E-2,1.359960586E-1,1.299746633E-1
6.330830687E0,5.930628628E-2,-5.696754530E-2,8.482300490E-2
6.350830687E0,8.489281684E-2,-1.363800317E-1,4.000294581E-2
6.370830687E0,5.211552978E-2,8.204792440E-2,3.888593614E-2
6.390830687E0,1.167625282E-2,2.946464717E-1,6.393141299E-2
6.412830687E0,-1.820378378E-2,1.559102684E-1,9.248499572E-2
6.432830687E0,-2.909463830E-2,-9.313076735E-2,1.110029370E-1
6.452830687E0,-1.041961536E-1,-3.971496820E-1,2.090729922E-1
6.474829125E0,-2.509608865E-1,-6.565230489E-1,1.551946700E-1
6.494830687E0,-1.736777127E-1,-8.017344475E-1,7.970918715E-2
6.514830687E0,3.364994749E-2,-4.482878149E-1,1.896649301E-1
6.536830687E0,2.686934471E-1,8.333947510E-2,3.326772153E-1
6.556830687E0,1.773429066E-1,-8.051203936E-2,3.690673113E-1
6.576830687E0,-3.768165782E-2,-3.686135411E-1,3.344923556E-1
6.598830687E0,-2.941228747E-1,2.851868048E-2,3.229033649E-1
6.618830687E0,-4.420046210E-1,4.764923453E-1,3.404613733E-1
6.638838500E0,-4.872610271E-1,6.081250906E-1,4.081103504E-1
6.660830687E0,-3.648087084E-1,2.973866463E-1,4.738045335E-1
6.680830687E0,-1.271297783E-1,-9.988519549E-2,4.711516201E-1
6.702830687E0,6.272713095E-2,-3.135483861E-1,4.919210374E-1
6.724830687E0,8.902924508E-2,-3.259925842E-1,4.944866896E-1
6.746830687E0,-2.836159989E-2,-8.981464058E-2,4.055970609E-1
6.766863500E0,-1.798038185E-1,1.033583954E-1,3.244392574E-1
6.788841625E0,-1.933650225E-1,6.455972791E-2,3.290818334E-1
6.810830687E0,-6.679374725E-2,-1.296779662E-1,2.597748041E-1
6.830830687E0,4.305727407E-2,-1.608669907E-1,1.322436035E-1
6.850830687E0,9.738937020E-2,5.600761622E-2,4.361577705E-2
6.870830687E0,1.214749143E-1,2.481509149E-1,-2.809980139E-2
6.890830687E0,1.476897597E-1,2.011841089E-1,-1.023112014E-1
6.912830687E0,1.015781611E-1,-1.802925020E-2,-2.180788964E-1
6.932830687E0,3.272492439E-2,-1.286656708E-1,-2.791130543E-1
6.952830687E0,4.579744115E-2,-1.032711342E-1,-2.439795732E-1
6.974829125E0,1.644798219E-1,4.904375412E-3,-2.419549972E-1
6.994830687E0,1.776919663E-1,1.799085438E-1,-2.118131518E-1
7.014830687E0,-3.991568089E-2,1.299223155E-1,-1.225744709E-1
7.036830687E0,-5.235289335E-1,-4.103792608E-1,-1.714960486E-1
7.058832250E0,-7.567747831E-1,-5.625894070E-1,-3.145257831E-1
7.078832250E0,-3.485073447E-1,-1.660157144E-1,-3.003537059E-1
7.100872875E0,2.838603556E-1,7.965682447E-2,-7.782422751E-2
7.122830687E0,5.395510793E-1,-3.004409671E-1,4.731587693E-2
7.142830687E0,5.944765806E-1,-6.115982533E-1,-1.044754088E-1
7.162830687E0,4.548502564E-1,-4.995830357E-1,-3.322234154E-1
7.182830687E0,2.354449183E-1,-2.075196430E-2,-4.382521808E-1
7.202830687E0,8.787732571E-2,4.119675159E-1,-4.931427836E-1
7.224830687E0,7.113961875E-2,4.314628541E-1,-5.532519221E-1
7.246830687E0,1.257858723E-1,1.780061275E-1,-5.591860414E-1
7.266863500E0,1.896998286E-1,3.988077492E-2,-4.555833042E-1
7.288830687E0,1.333606094E-1,4.153883550E-3,-3.165852726E-1
7.308830687E0,-8.484045416E-2,-4.656538367E-2,-2.597922683E-1
7.328830687E0,-3.694163859E-1,-7.068583276E-3,-2.504896522E-1
7.348846312E0,-5.343325734E-1,2.437875867E-1,-2.023883760E-1
7.370830687E0,-3.894702196E-1,5.954539776E-1,-1.241278127E-1
7.390830687E0,-2.812598050E-1,5.720316768E-1,-1.984439418E-2
7.410830687E0,-3.065147102E-1,4.425631464E-1,1.355073601E-1
7.430830687E0,-3.161664009E-1,4.593532085E-1,3.823492825E-1
7.450830687E0,-1.312836707E-1,5.027246475E-1,4.764399827E-1
7.470830687E0,9.478883445E-2,3.376688361E-1,4.611334503E-1
7.490830687E0,2.432116270E-1,1.066396199E-2,4.405210912E-1
7.510830687E0,3.366391063E-1,-3.524692357E-1,4.140444696E-1
7.530830687E0,3.200235665E-1,-7.394087315E-1,2.960253060E-1
7.550830687E0,1.262047589E-1,-9.418843985E-1,1.626821458E-1
7.570830687E0,-4.101523664E-3,-8.999441266E-1,1.314407438E-1
7.590830687E0,-1.309171468E-1,-8.219453692E-1,8.885471523E-2
7.610830687E0,-4.009195864E-1,-7.758861184E-1,6.679374725E-2
7.630830687E0,-7.183077335E-1,-2.947860956E-1,1.092227027E-1
7.650830687E0,-7.397927046E-1,1.136732921E-1,-2.247984149E-2
7.670830687E0,-7.634244561E-1,4.721115530E-1,-4.850269854E-2
7.690830687E0,-8.585798144E-1,7.750832438E-1,1.401499361E-1
7.710830687E0,-7.411889434E-1,6.511998177E-1,1.828930527E-1
7.730830687E0,-2.492679209E-1,4.436801374E-1,1.333955079E-1
7.750830687E0,1.769763827E-1,2.248682231E-1,1.804146916E-1
7.770830687E0,3.198141456E-1,3.961897455E-3,2.709099948E-1
7.790830687E0,3.481233716E-1,-1.193456128E-1,3.219957948E-1
7.810830687E0,3.392221928E-1,-1.871516556E-1,3.044028878E-1
7.830830687E0,2.699675262E-1,-1.733461022E-1,2.166128159E-1
7.850830687E0,2.108357698E-1,-1.737126261E-1,1.465203911E-1
7.870830687E0,1.903281510E-1,-1.636595279E-1,1.288576573E-1
7.890830687E0,1.498190612E-1,-1.654048562E-1,9.133307636E-2
7.910830687E0,8.895943314E-2,-2.259503305E-1,4.956734926E-2
7.930830687E0,-3.527310491E-2,-2.943672240E-1,-3.794345632E-2
7.950830687E0,-1.470789015E-1,-5.278050303E-1,-1.372876018E-1
7.970830687E0,-1.070584953E-1,-6.001139879E-1,-1.168672442E-1
