"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
2.960438125E0,3.137500000E1,6.937500000E0,-3.593750000E1
2.980441250E0,3.206250000E1,6.500000000E0,-3.512500000E1
3.010441250E0,3.262500000E1,6.562500000E0,-3.468750000E1
3.040438125E0,3.231250000E1,6.625000000E0,-3.450000000E1
3.060438125E0,3.256250000E1,7.000000000E0,-3.431250000E1
3.080438125E0,3.243750000E1,7.187500000E0,-3.450000000E1
3.100438125E0,3.212500000E1,7.500000000E0,-3.468750000E1
3.120438125E0,3.200000000E1,7.562500000E0,-3.550000000E1
3.140438125E0,3.181250000E1,7.500000000E0,-3.600000000E1
3.160438125E0,3.206250000E1,7.187500000E0,-3.606250000E1
3.180438125E0,3.231250000E1,7.000000000E0,-3.618750000E1
3.200438125E0,3.218750000E1,7.000000000E0,-3.650000000E1
3.220438125E0,3.187500000E1,7.000000000E0,-3.612500000E1
3.240438125E0,3.162500000E1,7.000000000E0,-3.637500000E1
3.260441250E0,3.131250000E1,6.812500000E0,-3.643750000E1
3.290438125E0,3.162500000E1,6.562500000E0,-3.587500000E1
3.310444375E0,3.143750000E1,6.375000000E0,-3.631250000E1
3.340438125E0,3.175000000E1,6.062500000E0,-3.637500000E1
3.360438125E0,3.162500000E1,5.750000000E0,-3.656250000E1
3.380438125E0,3.100000000E1,5.562500000E0,-3.675000000E1
3.400438125E0,3.106250000E1,5.562500000E0,-3.650000000E1
3.420438125E0,3.056250000E1,5.375000000E0,-3.656250000E1
3.440438125E0,3.050000000E1,5.375000000E0,-3.662500000E1
3.460442812E0,3.068750000E1,5.375000000E0,-3.668750000E1
3.490439687E0,3.100000000E1,4.812500000E0,-3.668750000E1
3.520438125E0,3.100000000E1,4.250000000E0,-3.687500000E1
3.540438125E0,3.075000000E1,4.562500000E0,-3.706250000E1
3.560439687E0,3.006250000E1,4.500000000E0,-3.700000000E1
3.590439687E0,3.000000000E1,4.812500000E0,-3.706250000E1
3.610445937E0,3.012500000E1,4.937500000E0,-3.693750000E1
3.640438125E0,3.012500000E1,5.062500000E0,-3.718750000E1
3.660438125E0,2.975000000E1,5.250000000E0,-3.743750000E1
3.680438125E0,2.962500000E1,5.500000000E0,-3.806250000E1
3.700438125E0,2.956250000E1,5.312500000E0,-3.831250000E1
3.720438125E0,2.987500000E1,4.750000000E0,-3.837500000E1
3.740438125E0,3.031250000E1,4.062500000E0,-3.818750000E1
3.760438125E0,3.031250000E1,4.375000000E0,-3.825000000E1
3.780438125E0,2.950000000E1,4.750000000E0,-3.806250000E1
3.800438125E0,2.918750000E1,5.000000000E0,-3.831250000E1
3.820438125E0,2.918750000E1,5.437500000E0,-3.837500000E1
3.840438125E0,2.912500000E1,5.437500000E0,-3.800000000E1
3.860438125E0,2.937500000E1,5.312500000E0,-3.812500000E1
3.880438125E0,2.975000000E1,5.437500000E0,-3.768750000E1
3.900438125E0,2.981250000E1,5.312500000E0,-3.787500000E1
3.920438125E0,2.993750000E1,5.125000000E0,-3.800000000E1
3.940439687E0,3.012500000E1,5.062500000E0,-3.781250000E1
3.970456875E0,3.018750000E1,5.187500000E0,-3.800000000E1
4.000438125E0,2.987500000E1,5.625000000E0,-3.775000000E1
4.020439687E0,2.993750000E1,5.625000000E0,-3.787500000E1
4.040439687E0,2.981250000E1,5.937500000E0,-3.775000000E1
4.070458437E0,3.000000000E1,5.875000000E0,-3.762500000E1
4.100439687E0,3.056250000E1,5.750000000E0,-3.731250000E1
4.120439687E0,3.100000000E1,5.687500000E0,-3.662500000E1
4.150438125E0,3.156250000E1,5.375000000E0,-3.612500000E1
4.170456875E0,3.200000000E1,5.250000000E0,-3.587500000E1
4.200438125E0,3.250000000E1,5.062500000E0,-3.518750000E1
4.220438125E0,3.325000000E1,4.875000000E0,-3.468750000E1
4.240438125E0,3.362500000E1,4.937500000E0,-3.406250000E1
4.260438125E0,3.368750000E1,5.125000000E0,-3.387500000E1
4.280438125E0,3.393750000E1,4.625000000E0,-3.381250000E1
4.300438125E0,3.418750000E1,4.000000000E0,-3.343750000E1
4.320438125E0,3.443750000E1,3.500000000E0,-3.281250000E1
4.340438125E0,3.512500000E1,3.187500000E0,-3.193750000E1
4.360438125E0,3.537500000E1,2.812500000E0,-3.156250000E1
4.380438125E0,3.568750000E1,3.000000000E0,-3.150000000E1
4.400438125E0,3.556250000E1,3.000000000E0,-3.156250000E1
4.420438125E0,3.537500000E1,2.812500000E0,-3.181250000E1
4.440438125E0,3.506250000E1,2.500000000E0,-3.200000000E1
4.460438125E0,3.518750000E1,2.625000000E0,-3.200000000E1
4.480438125E0,3.506250000E1,2.812500000E0,-3.231250000E1
4.500438125E0,3.481250000E1,2.875000000E0,-3.300000000E1
4.520442812E0,3.456250000E1,3.375000000E0,-3.343750000E1
4.550438125E0,3.462500000E1,3.187500000E0,-3.350000000E1
4.570463125E0,3.462500000E1,2.875000000E0,-3.356250000E1
4.600438125E0,3.375000000E1,3.062500000E0,-3.412500000E1
4.620444375E0,3.318750000E1,3.375000000E0,-3.468750000E1
4.650438125E0,3.243750000E1,4.000000000E0,-3.506250000E1
4.670456875E0,3.225000000E1,4.562500000E0,-3.525000000E1
4.700438125E0,3.231250000E1,5.250000000E0,-3.543750000E1
4.720441250E0,3.218750000E1,5.312500000E0,-3.531250000E1
4.750438125E0,3.231250000E1,5.625000000E0,-3.550000000E1
4.770475625E0,3.225000000E1,5.687500000E0,-3.518750000E1
4.800438125E0,3.181250000E1,6.000000000E0,-3.562500000E1
4.820439687E0,3.137500000E1,6.562500000E0,-3.600000000E1
4.840439687E0,3.087500000E1,6.500000000E0,-3.618750000E1
4.860442812E0,3.087500000E1,6.187500000E0,-3.643750000E1
4.890439687E0,3.131250000E1,4.937500000E0,-3.656250000E1
4.910442812E0,3.162500000E1,4.312500000E0,-3.675000000E1
4.940439687E0,3.125000000E1,4.187500000E0,-3.650000000E1
4.960441250E0,3.118750000E1,4.437500000E0,-3.612500000E1
4.990438125E0,3.131250000E1,4.937500000E0,-3.556250000E1
5.010445937E0,3.112500000E1,5.187500000E0,-3.550000000E1
5.040439687E0,3.150000000E1,5.500000000E0,-3.581250000E1
5.060442812E0,3.162500000E1,5.562500000E0,-3.606250000E1
5.090439687E0,3.150000000E1,5.750000000E0,-3.581250000E1
5.110442812E0,3.168750000E1,6.062500000E0,-3.575000000E1
5.140438125E0,3.200000000E1,6.625000000E0,-3.518750000E1
5.160442812E0,3.218750000E1,6.875000000E0,-3.500000000E1
5.190439687E0,3.325000000E1,6.812500000E0,-3.450000000E1
5.210439687E0,3.387500000E1,6.375000000E0,-3.400000000E1
5.240438125E0,3.500000000E1,5.562500000E0,-3.275000000E1
5.260439687E0,3.612500000E1,5.187500000E0,-3.143750000E1
5.290439687E0,3.725000000E1,4.687500000E0,-2.956250000E1
5.310439687E0,3.781250000E1,4.687500000E0,-2.906250000E1
5.330439687E0,3.800000000E1,4.812500000E0,-2.856250000E1
5.360438125E0,3.818750000E1,5.562500000E0,-2.887500000E1
5.380438125E0,3.875000000E1,6.187500000E0,-2.881250000E1
5.400441250E0,3.868750000E1,6.562500000E0,-2.900000000E1
5.430438125E0,3.806250000E1,6.500000000E0,-2.987500000E1
5.450438125E0,3.762500000E1,6.062500000E0,-3.043750000E1
5.470458437E0,3.718750000E1,5.375000000E0,-3.037500000E1
5.500444375E0,3.693750000E1,4.937500000E0,-3.093750000E1
5.530438125E0,3.662500000E1,5.375000000E0,-3.168750000E1
5.550439687E0,3.587500000E1,5.625000000E0,-3.256250000E1
5.570456875E0,3.481250000E1,5.312500000E0,-3.356250000E1
5.600445937E0,3.312500000E1,4.062500000E0,-3.500000000E1
5.630439687E0,3.162500000E1,2.937500000E0,-3.618750000E1
5.650439687E0,3.093750000E1,2.437500000E0,-3.681250000E1
5.670458437E0,3.087500000E1,1.937500000E0,-3.706250000E1
5.700439687E0,3.137500000E1,1.750000000E0,-3.712500000E1
5.730438125E0,3.162500000E1,2.250000000E0,-3.681250000E1
5.750439687E0,3.143750000E1,2.687500000E0,-3.687500000E1
5.770472500E0,3.143750000E1,3.500000000E0,-3.675000000E1
5.800438125E0,3.143750000E1,4.250000000E0,-3.637500000E1
5.820439687E0,3.156250000E1,3.937500000E0,-3.637500000E1
5.840447500E0,3.162500000E1,4.250000000E0,-3.643750000E1
5.870458437E0,3.143750000E1,5.375000000E0,-3.643750000E1
5.900439687E0,3.162500000E1,5.750000000E0,-3.618750000E1
5.930438125E0,3.187500000E1,6.312500000E0,-3.550000000E1
5.950442812E0,3.175000000E1,6.750000000E0,-3.550000000E1
5.970458437E0,3.231250000E1,6.875000000E0,-3.512500000E1
6.000438125E0,3.312500000E1,6.875000000E0,-3.487500000E1
6.020439687E0,3.337500000E1,6.375000000E0,-3.487500000E1
6.040439687E0,3.331250000E1,6.250000000E0,-3.518750000E1
6.060439687E0,3.256250000E1,6.875000000E0,-3.593750000E1
6.080439687E0,3.231250000E1,7.187500000E0,-3.593750000E1
6.110439687E0,3.150000000E1,7.375000000E0,-3.618750000E1
6.130439687E0,3.093750000E1,7.625000000E0,-3.618750000E1
6.160438125E0,3.018750000E1,7.875000000E0,-3.625000000E1
6.180439687E0,3.000000000E1,8.000000000E0,-3.681250000E1
6.210438125E0,2.950000000E1,7.750000000E0,-3.750000000E1
6.230438125E0,2.968750000E1,7.562500000E0,-3.787500000E1
6.250439687E0,2.975000000E1,7.625000000E0,-3.762500000E1
6.270472500E0,2.993750000E1,7.937500000E0,-3.712500000E1
6.300439687E0,2.993750000E1,8.062500000E0,-3.687500000E1
6.330439687E0,3.000000000E1,7.875000000E0,-3.693750000E1
6.360438125E0,2.981250000E1,7.812500000E0,-3.706250000E1
6.380438125E0,2.962500000E1,7.875000000E0,-3.731250000E1
6.400439687E0,2.975000000E1,7.625000000E0,-3.725000000E1
6.430438125E0,2.975000000E1,7.750000000E0,-3.718750000E1
6.450439687E0,2.981250000E1,7.187500000E0,-3.731250000E1
6.470458437E0,2.975000000E1,7.000000000E0,-3.725000000E1
6.500438125E0,2.931250000E1,7.125000000E0,-3.787500000E1
6.520439687E0,2.931250000E1,7.187500000E0,-3.831250000E1
6.540439687E0,2.925000000E1,6.937500000E0,-3.831250000E1
6.560439687E0,2.918750000E1,6.750000000E0,-3.850000000E1
6.580439687E0,2.887500000E1,6.500000000E0,-3.850000000E1
6.610439687E0,2.850000000E1,6.250000000E0,-3.856250000E1
6.630439687E0,2.887500000E1,6.500000000E0,-3.812500000E1
6.650439687E0,2.937500000E1,6.312500000E0,-3.743750000E1
6.670458437E0,2.950000000E1,6.375000000E0,-3.731250000E1
6.700439687E0,2.950000000E1,5.875000000E0,-3.768750000E1
6.730439687E0,2.925000000E1,5.375000000E0,-3.850000000E1
6.750439687E0,2.931250000E1,5.375000000E0,-3.893750000E1
6.770472500E0,2.943750000E1,5.500000000E0,-3.881250000E1
6.800439687E0,2.962500000E1,5.375000000E0,-3.843750000E1
6.830439687E0,2.893750000E1,5.062500000E0,-3.843750000E1
6.850439687E0,2.875000000E1,4.687500000E0,-3.818750000E1
6.870458437E0,2.881250000E1,4.687500000E0,-3.787500000E1
6.900442812E0,2.906250000E1,4.875000000E0,-3.725000000E1
6.930438125E0,2.925000000E1,5.062500000E0,-3.743750000E1
6.950438125E0,2.931250000E1,5.125000000E0,-3.750000000E1
6.970458437E0,2.937500000E1,5.062500000E0,-3.781250000E1
7.000438125E0,2.956250000E1,5.062500000E0,-3.793750000E1
7.020438125E0,2.962500000E1,5.062500000E0,-3.806250000E1
7.040439687E0,2.950000000E1,5.375000000E0,-3.818750000E1
7.070458437E0,2.881250000E1,6.437500000E0,-3.862500000E1
7.100439687E0,2.918750000E1,6.750000000E0,-3.843750000E1
7.120439687E0,2.881250000E1,6.437500000E0,-3.862500000E1
7.150438125E0,2.806250000E1,5.875000000E0,-3.918750000E1
7.170458437E0,2.737500000E1,5.875000000E0,-3.950000000E1
7.200439687E0,2.712500000E1,5.937500000E0,-3.956250000E1
7.230439687E0,2.762500000E1,6.250000000E0,-3.912500000E1
7.250439687E0,2.781250000E1,6.312500000E0,-3.868750000E1
7.270472500E0,2.800000000E1,6.500000000E0,-3.868750000E1
7.300439687E0,2.768750000E1,6.375000000E0,-3.881250000E1
7.330439687E0,2.793750000E1,6.687500000E0,-3.881250000E1
7.350439687E0,2.800000000E1,7.312500000E0,-3.868750000E1
7.370458437E0,2.806250000E1,8.062500000E0,-3.868750000E1
7.400439687E0,2.900000000E1,8.750000000E0,-3.812500000E1
7.430438125E0,2.956250000E1,8.687500000E0,-3.806250000E1
7.450439687E0,2.962500000E1,8.625000000E0,-3.756250000E1
7.470458437E0,3.006250000E1,8.312500000E0,-3.681250000E1
7.500438125E0,3.012500000E1,7.937500000E0,-3.643750000E1
7.520438125E0,2.968750000E1,7.437500000E0,-3.650000000E1
7.540439687E0,2.956250000E1,7.000000000E0,-3.693750000E1
7.560439687E0,2.887500000E1,6.812500000E0,-3.768750000E1
7.580439687E0,2.818750000E1,6.687500000E0,-3.831250000E1
7.610439687E0,2.762500000E1,6.937500000E0,-3.906250000E1
7.640438125E0,2.762500000E1,7.312500000E0,-3.937500000E1
7.660439687E0,2.768750000E1,7.875000000E0,-3.931250000E1
7.680439687E0,2.793750000E1,8.375000000E0,-3.862500000E1
7.700439687E0,2.875000000E1,8.875000000E0,-3.825000000E1
7.730439687E0,2.881250000E1,9.500000000E0,-3.750000000E1
7.750439687E0,2.906250000E1,9.312500000E0,-3.731250000E1
7.770472500E0,2.900000000E1,8.937500000E0,-3.743750000E1
7.800439687E0,2.925000000E1,8.437500000E0,-3.768750000E1
7.830439687E0,2.931250000E1,8.000000000E0,-3.762500000E1
7.860438125E0,2.931250000E1,7.812500000E0,-3.762500000E1
7.880439687E0,2.900000000E1,7.562500000E0,-3.768750000E1
7.900439687E0,2.881250000E1,7.250000000E0,-3.787500000E1
7.930456875E0,2.850000000E1,6.937500000E0,-3.837500000E1
7.960438125E0,2.812500000E1,7.000000000E0,-3.918750000E1
7.980439687E0,2.750000000E1,7.500000000E0,-3.937500000E1
8.010438125E0,2.681250000E1,7.687500000E0,-4.006250000E1
8.030438125E0,2.656250000E1,8.062500000E0,-4.006250000E1
8.050439687E0,2.625000000E1,8.687500000E0,-4.018750000E1
8.070458437E0,2.593750000E1,9.250000000E0,-4.062500000E1
8.100438125E0,2.550000000E1,1.018750000E1,-4.031250000E1
8.120439687E0,2.568750000E1,1.093750000E1,-4.012500000E1
8.150438125E0,2.550000000E1,1.187500000E1,-4.000000000E1
8.170458437E0,2.581250000E1,1.262500000E1,-3.968750000E1
8.200439687E0,2.650000000E1,1.325000000E1,-3.875000000E1
8.230439687E0,2.668750000E1,1.312500000E1,-3.825000000E1
8.250439687E0,2.650000000E1,1.281250000E1,-3.862500000E1
8.270472500E0,2.600000000E1,1.262500000E1,-3.862500000E1
8.300439687E0,2.562500000E1,1.206250000E1,-3.906250000E1
8.330439687E0,2.575000000E1,1.200000000E1,-3.868750000E1
8.350439687E0,2.581250000E1,1.168750000E1,-3.893750000E1
8.370458437E0,2.600000000E1,1.156250000E1,-3.900000000E1
8.400439687E0,2.656250000E1,1.137500000E1,-3.943750000E1
8.430438125E0,2.687500000E1,1.125000000E1,-3.975000000E1
8.450438125E0,2.731250000E1,1.112500000E1,-3.962500000E1
8.470458437E0,2.693750000E1,1.106250000E1,-3.956250000E1
8.490475625E0,2.693750000E1,1.087500000E1,-3.937500000E1
8.520438125E0,2.687500000E1,1.087500000E1,-3.956250000E1
8.540439687E0,2.675000000E1,1.093750000E1,-3.962500000E1
8.570456875E0,2.712500000E1,1.093750000E1,-3.925000000E1
8.600438125E0,2.762500000E1,1.043750000E1,-3.868750000E1
8.620439687E0,2.775000000E1,1.012500000E1,-3.856250000E1
8.650438125E0,2.756250000E1,9.375000000E0,-3.868750000E1
8.670458437E0,2.775000000E1,9.250000000E0,-3.900000000E1
8.700439687E0,2.831250000E1,9.187500000E0,-3.856250000E1
8.730439687E0,2.818750000E1,9.750000000E0,-3.825000000E1
8.750439687E0,2.806250000E1,9.562500000E0,-3.806250000E1
8.770472500E0,2.806250000E1,9.187500000E0,-3.781250000E1
8.800438125E0,2.781250000E1,8.750000000E0,-3.781250000E1
8.820438125E0,2.762500000E1,8.812500000E0,-3.793750000E1
8.840438125E0,2.793750000E1,8.875000000E0,-3.787500000E1
8.860438125E0,2.793750000E1,8.750000000E0,-3.812500000E1
8.880438125E0,2.787500000E1,8.625000000E0,-3.806250000E1
8.900438125E0,2.818750000E1,8.312500000E0,-3.787500000E1
8.920438125E0,2.837500000E1,7.937500000E0,-3.806250000E1
8.940438125E0,2.875000000E1,7.625000000E0,-3.787500000E1
8.960438125E0,2.893750000E1,7.062500000E0,-3.793750000E1
8.980439687E0,2.906250000E1,6.937500000E0,-3.831250000E1
9.010439687E0,2.912500000E1,6.750000000E0,-3.843750000E1
9.030439687E0,2.887500000E1,6.375000000E0,-3.868750000E1
9.050439687E0,2.875000000E1,6.500000000E0,-3.893750000E1
9.070458437E0,2.862500000E1,6.250000000E0,-3.900000000E1
9.100480312E0,2.862500000E1,6.000000000E0,-3.881250000E1
9.130438125E0,2.893750000E1,6.125000000E0,-3.856250000E1
9.150438125E0,2.856250000E1,6.250000000E0,-3.856250000E1
9.170458437E0,2.843750000E1,6.187500000E0,-3.893750000E1
9.200439687E0,2.825000000E1,6.375000000E0,-3.900000000E1
9.220439687E0,2.818750000E1,6.375000000E0,-3.925000000E1
9.250439687E0,2.818750000E1,7.312500000E0,-3.912500000E1
9.270472500E0,2.825000000E1,8.375000000E0,-3.900000000E1
9.300439687E0,2.850000000E1,9.250000000E0,-3.875000000E1
9.330439687E0,2.843750000E1,8.437500000E0,-3.881250000E1
9.360438125E0,2.793750000E1,7.625000000E0,-3.950000000E1
9.380438125E0,2.756250000E1,7.562500000E0,-3.975000000E1
9.400439687E0,2.800000000E1,7.750000000E0,-3.912500000E1
9.430438125E0,2.800000000E1,8.375000000E0,-3.906250000E1
9.450438125E0,2.825000000E1,8.750000000E0,-3.843750000E1
9.470458437E0,2.856250000E1,8.812500000E0,-3.793750000E1
9.500439687E0,2.875000000E1,8.812500000E0,-3.762500000E1
9.530438125E0,2.887500000E1,9.000000000E0,-3.718750000E1
9.550439687E0,2.906250000E1,8.937500000E0,-3.712500000E1
9.570456875E0,2.881250000E1,8.937500000E0,-3.731250000E1
9.600438125E0,2.887500000E1,8.750000000E0,-3.762500000E1
9.620439687E0,2.906250000E1,8.750000000E0,-3.756250000E1
9.650438125E0,2.918750000E1,8.750000000E0,-3.787500000E1
9.670458437E0,2.931250000E1,9.125000000E0,-3.806250000E1
9.700439687E0,2.956250000E1,9.000000000E0,-3.750000000E1
9.730438125E0,2.925000000E1,8.562500000E0,-3.762500000E1
9.750438125E0,2.931250000E1,8.312500000E0,-3.756250000E1
9.770472500E0,2.925000000E1,8.687500000E0,-3.756250000E1
9.800438125E0,2.906250000E1,9.250000000E0,-3.756250000E1
9.820438125E0,2.900000000E1,1.006250000E1,-3.756250000E1
9.840438125E0,2.900000000E1,1.018750000E1,-3.737500000E1
9.860438125E0,2.906250000E1,9.312500000E0,-3.712500000E1
9.880438125E0,2.906250000E1,9.062500000E0,-3.725000000E1
9.900438125E0,2.862500000E1,9.250000000E0,-3.731250000E1
9.920438125E0,2.868750000E1,8.875000000E0,-3.725000000E1
9.940438125E0,2.887500000E1,9.062500000E0,-3.750000000E1
