"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
2.195256250E1,3.211503829E1,1.189525162E2,2.373616860E1,9.134040475E-1,2.871099548E2,4.757054329E0,4.757054329E0
2.294272187E1,3.211504298E1,1.189525054E2,2.363260621E1,1.058383942E0,2.983756104E2,4.600882530E0,4.600882530E0
2.394545989E1,3.211504638E1,1.189524942E2,2.353567436E1,1.059647679E0,2.998995056E2,4.442250252E0,4.442250252E0
2.494586770E1,3.211505201E1,1.189524832E2,2.329084805E1,1.086919785E0,2.922611694E2,4.743589878E0,4.743589878E0
2.594488073E1,3.211505685E1,1.189524710E2,2.292986466E1,1.077529907E0,2.932123413E2,4.795624733E0,4.795624733E0
2.693869791E1,3.211506123E1,1.189524569E2,2.246673524E1,1.123724937E0,2.957064209E2,4.514429569E0,4.514429569E0
2.795157239E1,3.211506495E1,1.189524433E2,2.202714743E1,1.175541878E0,2.890484619E2,4.399559021E0,4.399559021E0
2.894392604E1,3.211506895E1,1.189524289E2,2.181994835E1,1.148313522E0,2.881405334E2,4.146183968E0,4.146183968E0
2.993968698E1,3.211507243E1,1.189524142E2,2.162922385E1,1.198837876E0,2.811549683E2,3.818880796E0,3.818880796E0
3.094664166E1,3.211507550E1,1.189523996E2,2.150435217E1,1.019652843E0,2.852728882E2,3.657417774E0,3.657417774E0
3.195077500E1,3.211507853E1,1.189523861E2,2.137809558E1,9.896218181E-1,2.870987549E2,3.663527012E0,3.663527012E0
3.295282083E1,3.211508146E1,1.189523734E2,2.131147133E1,1.110783100E0,2.940451965E2,3.512365818E0,3.512365818E0
3.395112239E1,3.211508323E1,1.189523606E2,2.125618423E1,1.176243186E0,2.895789795E2,3.586709261E0,3.586709261E0
3.494397916E1,3.211508535E1,1.189523471E2,2.155091533E1,1.185629129E0,2.863791809E2,3.704566479E0,3.704566479E0
3.595121927E1,3.211508801E1,1.189523332E2,2.185223718E1,1.178365707E0,2.898006897E2,3.780231476E0,3.780231476E0
3.695134687E1,3.211509035E1,1.189523234E2,2.209247108E1,1.082619786E0,3.055859680E2,4.026973248E0,4.026973248E0
3.794170104E1,3.211509423E1,1.189523140E2,2.225303760E1,1.124679685E0,3.127373962E2,4.262845516E0,4.262845516E0
3.895048593E1,3.211509904E1,1.189523051E2,2.236280859E1,1.081467152E0,2.984510803E2,4.344004631E0,4.344004631E0
3.994534947E1,3.211510340E1,1.189522973E2,2.237138978E1,9.975181818E-1,2.936342773E2,4.683116913E0,4.683116913E0
4.093726458E1,3.211510812E1,1.189522867E2,2.226446303E1,1.121827483E0,2.976654663E2,4.699999809E0,4.699999809E0
4.193726510E1,3.211511371E1,1.189522749E2,2.223979175E1,9.525923133E-1,2.969483337E2,4.699999809E0,4.699999809E0
4.294464895E1,3.211512018E1,1.189522623E2,2.219195147E1,9.573613405E-1,2.914453125E2,4.699999809E0,4.699999809E0
4.394041718E1,3.211512654E1,1.189522477E2,2.213157270E1,1.321196675E0,2.830934448E2,4.699999809E0,4.699999809E0
4.493937760E1,3.211513137E1,1.189522313E2,2.207514822E1,1.318865538E0,2.744014587E2,4.699999809E0,4.699999809E0
4.594546562E1,3.211513704E1,1.189522153E2,2.199765668E1,1.371132016E0,2.826684265E2,4.699999809E0,4.699999809E0
4.694895156E1,3.211514488E1,1.189521970E2,2.196343970E1,1.454567432E0,2.940148315E2,4.699999809E0,4.699999809E0
4.795216666E1,3.211515348E1,1.189521794E2,2.181643358E1,1.500210762E0,2.994059143E2,4.699999809E0,4.699999809E0
4.895517604E1,3.211516102E1,1.189521637E2,2.177865020E1,1.469643712E0,2.974911499E2,4.699999809E0,4.699999809E0
4.995145572E1,3.211516759E1,1.189521491E2,2.168920506E1,1.417960405E0,3.029214478E2,4.823240280E0,4.823240280E0
5.095386406E1,3.211517389E1,1.189521347E2,2.170251210E1,1.446090937E0,3.024783936E2,4.612059116E0,4.612059116E0
5.194040937E1,3.211517956E1,1.189521204E2,2.170271205E1,1.436867714E0,2.996718445E2,4.584538460E0,4.584538460E0
5.294559010E1,3.211518565E1,1.189521054E2,2.173277733E1,1.408778429E0,3.026721802E2,4.392940521E0,4.392940521E0
5.395368385E1,3.211519182E1,1.189520920E2,2.174377828E1,1.347723365E0,3.032998657E2,4.289445877E0,4.289445877E0
5.494995260E1,3.211519887E1,1.189520792E2,2.156980768E1,1.332464337E0,2.993123169E2,4.412957191E0,4.412957191E0
5.594287603E1,3.211520649E1,1.189520641E2,2.137631684E1,1.352832675E0,2.998340454E2,4.641352177E0,4.641352177E0
5.695005832E1,3.211521481E1,1.189520511E2,2.115232212E1,1.089029670E0,3.019380188E2,4.647500038E0,4.647500038E0
5.793715833E1,3.211522295E1,1.189520362E2,2.093803323E1,1.103476048E0,3.044660339E2,4.670935154E0,4.670935154E0
5.894399895E1,3.211523068E1,1.189520219E2,2.068114279E1,1.388005853E0,3.033318481E2,4.752225399E0,4.752225399E0
5.994013749E1,3.211523842E1,1.189520091E2,2.049459350E1,1.339770794E0,3.062062378E2,4.774116516E0,4.774116516E0
6.094691926E1,3.211524591E1,1.189519973E2,2.035128455E1,1.262488842E0,3.065942383E2,4.539867401E0,4.539867401E0
6.193927187E1,3.211525299E1,1.189519854E2,2.015902669E1,1.284970999E0,3.081121216E2,4.520156384E0,4.520156384E0
6.295142864E1,3.211526008E1,1.189519746E2,2.001727757E1,1.204916000E0,3.134593506E2,4.843293667E0,4.843293667E0
6.394320207E1,3.211526845E1,1.189519627E2,1.991158785E1,1.290533781E0,3.209801331E2,4.879571438E0,4.879571438E0
6.494046978E1,3.211527428E1,1.189519508E2,1.973101498E1,1.311069846E0,2.956957397E2,4.699999809E0,4.699999809E0
6.594495676E1,3.211528141E1,1.189519379E2,1.967183512E1,1.343842506E0,2.992195740E2,4.699999809E0,4.699999809E0
6.694316353E1,3.211528801E1,1.189519263E2,1.950897911E1,1.271673441E0,3.151902161E2,4.699999809E0,4.699999809E0
6.794488124E1,3.211529606E1,1.189519154E2,1.953552242E1,1.209406376E0,3.152895813E2,4.699999809E0,4.699999809E0
6.895236041E1,3.211530395E1,1.189519045E2,1.951526088E1,1.268028140E0,3.043493652E2,4.699999809E0,4.699999809E0
6.994256822E1,3.211531054E1,1.189518925E2,1.940809553E1,1.039260626E0,3.007641907E2,4.699999809E0,4.699999809E0
7.094230259E1,3.211531626E1,1.189518813E2,1.914208012E1,9.800299406E-1,2.966661987E2,4.699999809E0,4.699999809E0
7.195348905E1,3.211532241E1,1.189518709E2,1.915984568E1,1.156541824E0,3.030521851E2,4.699999809E0,4.699999809E0
7.293929218E1,3.211532942E1,1.189518603E2,1.912898825E1,1.248968601E0,3.156833801E2,4.699999809E0,4.699999809E0
7.394980572E1,3.211533649E1,1.189518518E2,1.911451041E1,1.191853523E0,3.168791199E2,4.699999809E0,4.699999809E0
7.494727551E1,3.211534296E1,1.189518442E2,1.924785095E1,1.150653481E0,3.168716736E2,4.699999809E0,4.699999809E0
7.594208697E1,3.211534969E1,1.189518368E2,1.929594150E1,1.121456504E0,3.162980652E2,4.699999809E0,4.699999809E0
7.693122134E1,3.211535641E1,1.189518304E2,1.941120446E1,1.137434721E0,3.173063660E2,4.699999809E0,4.699999809E0
7.794436666E1,3.211536213E1,1.189518212E2,1.946362186E1,1.160445333E0,3.038699646E2,4.699999809E0,4.699999809E0
7.894604166E1,3.211536716E1,1.189518116E2,1.923156536E1,1.128617048E0,3.051128540E2,4.699999809E0,4.699999809E0
7.993849530E1,3.211537313E1,1.189518019E2,1.926377226E1,1.125203729E0,3.079178467E2,4.699999809E0,4.699999809E0
8.094359374E1,3.211537731E1,1.189517946E2,1.927129146E1,8.215177655E-1,3.088749084E2,4.699999809E0,4.699999809E0
8.195081770E1,3.211538419E1,1.189517841E2,1.933752314E1,8.489158750E-1,3.059103394E2,4.699999809E0,4.699999809E0
8.294554947E1,3.211539181E1,1.189517737E2,1.925344143E1,1.067683578E0,3.050724487E2,4.699999809E0,4.699999809E0
8.395179738E1,3.211539916E1,1.189517622E2,1.924527044E1,1.158916712E0,3.009929199E2,4.699999809E0,4.699999809E0
8.494069374E1,3.211540528E1,1.189517523E2,1.912435600E1,1.081382632E0,3.038653870E2,4.699999809E0,4.699999809E0
8.594044322E1,3.211541299E1,1.189517443E2,1.905826099E1,1.136226296E0,3.198520203E2,4.699999809E0,4.699999809E0
8.694018436E1,3.211542138E1,1.189517366E2,1.889082467E1,1.126995206E0,3.234248657E2,4.699999809E0,4.699999809E0
8.794230155E1,3.211542919E1,1.189517297E2,1.870614473E1,1.072205782E0,3.131954346E2,4.699999809E0,4.699999809E0
8.893719009E1,3.211543550E1,1.189517238E2,1.841572718E1,1.069707513E0,3.120285645E2,4.690463066E0,4.690463066E0
8.993620832E1,3.211544143E1,1.189517162E2,1.833993135E1,1.155610561E0,3.091064453E2,4.566333771E0,4.566333771E0
9.093982134E1,3.211544724E1,1.189517072E2,1.840559489E1,1.149736166E0,3.010737305E2,4.505795479E0,4.505795479E0
9.194675624E1,3.211545275E1,1.189516966E2,1.853839200E1,1.136982918E0,3.016979065E2,4.150422096E0,4.150422096E0
9.295242863E1,3.211545821E1,1.189516866E2,1.867097800E1,1.042103648E0,3.096055908E2,4.406641960E0,4.406641960E0
9.394960676E1,3.211546381E1,1.189516761E2,1.881456258E1,1.095689058E0,3.162397156E2,4.726572514E0,4.726572514E0
9.494769165E1,3.211546875E1,1.189516660E2,1.900908214E1,1.050359726E0,3.155721741E2,4.780008793E0,4.780008793E0
9.594523644E1,3.211547388E1,1.189516566E2,1.901044512E1,1.093764305E0,3.251817627E2,4.877487183E0,4.877487183E0
9.695465936E1,3.211548135E1,1.189516462E2,1.907885934E1,1.049963593E0,3.191458130E2,4.699999809E0,4.699999809E0
9.794623540E1,3.211548927E1,1.189516345E2,1.919982459E1,1.086565495E0,3.127745361E2,4.699999809E0,4.699999809E0
9.894414061E1,3.211549674E1,1.189516237E2,1.939687197E1,8.252754807E-1,3.140006104E2,4.699999809E0,4.699999809E0
9.994807811E1,3.211550343E1,1.189516138E2,1.929008849E1,9.863346219E-1,3.069877319E2,4.699999809E0,4.699999809E0
1.009436156E2,3.211551042E1,1.189516042E2,1.917603562E1,9.764215350E-1,3.102545776E2,4.699999809E0,4.699999809E0
1.019461500E2,3.211551787E1,1.189515955E2,1.902528262E1,7.936459184E-1,3.070539856E2,4.699999809E0,4.699999809E0
1.029458724E2,3.211552681E1,1.189515854E2,1.902277750E1,1.069750309E0,3.237631226E2,4.699999809E0,4.699999809E0
1.039524333E2,3.211553750E1,1.189515761E2,1.890756446E1,1.136896849E0,3.266620178E2,4.699999809E0,4.699999809E0
1.049423187E2,3.211554786E1,1.189515661E2,1.881936682E1,1.114785671E0,3.232612000E2,4.699999809E0,4.699999809E0
1.059532219E2,3.211555668E1,1.189515584E2,1.882233951E1,1.045852184E0,3.178355408E2,4.699999809E0,4.699999809E0
1.069444286E2,3.211556439E1,1.189515493E2,1.888476620E1,1.091439962E0,3.181526184E2,4.699999809E0,4.699999809E0
1.079528146E2,3.211557222E1,1.189515401E2,1.890900811E1,8.972516656E-1,3.166553955E2,4.699999809E0,4.699999809E0
1.089333083E2,3.211557938E1,1.189515323E2,1.889661775E1,7.884354591E-1,3.185131226E2,4.699999809E0,4.699999809E0
1.099443021E2,3.211558590E1,1.189515236E2,1.891836483E1,1.025220275E0,3.114689331E2,4.699999809E0,4.699999809E0
1.109437682E2,3.211559336E1,1.189515131E2,1.916681112E1,1.019721627E0,3.043893738E2,4.699999809E0,4.699999809E0
1.119479505E2,3.211560000E1,1.189515015E2,1.939063599E1,1.063727021E0,3.091851807E2,4.699999809E0,4.699999809E0
1.129457948E2,3.211560770E1,1.189514890E2,1.951208823E1,1.033594608E0,3.091742859E2,4.699999809E0,4.699999809E0
1.139538792E2,3.211561536E1,1.189514798E2,1.958176299E1,1.078625441E0,3.259005127E2,4.699999809E0,4.699999809E0
1.149488401E2,3.211562426E1,1.189514694E2,1.967150685E1,1.108230710E0,3.172943420E2,4.699999809E0,4.699999809E0
1.159438682E2,3.211563351E1,1.189514600E2,1.963094216E1,1.108281851E0,3.096090698E2,4.699999809E0,4.699999809E0
1.169377823E2,3.211564232E1,1.189514509E2,1.957561611E1,8.399419785E-1,3.143484497E2,4.699999809E0,4.699999809E0
1.179492140E2,3.211565158E1,1.189514433E2,1.955984724E1,8.849986196E-1,3.161052551E2,4.699999809E0,4.699999809E0
1.189541416E2,3.211566017E1,1.189514354E2,1.949063076E1,1.132877350E0,3.110062866E2,4.879866123E0,4.879866123E0
1.199436484E2,3.211566874E1,1.189514267E2,1.956723384E1,1.208650231E0,3.107382507E2,4.603318214E0,4.603318214E0
1.209506318E2,3.211567523E1,1.189514193E2,1.965163808E1,1.167577982E0,3.082501831E2,4.240216255E0,4.240216255E0
1.219411765E2,3.211568226E1,1.189514127E2,1.987438084E1,1.113150358E0,3.248429260E2,4.063124657E0,4.063124657E0
1.229383864E2,3.211569179E1,1.189514081E2,2.003452102E1,1.122284174E0,3.339400330E2,4.058157444E0,4.058157444E0
1.239374646E2,3.211570326E1,1.189514024E2,2.033037695E1,1.096549034E0,3.282880554E2,3.706709623E0,3.706709623E0
1.249366682E2,3.211571387E1,1.189513945E2,2.043419359E1,8.923230171E-1,3.254990234E2,3.645453215E0,3.645453215E0
1.259372229E2,3.211572458E1,1.189513854E2,2.057289448E1,8.907979727E-1,3.246086426E2,3.483380556E0,3.483380556E0
1.269512245E2,3.211573509E1,1.189513757E2,2.051711579E1,1.122607589E0,3.260004272E2,3.758467197E0,3.758467197E0
1.279418646E2,3.211574561E1,1.189513657E2,2.049655743E1,1.129986286E0,3.295934448E2,4.136195183E0,4.136195183E0
1.289494401E2,3.211575313E1,1.189513583E2,2.053303168E1,9.925227165E-1,3.276636047E2,4.631201267E0,4.631201267E0
1.299466265E2,3.211576281E1,1.189513487E2,2.059556525E1,1.035354733E0,3.199978638E2,4.699999809E0,4.699999809E0
1.309373599E2,3.211577227E1,1.189513385E2,2.065943364E1,1.090299964E0,3.215412292E2,4.699999809E0,4.699999809E0
1.319528880E2,3.211578158E1,1.189513297E2,2.056796875E1,1.164245725E0,3.248487244E2,4.699999809E0,4.699999809E0
1.329455474E2,3.211579188E1,1.189513194E2,2.072606086E1,1.166002035E0,3.186586304E2,4.699999809E0,4.699999809E0
1.339432526E2,3.211580285E1,1.189513090E2,2.070349121E1,1.230047107E0,3.083177185E2,4.699999809E0,4.699999809E0
1.349392453E2,3.211581315E1,1.189512972E2,2.075748766E1,1.193876743E0,2.987906189E2,4.970613956E0,4.970613956E0
1.359453838E2,3.211582055E1,1.189512861E2,2.061393857E1,1.101322412E0,2.956323547E2,4.488973618E0,4.488973618E0
1.369504729E2,3.211582850E1,1.189512771E2,2.055319601E1,1.123448968E0,3.379343262E2,4.487286568E0,4.487286568E0
1.379434203E2,3.211583675E1,1.189512689E2,2.060243287E1,1.127106667E0,3.220301514E2,4.487006187E0,4.487006187E0
1.389430672E2,3.211584166E1,1.189512568E2,2.055950760E1,9.046698213E-1,3.006107788E2,4.317227364E0,4.317227364E0
1.399374666E2,3.211584467E1,1.189512431E2,2.052863002E1,9.625155330E-1,2.463484497E2,4.314650536E0,4.314650536E0
1.409532989E2,3.211584205E1,1.189512280E2,2.047237663E1,1.350668192E0,2.470329132E2,4.284996033E0,4.284996033E0
1.419503812E2,3.211583562E1,1.189512140E2,2.038348529E1,1.390357852E0,2.296352997E2,4.030714512E0,4.030714512E0
1.429524625E2,3.211582775E1,1.189512010E2,2.024557480E1,1.379063129E0,2.238177185E2,4.016643047E0,4.016643047E0
1.439448760E2,3.211581954E1,1.189511893E2,2.031091993E1,1.280384183E0,2.336694641E2,3.901758671E0,3.901758671E0
1.449444864E2,3.211581289E1,1.189511762E2,2.020735543E1,1.312013030E0,2.424444427E2,3.743769884E0,3.743769884E0
1.459464448E2,3.211580857E1,1.189511631E2,2.010571270E1,1.282029748E0,2.501963959E2,3.760207653E0,3.760207653E0
1.469423484E2,3.211580443E1,1.189511508E2,1.995654616E1,1.351898193E0,2.579728088E2,3.838140965E0,3.838140965E0
1.479507453E2,3.211580102E1,1.189511392E2,1.988389868E1,1.205232024E0,2.606268921E2,4.015466690E0,4.015466690E0
1.489469656E2,3.211579551E1,1.189511299E2,1.994145628E1,1.207969189E0,2.454545288E2,4.259294033E0,4.259294033E0
1.499410588E2,3.211578628E1,1.189511196E2,1.992558968E1,1.347282052E0,2.340147095E2,4.453984737E0,4.453984737E0
1.509456349E2,3.211577354E1,1.189511057E2,1.979700429E1,1.650530815E0,2.338016357E2,4.907128334E0,4.907128334E0
1.519538073E2,3.211576417E1,1.189510912E2,1.974955260E1,1.518291473E0,2.460051880E2,4.699999809E0,4.699999809E0
1.529472479E2,3.211575536E1,1.189510802E2,1.965340226E1,1.402295589E0,2.802234802E2,4.996566772E0,4.996566772E0
1.539369963E2,3.211574743E1,1.189510699E2,1.962569933E1,1.352408528E0,2.469748230E2,4.699999809E0,4.699999809E0
1.549523422E2,3.211574058E1,1.189510563E2,1.959216736E1,1.306344748E0,2.558547821E2,4.699999809E0,4.699999809E0
1.559470177E2,3.211573420E1,1.189510429E2,1.965182639E1,1.228841066E0,2.550025330E2,4.512486458E0,4.512486458E0
1.569426317E2,3.211572704E1,1.189510309E2,1.977942847E1,1.222452760E0,2.456422424E2,4.261986732E0,4.261986732E0
1.579509656E2,3.211571981E1,1.189510218E2,1.983968074E1,1.120460987E0,2.308310089E2,4.220833302E0,4.220833302E0
1.589414021E2,3.211571145E1,1.189510159E2,1.989797357E1,1.024590373E0,2.145302429E2,4.098597527E0,4.098597527E0
1.599422255E2,3.211570077E1,1.189510116E2,1.982852173E1,8.782151937E-1,2.059358978E2,4.151416302E0,4.151416302E0
1.609504114E2,3.211568981E1,1.189510077E2,1.982745163E1,9.665251374E-1,1.538999634E2,4.478707314E0,4.478707314E0
1.619455510E2,3.211568837E1,1.189510066E2,1.979462942E1,3.730303049E-1,2.415160828E2,4.961679935E0,4.961679935E0
1.629481114E2,3.211568915E1,1.189510004E2,1.964089098E1,1.095305681E0,3.148739319E2,4.699999809E0,4.699999809E0
1.639394932E2,3.211568964E1,1.189509879E2,1.973375684E1,1.313890457E0,2.364283600E2,4.699999809E0,4.699999809E0
1.649495297E2,3.211568916E1,1.189509734E2,1.977846713E1,1.327624083E0,2.325819397E2,4.699999809E0,4.699999809E0
1.659471229E2,3.211568832E1,1.189509560E2,1.973590448E1,1.324134946E0,2.460562744E2,4.931198120E0,4.931198120E0
1.669463229E2,3.211568531E1,1.189509396E2,1.988044002E1,1.282018185E0,2.526019897E2,4.507197380E0,4.507197380E0
1.679385864E2,3.211567912E1,1.189509245E2,1.990547153E1,1.327813506E0,2.436662445E2,4.483897209E0,4.483897209E0
1.689407578E2,3.211567334E1,1.189509080E2,1.996264540E1,1.364940763E0,2.412145081E2,4.751359940E0,4.751359940E0
1.699543453E2,3.211566846E1,1.189508892E2,2.004093452E1,1.462313414E0,2.515496063E2,4.699999809E0,4.699999809E0
1.709414495E2,3.211566432E1,1.189508703E2,2.017368017E1,1.475034833E0,2.484678650E2,4.699999809E0,4.699999809E0
1.719408031E2,3.211565988E1,1.189508530E2,2.013228005E1,1.373009801E0,2.455128174E2,4.699999809E0,4.699999809E0
1.729398604E2,3.211565641E1,1.189508377E2,2.005743658E1,1.263558745E0,2.479506226E2,4.699999809E0,4.699999809E0
1.739466823E2,3.211565462E1,1.189508225E2,1.997050344E1,1.286698580E0,2.514041748E2,4.699999809E0,4.699999809E0
1.749440995E2,3.211565355E1,1.189508071E2,1.980792341E1,1.308915377E0,2.721871338E2,4.862617016E0,4.862617016E0
1.759462208E2,3.211565312E1,1.189507905E2,1.964480873E1,1.317563295E0,2.526815186E2,4.646832943E0,4.646832943E0
1.769454156E2,3.211565119E1,1.189507748E2,1.931448526E1,1.365319014E0,2.497654419E2,4.751369476E0,4.751369476E0
1.779442125E2,3.211564848E1,1.189507630E2,1.910856321E1,1.058770418E0,2.506323547E2,4.732949734E0,4.732949734E0
1.789415250E2,3.211564495E1,1.189507522E2,1.889540374E1,8.306804299E-1,2.424263153E2,4.778269768E0,4.778269768E0
1.799504135E2,3.211563993E1,1.189507404E2,1.868895439E1,1.051619887E0,2.426657410E2,4.999159813E0,4.999159813E0
1.809388547E2,3.211563613E1,1.189507277E2,1.867527199E1,1.112838268E0,2.427617798E2,4.699999809E0,4.699999809E0
1.819491276E2,3.211563250E1,1.189507145E2,1.863531783E1,1.153258443E0,2.363099976E2,4.699999809E0,4.699999809E0
1.829548468E2,3.211562823E1,1.189507010E2,1.871116781E1,1.215534568E0,2.459129333E2,4.699999809E0,4.699999809E0
1.839472906E2,3.211562624E1,1.189506865E2,1.861652741E1,1.224394202E0,2.570757446E2,4.699999809E0,4.699999809E0
1.849437052E2,3.211562134E1,1.189506733E2,1.847761688E1,1.173767567E0,2.666859436E2,4.595386982E0,4.595386982E0
1.859463906E2,3.211561576E1,1.189506596E2,1.840282503E1,1.219826579E0,2.633648987E2,4.318569660E0,4.318569660E0
1.869478354E2,3.211560965E1,1.189506456E2,1.847540702E1,1.278605700E0,2.645183716E2,4.005887985E0,4.005887985E0
1.879406718E2,3.211560528E1,1.189506312E2,1.839692202E1,1.329848886E0,2.371490936E2,3.889558792E0,3.889558792E0
1.889417255E2,3.211559863E1,1.189506218E2,1.829582629E1,1.216885090E0,2.380370483E2,4.232903481E0,4.232903481E0
1.899425380E2,3.211559205E1,1.189506117E2,1.801974854E1,1.228612542E0,2.482458496E2,4.381962776E0,4.381962776E0
1.909515385E2,3.211558600E1,1.189506010E2,1.799766526E1,1.259092569E0,2.746050415E2,4.421233177E0,4.421233177E0
1.919433984E2,3.211557978E1,1.189505898E2,1.782546556E1,1.292890549E0,2.636806946E2,4.576064587E0,4.576064587E0
1.929495963E2,3.211557432E1,1.189505797E2,1.768531571E1,1.222682595E0,2.535850220E2,4.687961578E0,4.687961578E0
1.939397297E2,3.211556915E1,1.189505674E2,1.766725830E1,1.248113155E0,2.567179565E2,4.293901443E0,4.293901443E0
1.949487672E2,3.211556128E1,1.189505561E2,1.756172243E1,1.279303432E0,2.419768677E2,4.280870438E0,4.280870438E0
1.959488031E2,3.211555646E1,1.189505440E2,1.753530745E1,1.196180820E0,2.425158844E2,4.149145126E0,4.149145126E0
1.969459541E2,3.211555180E1,1.189505316E2,1.752116206E1,1.210091472E0,2.503731842E2,4.125548363E0,4.125548363E0
1.979398489E2,3.211554614E1,1.189505191E2,1.747090270E1,1.046661377E0,2.500987549E2,4.117715359E0,4.117715359E0
1.989473146E2,3.211554179E1,1.189505062E2,1.742650402E1,9.782943726E-1,2.521298218E2,4.263383389E0,4.263383389E0
1.999391291E2,3.211553453E1,1.189504949E2,1.738193405E1,1.193979025E0,2.486857300E2,4.179259777E0,4.179259777E0
2.009501672E2,3.211552883E1,1.189504820E2,1.742027449E1,1.189536452E0,2.485187531E2,4.526507378E0,4.526507378E0
2.019438817E2,3.211552238E1,1.189504697E2,1.741839024E1,1.247834563E0,2.427415771E2,4.489936829E0,4.489936829E0
2.029514880E2,3.211551612E1,1.189504593E2,1.734917684E1,1.164083481E0,2.465303192E2,4.401646137E0,4.401646137E0
2.039465630E2,3.211551218E1,1.189504472E2,1.750751612E1,1.150025725E0,2.470237274E2,4.174359322E0,4.174359322E0
2.049416422E2,3.211550757E1,1.189504346E2,1.766425693E1,1.230577946E0,2.561149902E2,4.042685986E0,4.042685986E0
2.059520906E2,3.211550349E1,1.189504217E2,1.774595536E1,1.281326294E0,2.528128662E2,3.850762129E0,3.850762129E0
2.069474302E2,3.211550255E1,1.189504076E2,1.802071544E1,1.177365303E0,2.627516174E2,3.811486721E0,3.811486721E0
2.079496317E2,3.211550140E1,1.189503909E2,1.813274183E1,1.327893496E0,2.734590454E2,3.722722530E0,3.722722530E0
2.089359286E2,3.211549936E1,1.189503755E2,1.818089392E1,1.289317966E0,2.674656372E2,3.890758514E0,3.890758514E0
2.099395281E2,3.211549845E1,1.189503597E2,1.833070528E1,1.015251994E0,2.617636108E2,3.948579073E0,3.948579073E0
2.109494489E2,3.211549685E1,1.189503449E2,1.845404147E1,9.473686814E-1,2.589465332E2,3.881626129E0,3.881626129E0
2.119386135E2,3.211549333E1,1.189503326E2,1.850498532E1,1.133324862E0,2.578612976E2,3.930644989E0,3.930644989E0
2.129458541E2,3.211548975E1,1.189503191E2,1.852780446E1,1.164172173E0,2.579927368E2,4.114466190E0,4.114466190E0
