"Time (s)","Pressure (hPa)"
1.304646880E-1,1.014982910E3
2.104600000E-1,1.014998047E3
2.904615630E-1,1.015001953E3
3.704615630E-1,1.014991699E3
4.504615630E-1,1.014972656E3
5.304631250E-1,1.014986816E3
6.104600000E-1,1.014991211E3
6.904600000E-1,1.014980469E3
7.704600000E-1,1.014975586E3
8.504693750E-1,1.014989258E3
9.304615630E-1,1.014973633E3
1.010461563E0,1.014978516E3
1.090461563E0,1.014984375E3
1.170460000E0,1.014977539E3
1.250460000E0,1.014977539E3
1.330460000E0,1.014980957E3
1.410460000E0,1.014971680E3
1.490460000E0,1.014985352E3
1.570460000E0,1.014979004E3
1.650460000E0,1.014977539E3
1.730460000E0,1.014978027E3
1.810460000E0,1.014991211E3
1.890460000E0,1.014996094E3
1.970460000E0,1.014996094E3
2.050460000E0,1.014994629E3
2.130460000E0,1.014979980E3
2.210460000E0,1.014985352E3
2.290460000E0,1.014978516E3
2.370460000E0,1.014979492E3
2.450461563E0,1.014985352E3
2.530467813E0,1.014986328E3
2.610460000E0,1.014979004E3
2.690461563E0,1.014966797E3
2.770481875E0,1.014967773E3
2.850469375E0,1.014982422E3
2.930460000E0,1.014990234E3
3.010467813E0,1.014994629E3
3.090460000E0,1.015000977E3
3.170460000E0,1.014983398E3
3.250460000E0,1.014985352E3
3.330460000E0,1.014978516E3
3.410460000E0,1.014979492E3
3.490460000E0,1.014980469E3
3.570460000E0,1.014994629E3
3.650460000E0,1.015009766E3
3.730460000E0,1.015001953E3
3.810460000E0,1.014996094E3
3.890460000E0,1.014993164E3
3.970460000E0,1.014998047E3
4.050460000E0,1.015009766E3
4.130460000E0,1.015010254E3
4.210460000E0,1.015016113E3
4.290461563E0,1.015020996E3
4.370460000E0,1.014997559E3
4.450460000E0,1.014998047E3
4.530460000E0,1.015012207E3
4.610460000E0,1.015027344E3
4.690460000E0,1.015015625E3
4.770460000E0,1.015022461E3
4.850469375E0,1.015020508E3
4.930460000E0,1.015014648E3
5.010461563E0,1.014999023E3
5.090461563E0,1.015006348E3
5.170460000E0,1.015012207E3
