"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
2.733684166E1,3.211813586E1,1.189526310E2,2.311501712E1,1.265092015E0,2.200250244E2,4.699999809E0,4.699999809E0
2.833901718E1,3.211812397E1,1.189526254E2,2.302143477E1,1.221488595E0,2.223362427E2,4.699999809E0,4.699999809E0
2.933081302E1,3.211811530E1,1.189526189E2,2.306542372E1,1.265162468E0,2.203731689E2,4.699999809E0,4.699999809E0
3.033585989E1,3.211810456E1,1.189526107E2,2.276138130E1,1.264148712E0,2.195641174E2,4.699999809E0,4.699999809E0
3.133854583E1,3.211809229E1,1.189526099E2,2.301299300E1,1.170455456E0,2.166140137E2,4.699999809E0,4.699999809E0
3.234032187E1,3.211808088E1,1.189526044E2,2.353556167E1,1.226928830E0,2.161069794E2,4.699999809E0,4.699999809E0
3.333055156E1,3.211806768E1,1.189525954E2,2.390754005E1,1.176833391E0,2.145880737E2,4.699999809E0,4.699999809E0
3.433555156E1,3.211805776E1,1.189525803E2,2.431898258E1,1.135095835E0,2.266831970E2,4.699999809E0,4.699999809E0
3.533465625E1,3.211805011E1,1.189525673E2,2.437710165E1,1.147093534E0,2.252144012E2,4.699999809E0,4.699999809E0
3.633524479E1,3.211804354E1,1.189525545E2,2.441006319E1,1.149717569E0,2.271803436E2,4.699999809E0,4.699999809E0
3.733358229E1,3.211803665E1,1.189525430E2,2.450434093E1,1.142508745E0,2.241551208E2,4.699999809E0,4.699999809E0
3.834054114E1,3.211802920E1,1.189525330E2,2.493256674E1,1.140652895E0,2.241067505E2,4.699999809E0,4.699999809E0
3.933779531E1,3.211802296E1,1.189525191E2,2.508915911E1,9.466116428E-1,2.244901123E2,4.699999809E0,4.699999809E0
4.033483385E1,3.211801574E1,1.189525050E2,2.518314210E1,8.143072724E-1,2.348339996E2,4.699999809E0,4.699999809E0
4.133876614E1,3.211801124E1,1.189524941E2,2.506142766E1,1.004344344E0,2.399747162E2,4.699999809E0,4.699999809E0
4.233801145E1,3.211800394E1,1.189524799E2,2.504121832E1,1.165010929E0,2.360210266E2,4.699999809E0,4.699999809E0
4.333679270E1,3.211799825E1,1.189524662E2,2.489325510E1,1.133646011E0,2.338512726E2,4.699999809E0,4.699999809E0
4.433755624E1,3.211799195E1,1.189524527E2,2.484642621E1,1.192157984E0,2.359156189E2,4.699999809E0,4.699999809E0
4.533896093E1,3.211798561E1,1.189524373E2,2.471533022E1,1.296409011E0,2.376663818E2,4.699999809E0,4.699999809E0
4.633905572E1,3.211798055E1,1.189524226E2,2.454726307E1,1.257554889E0,2.300096893E2,4.699999809E0,4.699999809E0
4.733857812E1,3.211797508E1,1.189524132E2,2.430030360E1,1.234085917E0,2.287466431E2,4.699999809E0,4.699999809E0
4.833967656E1,3.211796969E1,1.189524049E2,2.419442309E1,1.191646934E0,2.257544403E2,4.699999809E0,4.699999809E0
4.934294999E1,3.211796379E1,1.189523938E2,2.402705118E1,1.276559353E0,2.250459747E2,4.699999809E0,4.699999809E0
5.033906874E1,3.211795886E1,1.189523824E2,2.381848593E1,1.216778874E0,2.284166565E2,4.699999809E0,4.699999809E0
5.133484166E1,3.211795084E1,1.189523694E2,2.325038328E1,1.202324152E0,2.296001434E2,4.699999809E0,4.699999809E0
5.233662551E1,3.211794339E1,1.189523551E2,2.316509013E1,1.211914539E0,2.338583679E2,4.699999809E0,4.699999809E0
5.333686353E1,3.211793575E1,1.189523403E2,2.286014619E1,1.277487516E0,2.343021240E2,4.699999809E0,4.699999809E0
5.433571770E1,3.211792629E1,1.189523273E2,2.314188551E1,1.226228118E0,2.258272095E2,4.699999809E0,4.699999809E0
5.533647812E1,3.211791373E1,1.189523125E2,2.346302340E1,1.280270100E0,2.326801300E2,4.699999809E0,4.699999809E0
5.633699582E1,3.211790707E1,1.189523004E2,2.362122512E1,1.016882658E0,2.335441742E2,4.699999809E0,4.699999809E0
5.733768853E1,3.211790072E1,1.189522917E2,2.380024159E1,8.559917808E-1,2.384886475E2,4.699999809E0,4.699999809E0
5.833764843E1,3.211789285E1,1.189522811E2,2.428273674E1,1.057911992E0,2.382944336E2,4.699999809E0,4.699999809E0
5.933729322E1,3.211788266E1,1.189522709E2,2.438887428E1,1.189223170E0,2.377450867E2,4.699999809E0,4.699999809E0
6.033784114E1,3.211787134E1,1.189522586E2,2.455847103E1,1.253911614E0,2.279359741E2,4.699999809E0,4.699999809E0
6.133723801E1,3.211785562E1,1.189522475E2,2.472166638E1,1.318406820E0,2.263243256E2,4.699999809E0,4.699999809E0
6.233980728E1,3.211784146E1,1.189522362E2,2.488342404E1,1.299134135E0,2.404405212E2,4.699999809E0,4.699999809E0
6.333879218E1,3.211782941E1,1.189522289E2,2.478654100E1,1.326836944E0,2.380187378E2,4.699999809E0,4.699999809E0
6.433476145E1,3.211781545E1,1.189522181E2,2.491209907E1,1.343502402E0,2.306935120E2,4.699999809E0,4.699999809E0
6.533559947E1,3.211779752E1,1.189522094E2,2.493746694E1,1.318176746E0,2.203791504E2,4.699999809E0,4.699999809E0
6.633607082E1,3.211778326E1,1.189522001E2,2.516820207E1,1.266154170E0,2.256852264E2,4.699999809E0,4.699999809E0
6.733540259E1,3.211777053E1,1.189521901E2,2.510221549E1,1.338174701E0,2.356203308E2,4.699999809E0,4.699999809E0
6.833369947E1,3.211776107E1,1.189521804E2,2.521371558E1,1.292687058E0,2.266988068E2,4.699999809E0,4.699999809E0
6.933180155E1,3.211775431E1,1.189521693E2,2.531673411E1,1.234790444E0,2.217634735E2,4.910644054E0,4.910644054E0
7.033861561E1,3.211774811E1,1.189521593E2,2.538809217E1,1.183761239E0,2.254805603E2,4.705315590E0,4.705315590E0
7.133530311E1,3.211774178E1,1.189521474E2,2.535868676E1,1.027160764E0,2.253245087E2,4.633408546E0,4.633408546E0
7.233982968E1,3.211773517E1,1.189521356E2,2.531130784E1,9.663093090E-1,2.269669952E2,4.647788048E0,4.647788048E0
7.333966666E1,3.211772830E1,1.189521240E2,2.532623966E1,1.170316935E0,2.241835632E2,4.643274784E0,4.643274784E0
7.433570624E1,3.211771990E1,1.189521115E2,2.541535115E1,1.287527800E0,2.255203552E2,4.785111427E0,4.785111427E0
7.533516718E1,3.211771053E1,1.189520993E2,2.533218720E1,1.316005945E0,2.250160217E2,4.951383114E0,4.951383114E0
7.633764478E1,3.211770001E1,1.189520861E2,2.536467633E1,1.344982028E0,2.251398468E2,4.699999809E0,4.699999809E0
7.733324061E1,3.211768977E1,1.189520727E2,2.556751190E1,1.339809775E0,2.277832794E2,4.699999809E0,4.699999809E0
7.833781718E1,3.211767799E1,1.189520600E2,2.587643101E1,1.294329047E0,2.291554565E2,4.699999809E0,4.699999809E0
7.933380363E1,3.211766890E1,1.189520462E2,2.619095245E1,1.271781564E0,2.269777832E2,4.699999809E0,4.699999809E0
8.033556822E1,3.211765986E1,1.189520344E2,2.635655005E1,1.272929788E0,2.268666840E2,4.699999809E0,4.699999809E0
8.133339895E1,3.211765111E1,1.189520227E2,2.635190006E1,1.059454679E0,2.275662537E2,4.699999809E0,4.699999809E0
8.233514218E1,3.211764553E1,1.189520137E2,2.627699717E1,9.507954717E-1,2.269229736E2,4.699999809E0,4.699999809E0
8.333424790E1,3.211763991E1,1.189520043E2,2.633127526E1,1.143097043E0,2.184293823E2,4.699999809E0,4.699999809E0
8.433589582E1,3.211763412E1,1.189519945E2,2.642009032E1,1.217004061E0,2.444252625E2,4.699999809E0,4.699999809E0
8.533806770E1,3.211762916E1,1.189519806E2,2.647209457E1,1.314496636E0,2.525783997E2,4.699999809E0,4.699999809E0
8.633577342E1,3.211762758E1,1.189519650E2,2.634293561E1,1.386225581E0,2.488390045E2,4.699999809E0,4.699999809E0
8.733578176E1,3.211762219E1,1.189519512E2,2.630975537E1,1.306302309E0,2.511007080E2,4.699999809E0,4.699999809E0
8.833540832E1,3.211761530E1,1.189519400E2,2.627684987E1,1.269425035E0,2.530411530E2,4.699999809E0,4.699999809E0
8.933702967E1,3.211761109E1,1.189519260E2,2.634673207E1,1.256327987E0,2.578305664E2,4.699999809E0,4.699999809E0
9.033503540E1,3.211760539E1,1.189519125E2,2.654940383E1,1.319680452E0,2.532380676E2,4.699999809E0,4.699999809E0
9.133333853E1,3.211760114E1,1.189519037E2,2.636218884E1,1.345884204E0,2.514775085E2,4.699999809E0,4.699999809E0
9.233921301E1,3.211759879E1,1.189518972E2,2.596430828E1,1.073007822E0,2.513100433E2,4.699999809E0,4.699999809E0
9.333602551E1,3.211759465E1,1.189518869E2,2.555379979E1,9.913542271E-1,2.556951904E2,4.699999809E0,4.699999809E0
9.433579478E1,3.211758902E1,1.189518792E2,2.515924965E1,1.200376630E0,2.588219910E2,4.699999809E0,4.699999809E0
9.533513332E1,3.211758381E1,1.189518682E2,2.495004616E1,1.313390017E0,2.594741821E2,4.699999809E0,4.699999809E0
9.633538801E1,3.211757675E1,1.189518522E2,2.525837725E1,1.394956470E0,2.476350403E2,4.699999809E0,4.699999809E0
9.733521978E1,3.211756961E1,1.189518383E2,2.522445866E1,1.340054631E0,2.516964417E2,4.699999809E0,4.699999809E0
9.833228905E1,3.211756462E1,1.189518230E2,2.513508351E1,1.339843988E0,2.561904297E2,4.699999809E0,4.699999809E0
9.933489998E1,3.211755954E1,1.189518071E2,2.517652665E1,1.327797174E0,2.610028992E2,4.699999809E0,4.699999809E0
1.003371015E2,3.211755427E1,1.189517954E2,2.525723017E1,1.340086222E0,2.622013550E2,4.699999809E0,4.699999809E0
1.013334156E2,3.211754785E1,1.189517823E2,2.531110326E1,1.336632252E0,2.573838501E2,4.699999809E0,4.699999809E0
1.023333734E2,3.211754032E1,1.189517692E2,2.540751932E1,1.363690257E0,2.564329834E2,4.699999809E0,4.699999809E0
1.033289922E2,3.211753224E1,1.189517552E2,2.548195998E1,1.362238765E0,2.570060425E2,4.699999809E0,4.699999809E0
1.043364687E2,3.211752295E1,1.189517451E2,2.543465622E1,1.362666845E0,2.533081970E2,4.699999809E0,4.699999809E0
1.053348151E2,3.211751336E1,1.189517335E2,2.552415583E1,1.150724292E0,2.539851379E2,4.699999809E0,4.699999809E0
1.063335250E2,3.211750570E1,1.189517255E2,2.576322695E1,1.014907360E0,2.566817322E2,4.699999809E0,4.699999809E0
1.073345906E2,3.211749958E1,1.189517179E2,2.590797556E1,1.220849156E0,2.548351593E2,4.699999809E0,4.699999809E0
1.083394385E2,3.211749016E1,1.189517096E2,2.576103816E1,1.260505676E0,2.535493774E2,4.699999809E0,4.699999809E0
1.093347932E2,3.211748055E1,1.189517005E2,2.570222758E1,1.316232800E0,2.538623047E2,4.699999809E0,4.699999809E0
1.103367620E2,3.211747013E1,1.189516920E2,2.587009838E1,1.284747362E0,2.442182465E2,4.699999809E0,4.699999809E0
1.113339036E2,3.211746354E1,1.189516843E2,2.588171776E1,1.260676861E0,2.476574097E2,4.699999809E0,4.699999809E0
1.123404109E2,3.211745712E1,1.189516730E2,2.594182838E1,1.282753468E0,2.499558411E2,4.699999809E0,4.699999809E0
1.133387984E2,3.211745089E1,1.189516604E2,2.608072288E1,1.313374519E0,2.495977173E2,4.718394279E0,4.718394279E0
1.143392849E2,3.211744054E1,1.189516421E2,2.651284452E1,1.363045454E0,2.429105072E2,4.202150822E0,4.202150822E0
1.153351552E2,3.211743014E1,1.189516231E2,2.674691209E1,1.365928531E0,2.366084137E2,4.043587685E0,4.043587685E0
1.163372416E2,3.211742123E1,1.189516076E2,2.688533431E1,1.390359044E0,2.298201599E2,4.084046841E0,4.084046841E0
1.173366651E2,3.211741188E1,1.189515951E2,2.690015961E1,1.354933500E0,2.305563965E2,4.358060360E0,4.358060360E0
1.183339198E2,3.211740280E1,1.189515820E2,2.678864725E1,1.390659928E0,2.269526215E2,4.396940231E0,4.396940231E0
1.193415146E2,3.211739504E1,1.189515714E2,2.676286701E1,1.398285389E0,2.401718445E2,4.477665901E0,4.477665901E0
1.203393260E2,3.211739014E1,1.189515567E2,2.651093433E1,1.103958011E0,2.397012329E2,4.680033684E0,4.680033684E0
1.213370073E2,3.211738544E1,1.189515442E2,2.645464767E1,1.017647266E0,2.503363190E2,4.905256271E0,4.905256271E0
1.223334271E2,3.211738159E1,1.189515347E2,2.645134931E1,1.172442079E0,2.355875549E2,4.972094059E0,4.972094059E0
1.233354057E2,3.211737606E1,1.189515272E2,2.663993510E1,1.248449922E0,2.563129578E2,4.699999809E0,4.699999809E0
1.243374625E2,3.211737082E1,1.189515195E2,2.670886936E1,1.328665733E0,2.459520264E2,4.699999809E0,4.699999809E0
1.253355859E2,3.211736166E1,1.189515106E2,2.686351475E1,1.400477409E0,2.314505920E2,4.699999809E0,4.699999809E0
1.263330422E2,3.211735171E1,1.189515006E2,2.698364566E1,1.420703053E0,2.354405365E2,4.699999809E0,4.699999809E0
1.273336161E2,3.211734071E1,1.189514887E2,2.682288555E1,1.470374107E0,2.460915527E2,4.699999809E0,4.699999809E0
1.283391719E2,3.211733070E1,1.189514733E2,2.670995305E1,1.429145813E0,2.531555786E2,4.699999809E0,4.699999809E0
1.293327203E2,3.211732217E1,1.189514584E2,2.672789856E1,1.416854739E0,2.503101807E2,4.699999809E0,4.699999809E0
1.303423182E2,3.211731514E1,1.189514450E2,2.681636398E1,1.312005639E0,2.551589050E2,4.699999809E0,4.699999809E0
1.313300291E2,3.211730811E1,1.189514334E2,2.676397331E1,1.277039766E0,2.543266754E2,4.699999809E0,4.699999809E0
1.323313693E2,3.211730069E1,1.189514206E2,2.663935506E1,1.303114057E0,2.523203430E2,4.699999809E0,4.699999809E0
1.333363104E2,3.211729380E1,1.189514066E2,2.648138879E1,1.339741349E0,2.476856384E2,4.699999809E0,4.699999809E0
1.343365255E2,3.211728748E1,1.189513929E2,2.639934274E1,1.305727363E0,2.509326172E2,4.699999809E0,4.699999809E0
1.353345958E2,3.211727931E1,1.189513783E2,2.646304978E1,1.291522980E0,2.535969849E2,4.699999809E0,4.699999809E0
1.363385026E2,3.211727019E1,1.189513670E2,2.669570749E1,1.078726292E0,2.524692230E2,4.699999809E0,4.699999809E0
1.373399958E2,3.211726124E1,1.189513576E2,2.692917893E1,9.464205503E-1,2.483418579E2,4.699999809E0,4.699999809E0
1.383371693E2,3.211725232E1,1.189513514E2,2.727444700E1,1.142845750E0,2.392834473E2,4.699999809E0,4.699999809E0
1.393372250E2,3.211724427E1,1.189513429E2,2.728202459E1,1.187667012E0,2.401761932E2,4.699999809E0,4.699999809E0
1.403392687E2,3.211723544E1,1.189513313E2,2.748752561E1,1.250817895E0,2.432890930E2,4.699999809E0,4.699999809E0
1.413351349E2,3.211722641E1,1.189513194E2,2.760242450E1,1.287490129E0,2.456180420E2,4.699999809E0,4.699999809E0
1.423369198E2,3.211721841E1,1.189513066E2,2.794291946E1,1.304084897E0,2.444813232E2,4.699999809E0,4.699999809E0
1.433341552E2,3.211721124E1,1.189512922E2,2.814763601E1,1.346090555E0,2.448413086E2,4.699999809E0,4.699999809E0
1.443336448E2,3.211720191E1,1.189512817E2,2.838146585E1,1.290155530E0,2.473908234E2,4.699999809E0,4.699999809E0
1.453390333E2,3.211719421E1,1.189512679E2,2.866008845E1,1.300010920E0,2.445202637E2,4.699999809E0,4.699999809E0
1.463320469E2,3.211718618E1,1.189512576E2,2.894121073E1,1.286171794E0,2.456766052E2,4.699999809E0,4.699999809E0
1.473373922E2,3.211717945E1,1.189512453E2,2.933680211E1,1.246429801E0,2.461635437E2,4.699999809E0,4.699999809E0
1.483361995E2,3.211717263E1,1.189512316E2,2.983953109E1,1.306406140E0,2.432782288E2,4.699999809E0,4.699999809E0
1.493368385E2,3.211716674E1,1.189512179E2,3.031413880E1,1.324709058E0,2.486704102E2,4.699999809E0,4.699999809E0
1.503413854E2,3.211716109E1,1.189512041E2,3.053895757E1,1.286311269E0,2.470918884E2,4.699999809E0,4.699999809E0
1.513426505E2,3.211715405E1,1.189511920E2,3.093238834E1,1.006469965E0,2.485118103E2,4.699999809E0,4.699999809E0
1.523391838E2,3.211714918E1,1.189511809E2,3.101119139E1,8.902540803E-1,2.474550781E2,4.699999809E0,4.699999809E0
1.533393495E2,3.211714440E1,1.189511695E2,3.117975498E1,1.091508985E0,2.476811066E2,4.699999809E0,4.699999809E0
1.543397682E2,3.211713863E1,1.189511541E2,3.141554734E1,1.302605510E0,2.482281494E2,4.699999809E0,4.699999809E0
1.553389177E2,3.211713434E1,1.189511324E2,3.100684997E1,1.374286890E0,2.504013367E2,4.699999809E0,4.699999809E0
1.563454323E2,3.211713144E1,1.189511103E2,3.042394057E1,1.396908641E0,2.512798767E2,4.699999809E0,4.699999809E0
1.573426000E2,3.211712565E1,1.189510892E2,3.017712007E1,1.422595978E0,2.493448486E2,4.699999809E0,4.699999809E0
1.583363651E2,3.211711912E1,1.189510734E2,3.004199209E1,1.392317414E0,2.502516632E2,4.699999809E0,4.699999809E0
1.593393531E2,3.211711465E1,1.189510585E2,2.979258945E1,1.370332718E0,2.479068909E2,4.699999809E0,4.699999809E0
1.603381896E2,3.211711041E1,1.189510456E2,2.982666559E1,1.331699967E0,2.526217346E2,4.699999809E0,4.699999809E0
1.613376479E2,3.211710896E1,1.189510363E2,2.985813770E1,1.334150076E0,2.551305237E2,4.699999809E0,4.699999809E0
1.623437291E2,3.211710907E1,1.189510249E2,2.961065308E1,1.340663552E0,2.556440430E2,4.699999809E0,4.699999809E0
1.633422942E2,3.211710917E1,1.189510122E2,2.953965127E1,1.332930565E0,2.483034973E2,4.699999809E0,4.699999809E0
1.643487041E2,3.211710725E1,1.189509992E2,2.936599611E1,1.345827937E0,2.382370911E2,4.699999809E0,4.699999809E0
1.653476666E2,3.211710481E1,1.189509863E2,2.920088434E1,1.091722012E0,2.407867432E2,4.699999809E0,4.699999809E0
1.663471500E2,3.211710134E1,1.189509728E2,2.895559241E1,9.790865183E-1,2.457058716E2,4.946259499E0,4.946259499E0
1.673426573E2,3.211709878E1,1.189509599E2,2.866855143E1,1.145007849E0,2.535248108E2,4.673592567E0,4.673592567E0
1.683384708E2,3.211709634E1,1.189509459E2,2.830232554E1,1.249226928E0,2.617234802E2,4.761913300E0,4.761913300E0
1.693436224E2,3.211709287E1,1.189509300E2,2.797990173E1,1.305488348E0,2.676228638E2,4.996622562E0,4.996622562E0
1.703465161E2,3.211709059E1,1.189509132E2,2.776059729E1,1.378337026E0,2.564645386E2,4.699999809E0,4.699999809E0
1.713362995E2,3.211708833E1,1.189508976E2,2.752788585E1,1.362285614E0,2.444552612E2,4.699999809E0,4.699999809E0
1.723385651E2,3.211708517E1,1.189508825E2,2.725612251E1,1.373555899E0,2.498198700E2,4.699999809E0,4.699999809E0
1.733309172E2,3.211707915E1,1.189508629E2,2.702930882E1,1.378640532E0,2.493428497E2,4.699999809E0,4.699999809E0
1.743306510E2,3.211707353E1,1.189508458E2,2.688649144E1,1.431872964E0,2.537952728E2,4.699999809E0,4.699999809E0
1.753407146E2,3.211706696E1,1.189508356E2,2.627642548E1,1.416813850E0,2.578542175E2,4.699999809E0,4.699999809E0
1.763529937E2,3.211706479E1,1.189508246E2,2.604209824E1,1.354979634E0,2.544855499E2,4.699999809E0,4.699999809E0
1.773390885E2,3.211706184E1,1.189508152E2,2.598764874E1,1.230818868E0,2.464028015E2,4.699999809E0,4.699999809E0
1.783367901E2,3.211705969E1,1.189508098E2,2.576701726E1,1.073119760E0,2.451061554E2,4.900000095E0,4.900000095E0
1.793506625E2,3.211705872E1,1.189508044E2,2.560045049E1,1.123034120E0,2.473298340E2,4.900000095E0,4.900000095E0
1.803420338E2,3.211705868E1,1.189507984E2,2.541421017E1,9.689750671E-1,2.494940491E2,4.803521156E0,4.803521156E0
1.813386276E2,3.211706252E1,1.189507892E2,2.511152532E1,9.845514297E-1,2.507361755E2,4.353684425E0,4.353684425E0
1.823414078E2,3.211706503E1,1.189507785E2,2.481330084E1,1.276759863E0,2.559269714E2,4.145220757E0,4.145220757E0
1.833467958E2,3.211706488E1,1.189507657E2,2.451440199E1,1.410662413E0,2.550350494E2,4.035859585E0,4.035859585E0
1.843481427E2,3.211706292E1,1.189507519E2,2.413524983E1,1.487357616E0,2.466004333E2,4.130172253E0,4.130172253E0
1.853403276E2,3.211706060E1,1.189507389E2,2.378383074E1,1.498155832E0,2.491987000E2,4.206499577E0,4.206499577E0
1.863451281E2,3.211705896E1,1.189507251E2,2.342485006E1,1.503486872E0,2.478404236E2,4.179455280E0,4.179455280E0
1.873486885E2,3.211705622E1,1.189507100E2,2.309327704E1,1.497637153E0,2.477609711E2,4.139178753E0,4.139178753E0
1.883465218E2,3.211705371E1,1.189506955E2,2.262964321E1,1.475925803E0,2.367397461E2,4.057168484E0,4.057168484E0
1.893414062E2,3.211705012E1,1.189506802E2,2.209715224E1,1.499811769E0,2.346274567E2,3.944917202E0,3.944917202E0
1.903510161E2,3.211704601E1,1.189506657E2,2.178404456E1,1.501911044E0,2.373756409E2,3.846378326E0,3.846378326E0
1.913388823E2,3.211704315E1,1.189506525E2,2.147887414E1,1.480000019E0,2.386615448E2,3.940846682E0,3.940846682E0
1.923406901E2,3.211704081E1,1.189506402E2,2.128460872E1,1.443502784E0,2.409621887E2,4.016608238E0,4.016608238E0
1.933415687E2,3.211703731E1,1.189506299E2,2.095139393E1,1.395388246E0,2.480578308E2,4.151333332E0,4.151333332E0
1.943412781E2,3.211703664E1,1.189506187E2,1.985353201E1,1.308519602E0,2.487129517E2,4.175120831E0,4.175120831E0
1.953473802E2,3.211703584E1,1.189506103E2,1.963940570E1,1.375625491E0,2.534720612E2,4.092662811E0,4.092662811E0
1.963463797E2,3.211703515E1,1.189505971E2,1.825434446E1,1.360733390E0,2.578891602E2,3.968242168E0,3.968242168E0
1.973364578E2,3.211703265E1,1.189505850E2,1.773892907E1,1.098654985E0,2.550712585E2,3.888628721E0,3.888628721E0
1.983414505E2,3.211703040E1,1.189505751E2,1.696605611E1,9.553840160E-1,2.487979126E2,3.854298115E0,3.854298115E0
1.993361937E2,3.211702653E1,1.189505641E2,1.689355288E1,1.182027817E0,2.454287415E2,3.815744400E0,3.815744400E0
2.003374047E2,3.211702143E1,1.189505531E2,1.655810538E1,1.282159567E0,2.495423279E2,3.903946400E0,3.903946400E0
2.013417531E2,3.211701640E1,1.189505410E2,1.638923149E1,1.327532053E0,2.488939819E2,3.911546230E0,3.911546230E0
2.023381932E2,3.211701200E1,1.189505291E2,1.616940818E1,1.342278838E0,2.511054230E2,3.864276171E0,3.864276171E0
2.033422687E2,3.211700781E1,1.189505170E2,1.601086611E1,1.344647408E0,2.466768188E2,3.752721786E0,3.752721786E0
2.043539239E2,3.211700330E1,1.189505033E2,1.577606021E1,1.382900834E0,2.438708801E2,3.675284147E0,3.675284147E0
2.053473083E2,3.211699864E1,1.189504890E2,1.554214093E1,1.394284129E0,2.517683716E2,3.567607164E0,3.567607164E0
2.063413172E2,3.211699445E1,1.189504753E2,1.533598435E1,1.351482630E0,2.540508423E2,3.575159550E0,3.575159550E0
2.073382500E2,3.211698841E1,1.189504611E2,1.526654371E1,1.388810754E0,2.430205688E2,3.700274944E0,3.700274944E0
2.083375521E2,3.211698250E1,1.189504494E2,1.526033801E1,1.140535951E0,2.436802826E2,3.809092760E0,3.809092760E0
2.093371474E2,3.211697664E1,1.189504392E2,1.533792114E1,1.019590139E0,2.400274963E2,4.024788857E0,4.024788857E0
2.103401786E2,3.211696996E1,1.189504288E2,1.539390953E1,1.227222681E0,2.355738068E2,4.275820255E0,4.275820255E0
2.113406843E2,3.211696476E1,1.189504149E2,1.522243112E1,1.333422422E0,2.407284698E2,4.499660969E0,4.499660969E0
2.123442765E2,3.211695983E1,1.189503992E2,1.486659374E1,1.418577552E0,2.453619080E2,4.583809853E0,4.583809853E0
2.133386250E2,3.211695358E1,1.189503865E2,1.478508038E1,1.443152428E0,2.504250031E2,4.673440456E0,4.673440456E0
2.143394307E2,3.211695061E1,1.189503732E2,1.461975042E1,1.400901318E0,2.585753784E2,4.688709736E0,4.688709736E0
2.153386833E2,3.211694614E1,1.189503606E2,1.464014673E1,1.369726181E0,2.734875488E2,4.660776138E0,4.660776138E0
